Transaction_ID,Customer_Age,Annual_Income,Transaction_Amount,Transactions_Last_30_Days,Distance_From_Home_Km,Online_Transaction,Device_Type,Merchant_Category,International_Transaction,Previous_Fraud_Count,Account_Age_Months,Fraud
TXN03971,36,120416.0,99.72,10,2.4,No,Mobile,Fuel,No,0,75,1
TXN03972,44,197651.0,117.84,13,0.6,No,Mobile,Clothing,No,0,42,0
TXN03973,34,48520.0,70.2,13,30.9,Yes,Mobile,Electronics,No,0,49,0
TXN03974,38,64470.0,248.91,15,18.8,Yes,Desktop,Travel,No,0,34,0
TXN03975,35,57465.0,584.91,14,1.3,Yes,Mobile,Grocery,No,1,90,0
TXN03976,33,48934.0,139.27,12,18.0,Yes,Mobile,Healthcare,No,0,18,0
TXN03977,30,37822.0,128.38,8,22.3,Yes,Mobile,Clothing,No,0,14,0
TXN03978,43,33754.0,236.76,16,28.3,Yes,Desktop,Electronics,No,1,78,0
TXN03979,52,32994.0,26.97,10,9.4,Yes,Mobile,Clothing,Yes,1,33,0
TXN03980,51,66002.0,122.76,10,14.6,No,Mobile,Fuel,No,0,118,0
TXN03981,24,43531.0,262.62,10,17.2,Yes,Desktop,Electronics,No,0,47,0
TXN03982,52,18000.0,71.73,9,14.0,Yes,Mobile,Healthcare,No,0,53,0
TXN03983,35,67190.0,44.98,8,12.5,No,Tablet,Healthcare,No,0,35,0
TXN03984,45,54061.0,103.43,15,9.5,No,Desktop,Grocery,No,0,105,0
TXN03985,28,100820.0,114.31,18,7.8,Yes,Mobile,Electronics,No,1,52,0
TXN03986,40,65055.0,58.01,11,66.6,Yes,Desktop,Clothing,No,0,24,0
TXN03987,41,28274.0,641.89,10,4.9,No,Tablet,Clothing,No,0,39,0
TXN03988,22,20166.0,81.82,11,1.1,Yes,Desktop,Grocery,No,0,70,0
TXN03989,45,39788.0,47.68,8,17.4,No,Mobile,Fuel,No,1,49,0
TXN03990,53,41514.0,111.34,10,2.9,Yes,Tablet,Electronics,No,0,53,0
TXN03991,36,84079.0,248.09,7,9.1,No,Mobile,Healthcare,No,0,8,0
TXN03992,53,54781.0,121.68,11,1.2,No,Mobile,Fuel,No,0,52,0
TXN03993,36,91606.0,176.97,12,11.6,Yes,Mobile,Fuel,No,0,86,0
TXN03994,47,30300.0,59.76,9,34.6,Yes,Mobile,Travel,No,0,28,0
TXN03995,18,84919.0,394.51,14,15.4,Yes,Tablet,Travel,No,0,61,0
TXN03996,65,76079.0,188.08,9,2.9,Yes,Desktop,Electronics,No,0,67,0
TXN03997,54,22179.0,277.45,11,42.5,Yes,Desktop,Electronics,No,0,49,0
TXN03998,35,99734.0,160.71,12,4.4,Yes,Mobile,Clothing,No,0,47,0
TXN03999,18,57362.0,232.15,14,6.9,Yes,Tablet,Clothing,No,0,16,0
TXN04000,41,65612.0,59.68,11,8.3,No,Mobile,Fuel,No,0,19,0
TXN04001,22,37268.0,80.99,11,56.2,Yes,Mobile,Travel,No,0,63,0
TXN04002,43,97631.0,352.37,10,0.9,No,Desktop,Electronics,No,0,81,0
TXN04003,43,32256.0,417.92,16,14.3,Yes,Mobile,Healthcare,No,0,34,0
TXN04004,28,79980.0,47.93,18,5.4,No,Mobile,Electronics,No,0,125,0
TXN04005,50,79568.0,146.54,13,1.0,No,Tablet,Healthcare,No,1,31,0
TXN04006,47,35480.0,85.01,13,32.8,No,Desktop,Electronics,No,1,51,0
TXN04007,49,134270.0,68.71,14,10.7,No,Tablet,Travel,No,1,75,0
TXN04008,38,61039.0,150.71,18,16.8,Yes,Desktop,Electronics,No,0,54,0
TXN04009,22,73817.0,298.95,8,3.3,Yes,Mobile,Fuel,No,0,78,0
TXN04010,49,27664.0,172.23,18,17.2,Yes,Mobile,Electronics,No,0,56,0
TXN04011,35,142638.0,92.93,14,21.2,Yes,Tablet,Healthcare,No,0,103,0
TXN04012,23,31699.0,181.16,15,6.8,Yes,Mobile,Dining,No,0,37,0
TXN04013,53,87229.0,89.97,17,10.2,No,Desktop,Clothing,No,0,55,0
TXN04014,61,35152.0,166.86,8,42.9,Yes,Mobile,Grocery,No,0,40,0
TXN04015,38,41629.0,366.74,13,22.5,Yes,Desktop,Fuel,No,0,87,0
TXN04016,62,78435.0,22.78,15,7.1,Yes,Mobile,Electronics,No,0,73,0
TXN04017,39,87333.0,227.08,11,13.1,No,Mobile,Dining,No,0,41,0
TXN04018,34,31039.0,35.03,17,18.4,Yes,Desktop,Travel,No,1,167,0
TXN04019,31,89841.0,320.59,10,0.3,No,Mobile,Healthcare,Yes,0,66,0
TXN04020,56,88021.0,72.09,15,10.7,Yes,Mobile,Healthcare,No,0,52,0
TXN04021,29,36063.0,45.3,15,50.0,No,Desktop,Healthcare,No,0,19,0
TXN04022,46,112925.0,209.29,11,35.3,Yes,Desktop,Fuel,No,0,41,0
TXN04023,32,28553.0,160.59,9,21.4,Yes,Mobile,Fuel,No,0,39,0
TXN04024,33,41520.0,53.95,13,1.3,No,Desktop,Electronics,No,0,80,0
TXN04025,49,68230.0,44.04,11,61.5,Yes,Tablet,Travel,No,0,27,0
TXN04026,34,37458.0,103.29,9,11.3,Yes,Desktop,Electronics,No,0,67,0
TXN04027,34,61933.0,45.8,12,3.0,Yes,Desktop,Dining,No,1,56,0
TXN04028,50,61302.0,51.33,8,13.5,No,Desktop,Grocery,Yes,0,40,0
TXN04029,56,50559.0,131.63,12,23.3,No,Desktop,Clothing,Yes,1,114,0
TXN04030,45,79991.0,55.41,15,1.4,No,Mobile,Clothing,No,0,43,0
TXN04031,31,49629.0,168.8,11,29.8,Yes,Tablet,Travel,No,0,28,0
TXN04032,32,61040.0,395.28,14,30.3,Yes,Mobile,Grocery,No,0,40,0
TXN04033,39,92134.0,106.55,19,0.2,Yes,Tablet,Dining,No,1,98,0
TXN04034,42,78503.0,133.17,16,27.7,Yes,Mobile,Fuel,No,0,41,1
TXN04035,27,78339.0,603.03,10,35.2,Yes,Mobile,Dining,No,0,29,0
TXN04036,46,32793.0,46.41,15,0.5,No,Tablet,Clothing,No,0,61,1
TXN04037,39,69650.0,311.21,14,4.2,Yes,Mobile,Grocery,No,0,96,1
TXN04038,19,37040.0,282.64,17,5.6,Yes,Mobile,Travel,No,0,83,0
TXN04039,28,30898.0,237.68,15,5.1,Yes,Desktop,Electronics,No,0,127,0
TXN04040,32,53254.0,337.27,18,17.1,Yes,Desktop,Grocery,No,2,43,0
TXN04041,37,36613.0,150.2,14,5.3,Yes,Mobile,Travel,No,0,74,0
TXN04042,59,78501.0,75.28,9,37.6,Yes,Mobile,Grocery,No,0,68,0
TXN04043,41,79350.0,288.05,19,63.6,Yes,Mobile,Healthcare,Yes,0,53,0
TXN04044,29,23363.0,297.01,9,4.6,Yes,Mobile,Clothing,No,0,55,0
TXN04045,40,37887.0,290.54,8,8.5,Yes,Mobile,Healthcare,No,2,23,0
TXN04046,34,28515.0,124.35,11,9.8,Yes,Mobile,Fuel,No,0,120,0
TXN04047,42,44663.0,67.66,14,10.4,No,Mobile,Clothing,Yes,0,76,0
TXN04048,44,67502.0,139.85,15,5.6,Yes,Desktop,Fuel,No,0,46,0
TXN04049,51,49319.0,255.0,3,2.2,Yes,Desktop,Electronics,No,1,64,0
TXN04050,38,42180.0,272.32,11,0.7,No,Desktop,Fuel,No,0,39,0
TXN04051,56,98732.0,85.09,11,1.3,No,Mobile,Dining,No,0,54,0
TXN04052,48,19495.0,154.44,16,27.8,Yes,Desktop,Clothing,No,0,41,0
TXN04053,30,95959.0,42.12,13,3.9,No,Tablet,Clothing,No,1,64,0
TXN04054,62,43052.0,263.87,11,1.0,No,Mobile,Healthcare,No,0,75,0
TXN04055,42,53100.0,64.13,21,11.7,Yes,Mobile,Clothing,No,0,71,0
TXN04056,29,43381.0,224.91,19,0.9,No,Tablet,Electronics,Yes,0,45,0
TXN04057,56,110127.0,47.85,14,0.9,Yes,Desktop,Healthcare,No,0,99,0
TXN04058,61,31607.0,273.86,10,11.7,Yes,Desktop,Clothing,No,0,127,0
TXN04059,38,55291.0,155.24,18,10.7,Yes,Desktop,Grocery,No,0,112,0
TXN04060,32,69733.0,64.23,14,0.5,No,Mobile,Healthcare,No,0,47,1
TXN04061,36,26639.0,208.63,8,7.4,No,Mobile,Healthcare,No,0,94,0
TXN04062,46,36357.0,74.83,11,6.9,Yes,Desktop,Clothing,No,0,31,0
TXN04063,52,51452.0,218.58,9,9.5,Yes,Mobile,Dining,No,0,45,0
TXN04064,44,36905.0,96.37,8,16.1,Yes,Mobile,Travel,No,0,86,0
TXN04065,39,38104.0,30.29,15,4.0,Yes,Mobile,Grocery,No,0,92,0
TXN04066,54,46988.0,54.68,12,6.8,No,Tablet,Clothing,No,0,108,0
TXN04067,35,73674.0,85.04,16,18.9,Yes,Tablet,Clothing,No,0,49,0
TXN04068,49,47139.0,358.54,8,30.7,Yes,Mobile,Clothing,No,0,34,1
TXN04069,35,89356.0,246.76,8,26.6,Yes,Desktop,Fuel,No,0,71,0
TXN04070,43,35105.0,439.91,13,7.8,No,Mobile,Grocery,Yes,0,36,0
TXN04071,37,31311.0,450.52,19,8.8,No,Mobile,Fuel,Yes,0,35,0
TXN04072,37,130868.0,78.23,15,9.0,Yes,Mobile,Healthcare,No,0,49,0
TXN04073,34,40905.0,103.2,15,24.4,Yes,Desktop,Dining,No,0,56,0
TXN04074,53,30491.0,86.36,17,22.0,Yes,Mobile,Healthcare,No,1,11,0
TXN04075,30,25114.0,70.13,13,4.5,No,Mobile,Clothing,No,0,54,0
TXN04076,30,89222.0,27.5,11,2.1,Yes,Mobile,Dining,No,0,54,0
TXN04077,61,47169.0,118.59,13,5.7,Yes,Mobile,Dining,No,0,54,0
TXN04078,49,49066.0,42.91,12,4.1,Yes,Tablet,Clothing,No,0,72,0
TXN04079,18,51198.0,116.76,12,36.1,Yes,Mobile,Electronics,No,0,97,0
TXN04080,32,86761.0,652.04,10,3.7,Yes,Mobile,Healthcare,No,0,69,0
TXN04081,18,50731.0,79.84,13,2.4,Yes,Mobile,Fuel,No,0,27,0
TXN04082,28,157931.0,140.23,20,27.6,Yes,Mobile,Grocery,No,0,70,0
TXN04083,18,58412.0,247.85,16,1.1,Yes,Mobile,Clothing,No,0,65,0
TXN04084,36,88689.0,150.16,18,3.6,Yes,Mobile,Grocery,No,0,28,0
TXN04085,25,79019.0,151.64,9,6.9,Yes,Mobile,Healthcare,No,0,21,0
TXN04086,39,54105.0,89.8,9,10.8,No,Mobile,Grocery,No,0,72,0
TXN04087,20,42233.0,99.68,14,4.8,Yes,Mobile,Electronics,No,1,74,0
TXN04088,39,63862.0,55.67,16,8.2,Yes,Mobile,Electronics,No,1,52,0
TXN04089,33,69191.0,236.12,15,2.7,No,Desktop,Fuel,No,1,119,0
TXN04090,55,42507.0,29.79,12,10.2,No,Mobile,Electronics,No,0,95,0
TXN04091,54,59275.0,260.96,9,6.3,Yes,Desktop,Clothing,No,0,21,0
TXN04092,47,95931.0,39.04,11,22.7,Yes,Desktop,Dining,Yes,0,32,0
TXN04093,34,139604.0,259.19,9,6.4,No,Mobile,Healthcare,No,0,59,0
TXN04094,60,80786.0,90.42,13,7.0,Yes,Desktop,Healthcare,No,0,123,0
TXN04095,21,127176.0,44.79,16,10.8,No,Desktop,Grocery,No,0,49,0
TXN04096,23,41435.0,190.74,13,1.6,No,Desktop,Dining,No,0,24,0
TXN04097,37,75428.0,252.27,12,2.0,Yes,Tablet,Electronics,No,0,26,0
TXN04098,63,100451.0,84.52,13,18.7,Yes,Mobile,Grocery,No,0,83,0
TXN04099,36,36744.0,213.57,16,3.8,Yes,Mobile,Healthcare,No,1,64,0
TXN04100,36,44204.0,19.29,8,13.9,No,Mobile,Travel,No,0,40,0
TXN04101,22,120228.0,41.72,11,1.2,No,Mobile,Dining,No,0,33,0
TXN04102,48,35465.0,337.45,9,20.7,Yes,Mobile,Travel,No,0,36,0
TXN04103,48,30079.0,100.34,11,53.3,Yes,Tablet,Fuel,No,0,57,0
TXN04104,47,109391.0,27.05,17,5.6,No,Mobile,Healthcare,No,1,52,0
TXN04105,31,94243.0,68.61,8,8.5,No,Mobile,Clothing,No,0,45,0
TXN04106,30,66806.0,57.33,11,7.0,No,Mobile,Dining,No,1,45,0
TXN04107,24,53880.0,105.08,13,27.0,Yes,Mobile,Healthcare,No,0,67,1
TXN04108,39,45150.0,89.2,17,0.2,Yes,Mobile,Grocery,No,0,47,0
TXN04109,26,62440.0,138.47,13,12.7,Yes,Desktop,Healthcare,No,0,103,0
TXN04110,25,111972.0,113.51,12,12.7,No,Tablet,Grocery,No,0,34,0
TXN04111,33,61233.0,356.13,13,5.8,Yes,Mobile,Clothing,No,0,52,0
TXN04112,33,145833.0,168.53,14,3.0,No,Mobile,Travel,No,0,63,0
TXN04113,32,36718.0,173.06,16,3.3,Yes,Desktop,Grocery,No,0,50,0
TXN04114,43,54515.0,304.79,8,19.3,Yes,Desktop,Clothing,No,0,117,0
TXN04115,39,46500.0,87.92,15,0.8,No,Tablet,Dining,No,0,79,0
TXN04116,35,33751.0,43.73,16,10.0,No,Desktop,Electronics,No,0,44,0
TXN04117,40,51339.0,315.16,14,4.4,Yes,Mobile,Healthcare,No,1,46,0
TXN04118,27,66362.0,133.78,14,3.7,Yes,Desktop,Electronics,No,0,55,0
TXN04119,39,69633.0,134.15,11,8.5,Yes,Mobile,Clothing,No,0,53,0
TXN04120,40,146063.0,72.3,14,27.4,No,Desktop,Grocery,No,0,95,0
TXN04121,21,67785.0,73.26,13,11.6,No,Desktop,Fuel,No,0,32,0
TXN04122,49,92286.0,236.25,19,18.6,Yes,Desktop,Dining,No,0,82,0
TXN04123,28,56660.0,263.81,13,11.0,Yes,Mobile,Fuel,No,0,58,0
TXN04124,39,117033.0,224.65,13,14.4,No,Desktop,Travel,No,0,58,0
TXN04125,51,161844.0,226.3,12,6.8,No,Desktop,Clothing,No,0,103,0
TXN04126,48,69848.0,189.18,10,31.2,Yes,Mobile,Healthcare,No,0,55,0
TXN04127,38,35186.0,133.31,8,8.4,No,Tablet,Healthcare,No,0,31,0
TXN04128,34,42964.0,104.29,7,9.6,Yes,Desktop,Grocery,No,0,53,0
TXN04129,48,62440.0,316.0,11,8.9,Yes,Desktop,Clothing,No,0,69,0
TXN04130,45,67543.0,88.99,5,4.6,No,Mobile,Healthcare,No,0,36,0
TXN04131,31,75311.0,161.33,12,3.2,Yes,Tablet,Travel,No,1,65,0
TXN04132,29,67655.0,63.07,11,0.9,No,Mobile,Healthcare,No,0,95,0
TXN04133,18,55173.0,70.81,10,15.2,Yes,Desktop,Healthcare,No,1,83,0
TXN04134,40,41307.0,99.34,12,4.1,Yes,Tablet,Fuel,No,0,80,0
TXN04135,37,65881.0,63.08,11,5.9,Yes,Tablet,Healthcare,No,0,36,0
TXN04136,50,126732.0,227.19,13,30.3,Yes,Desktop,Dining,No,0,122,0
TXN04137,42,87034.0,40.82,8,10.0,Yes,Mobile,Fuel,No,0,39,0
TXN04138,53,69962.0,129.91,16,1.2,Yes,Tablet,Electronics,No,0,17,0
TXN04139,30,87413.0,133.42,13,19.3,Yes,Tablet,Healthcare,No,0,26,0
TXN04140,51,46542.0,28.19,15,3.6,No,Mobile,Fuel,Yes,0,115,0
TXN04141,32,43755.0,84.32,14,9.7,Yes,Mobile,Fuel,No,0,34,0
TXN04142,47,39284.0,147.24,10,8.6,No,Mobile,Healthcare,No,0,81,0
TXN04143,22,51985.0,169.1,19,3.3,Yes,Mobile,Fuel,No,0,49,0
TXN04144,41,45487.0,101.91,9,1.5,Yes,Mobile,Healthcare,No,0,26,0
TXN04145,18,94732.0,206.23,12,2.8,Yes,Mobile,Fuel,No,0,68,0
TXN04146,35,44409.0,109.95,11,1.2,Yes,Tablet,Dining,No,0,41,0
TXN04147,43,38325.0,121.32,18,3.9,No,Mobile,Grocery,No,1,79,0
TXN04148,32,131827.0,146.76,12,71.0,No,Tablet,Dining,No,1,65,0
TXN04149,26,44890.0,251.91,16,6.2,Yes,Tablet,Clothing,No,0,69,0
TXN04150,47,58934.0,69.89,17,23.9,Yes,Desktop,Travel,No,0,39,0
TXN04151,37,67385.0,81.29,18,9.6,Yes,Mobile,Electronics,Yes,0,85,0
TXN04152,33,32977.0,70.27,10,13.2,No,Mobile,Grocery,No,0,50,0
TXN04153,38,95900.0,91.99,13,2.0,No,Mobile,Healthcare,No,0,58,0
TXN04154,67,73262.0,375.58,18,3.9,Yes,Tablet,Clothing,No,0,63,0
TXN04155,51,110897.0,189.74,15,8.6,Yes,Mobile,Healthcare,No,0,35,0
TXN04156,51,40515.0,48.55,18,25.6,Yes,Mobile,Healthcare,Yes,1,79,0
TXN04157,43,57509.0,74.23,8,0.5,No,Mobile,Clothing,No,0,55,0
TXN04158,40,55983.0,161.69,16,8.5,No,Mobile,Electronics,No,0,24,0
TXN04159,18,61935.0,58.11,15,0.6,No,Tablet,Electronics,No,0,66,0
TXN04160,31,28581.0,67.17,12,7.3,Yes,Mobile,Grocery,No,0,66,0
TXN04161,33,57813.0,351.94,14,11.9,No,Desktop,Clothing,No,0,28,0
TXN04162,18,28946.0,73.46,10,16.4,Yes,Mobile,Clothing,No,0,34,0
TXN04163,25,64624.0,257.55,10,1.8,Yes,Desktop,Grocery,No,2,29,0
TXN04164,18,21104.0,327.59,12,2.2,Yes,Mobile,Clothing,No,0,77,0
TXN04165,38,23906.0,66.73,8,7.6,No,Tablet,Travel,Yes,0,51,0
TXN04166,47,79494.0,58.88,15,74.8,Yes,Mobile,Dining,No,0,64,0
TXN04167,50,43002.0,96.22,13,5.3,Yes,Desktop,Healthcare,No,0,42,0
TXN04168,43,35262.0,50.23,11,6.7,No,Mobile,Healthcare,No,0,31,0
TXN04169,27,97438.0,132.2,14,6.8,No,Mobile,Grocery,No,0,95,0
TXN04170,18,63737.0,101.8,11,1.0,No,Mobile,Clothing,Yes,0,16,0
TXN04171,19,81432.0,160.13,10,17.9,No,Mobile,Travel,No,1,52,0
TXN04172,24,51036.0,366.88,12,3.5,No,Mobile,Fuel,No,0,128,1
TXN04173,28,183675.0,230.78,17,14.6,Yes,Desktop,Grocery,No,0,53,0
TXN04174,36,41901.0,177.48,6,7.7,Yes,Mobile,Dining,No,0,46,0
TXN04175,27,120585.0,24.89,10,11.4,No,Mobile,Fuel,Yes,0,49,0
TXN04176,42,53502.0,171.09,14,0.7,No,Mobile,Fuel,No,1,64,1
TXN04177,35,26123.0,476.08,20,26.5,Yes,Mobile,Fuel,No,0,121,0
TXN04178,38,68348.0,10.79,9,3.4,Yes,Mobile,Healthcare,No,0,47,0
TXN04179,51,63369.0,208.3,14,13.3,No,Mobile,Fuel,No,0,32,0
TXN04180,25,34269.0,105.64,19,19.2,No,Mobile,Electronics,No,0,35,0
TXN04181,43,36319.0,60.8,15,9.3,Yes,Mobile,Dining,Yes,0,50,0
TXN04182,38,54392.0,227.78,13,4.9,Yes,Desktop,Travel,No,0,82,0
TXN04183,34,64375.0,471.19,15,45.7,No,Mobile,Grocery,No,0,36,0
TXN04184,48,18093.0,223.11,17,3.9,Yes,Tablet,Travel,No,1,54,0
TXN04185,48,88344.0,89.17,12,35.6,Yes,Tablet,Healthcare,No,0,69,0
TXN04186,28,44027.0,56.41,14,2.0,Yes,Desktop,Electronics,No,0,88,0
TXN04187,36,30206.0,134.72,14,5.9,Yes,Mobile,Fuel,No,0,62,0
TXN04188,41,84000.0,241.3,14,1.8,Yes,Desktop,Clothing,No,0,47,0
TXN04189,35,54419.0,88.05,17,0.2,Yes,Desktop,Grocery,No,0,48,0
TXN04190,44,95069.0,95.12,11,3.6,Yes,Mobile,Dining,No,0,79,0
TXN04191,41,66981.0,1147.21,15,1.1,No,Mobile,Grocery,No,0,51,0
TXN04192,58,54963.0,284.41,11,51.5,Yes,Mobile,Healthcare,No,0,42,0
TXN04193,21,51347.0,301.15,10,17.2,Yes,Mobile,Grocery,No,0,91,0
TXN04194,37,68344.0,37.31,14,0.2,Yes,Desktop,Travel,No,0,52,0
TXN04195,28,45661.0,68.15,12,3.0,Yes,Tablet,Clothing,No,0,69,0
TXN04196,45,37475.0,127.39,15,13.3,Yes,Mobile,Fuel,No,0,33,0
TXN04197,20,72370.0,53.87,11,6.1,No,Mobile,Dining,No,0,121,0
TXN04198,42,51538.0,431.73,15,21.4,Yes,Mobile,Grocery,No,0,14,0
TXN04199,31,55837.0,370.83,17,8.4,Yes,Mobile,Electronics,No,0,52,0
TXN04200,30,89797.0,78.31,15,12.7,No,Mobile,Electronics,No,1,62,0
TXN04201,22,52253.0,500.01,12,10.9,Yes,Mobile,Healthcare,No,0,75,0
TXN04202,33,55373.0,119.59,16,12.2,Yes,Mobile,Clothing,No,0,48,0
TXN04203,50,41992.0,952.42,7,3.1,No,Desktop,Fuel,Yes,1,50,0
TXN04204,38,66764.0,134.73,13,5.6,No,Desktop,Healthcare,No,1,57,1
TXN04205,45,64377.0,190.27,16,0.6,No,Tablet,Clothing,No,0,91,0
TXN04206,56,82490.0,367.75,8,10.6,Yes,Desktop,Grocery,No,0,66,0
TXN04207,41,42382.0,333.49,10,7.4,No,Mobile,Fuel,No,0,128,0
TXN04208,32,44760.0,180.56,9,17.2,No,Desktop,Grocery,No,0,74,0
TXN04209,43,78555.0,107.19,15,2.8,Yes,Mobile,Dining,No,1,55,0
TXN04210,32,61610.0,181.05,21,6.9,No,Mobile,Electronics,No,1,60,0
TXN04211,32,36581.0,62.46,12,2.4,Yes,Mobile,Healthcare,No,1,55,0
TXN04212,21,99016.0,135.53,15,11.4,Yes,Mobile,Clothing,No,0,48,0
TXN04213,48,25611.0,49.4,18,22.6,Yes,Mobile,Travel,No,0,107,0
TXN04214,34,78278.0,28.87,10,17.4,Yes,Mobile,Clothing,No,0,52,0
TXN04215,40,31124.0,124.94,15,34.6,Yes,Mobile,Fuel,No,0,84,0
TXN04216,27,128501.0,329.41,12,42.8,Yes,Mobile,Dining,No,1,22,0
TXN04217,43,27447.0,251.67,9,17.7,Yes,Desktop,Electronics,No,0,71,0
TXN04218,30,92374.0,112.39,12,4.1,Yes,Mobile,Healthcare,No,0,70,0
TXN04219,36,53016.0,485.45,11,3.0,Yes,Mobile,Dining,No,0,72,0
TXN04220,48,46635.0,76.11,10,7.1,No,Desktop,Clothing,No,0,105,0
TXN04221,47,59785.0,25.87,13,61.2,Yes,Mobile,Healthcare,No,0,45,0
TXN04222,38,73090.0,20.94,14,6.4,No,Desktop,Clothing,No,0,44,0
TXN04223,19,36611.0,46.64,14,2.7,Yes,Desktop,Travel,No,0,54,0
TXN04224,71,38101.0,230.62,15,34.7,No,Tablet,Grocery,No,0,86,0
TXN04225,57,73674.0,72.22,12,5.9,No,Mobile,Grocery,No,1,100,0
TXN04226,46,25509.0,173.51,14,14.1,No,Mobile,Dining,Yes,0,86,0
TXN04227,30,42285.0,447.88,19,18.6,Yes,Desktop,Dining,Yes,0,17,0
TXN04228,37,216079.0,49.77,9,22.2,Yes,Mobile,Healthcare,No,0,84,0
TXN04229,32,35578.0,175.97,10,20.7,Yes,Mobile,Fuel,Yes,0,42,0
TXN04230,52,92189.0,184.69,14,21.7,Yes,Mobile,Healthcare,No,0,62,0
TXN04231,41,42252.0,60.27,14,13.2,Yes,Desktop,Dining,No,0,47,0
TXN04232,29,69159.0,354.55,8,6.2,No,Mobile,Healthcare,Yes,0,22,0
TXN04233,33,73832.0,95.33,5,13.2,Yes,Desktop,Grocery,Yes,0,52,0
TXN04234,50,91411.0,88.28,17,21.7,Yes,Mobile,Clothing,No,0,31,0
TXN04235,56,50260.0,649.88,14,5.2,No,Desktop,Healthcare,No,0,54,0
TXN04236,55,134603.0,182.31,16,4.2,Yes,Mobile,Dining,Yes,0,58,0
TXN04237,46,42188.0,251.57,9,5.1,Yes,Mobile,Electronics,No,0,44,0
TXN04238,35,61113.0,354.75,9,9.6,Yes,Mobile,Electronics,No,0,92,0
TXN04239,18,61418.0,71.32,12,0.6,Yes,Mobile,Grocery,No,0,73,0
TXN04240,41,33197.0,326.15,8,18.1,Yes,Mobile,Dining,No,1,142,0
TXN04241,38,48361.0,80.32,13,1.8,Yes,Mobile,Healthcare,Yes,0,63,0
TXN04242,40,59146.0,77.62,7,1.7,Yes,Tablet,Clothing,No,0,43,0
TXN04243,39,45281.0,96.53,13,2.6,No,Desktop,Dining,No,0,47,0
TXN04244,23,164968.0,72.95,9,10.3,No,Desktop,Dining,No,0,41,0
TXN04245,44,37711.0,231.65,10,4.0,Yes,Tablet,Electronics,No,0,38,0
TXN04246,45,93511.0,148.6,15,5.5,No,Mobile,Grocery,No,0,41,0
TXN04247,46,80862.0,81.01,11,32.2,Yes,Mobile,Fuel,No,0,63,0
TXN04248,48,54658.0,205.84,16,22.5,Yes,Tablet,Clothing,No,0,49,0
TXN04249,45,37263.0,96.29,15,22.9,No,Desktop,Electronics,No,0,30,0
TXN04250,33,38924.0,92.3,14,10.3,Yes,Tablet,Grocery,No,1,71,1
TXN04251,37,43565.0,124.77,14,24.2,No,Desktop,Grocery,Yes,0,75,0
TXN04252,39,24625.0,173.86,13,18.1,No,Desktop,Fuel,No,0,51,0
TXN04253,39,35015.0,163.92,14,36.8,No,Tablet,Travel,No,0,58,0
TXN04254,49,28225.0,89.74,6,0.8,Yes,Desktop,Fuel,No,0,81,0
TXN04255,45,100784.0,236.32,12,0.3,No,Mobile,Fuel,No,1,38,0
TXN04256,61,72649.0,100.44,15,2.3,No,Mobile,Grocery,No,0,79,0
TXN04257,62,78337.0,71.06,15,31.8,Yes,Desktop,Travel,No,0,80,1
TXN04258,39,71687.0,37.08,8,11.2,Yes,Desktop,Travel,No,0,74,0
TXN04259,18,59292.0,263.5,22,6.7,No,Mobile,Dining,No,0,47,0
TXN04260,52,106127.0,121.2,19,8.6,Yes,Mobile,Fuel,No,0,53,0
TXN04261,32,41783.0,142.05,14,21.2,Yes,Desktop,Fuel,No,0,72,0
TXN04262,29,57704.0,277.03,16,31.8,Yes,Mobile,Travel,No,1,65,0
TXN04263,34,76977.0,81.91,15,15.7,Yes,Mobile,Travel,No,0,58,0
TXN04264,33,30350.0,39.96,13,17.1,Yes,Mobile,Clothing,No,0,64,0
TXN04265,45,221583.0,126.89,9,4.6,Yes,Tablet,Healthcare,No,0,34,0
TXN04266,21,55712.0,153.52,17,7.6,Yes,Mobile,Travel,No,0,41,0
TXN04267,26,58629.0,97.24,12,26.0,Yes,Mobile,Grocery,No,0,52,0
TXN04268,42,96827.0,390.13,17,18.5,Yes,Desktop,Grocery,No,0,105,0
TXN04269,45,83018.0,16.42,17,13.8,Yes,Mobile,Grocery,No,0,74,0
TXN04270,45,55951.0,293.99,10,0.8,No,Mobile,Healthcare,No,0,68,0
TXN04271,29,58317.0,225.97,13,0.5,No,Tablet,Clothing,No,0,54,0
TXN04272,27,27951.0,172.93,9,1.7,Yes,Desktop,Fuel,No,0,71,0
TXN04273,32,42817.0,8.32,14,10.4,Yes,Mobile,Clothing,No,0,71,0
TXN04274,41,69413.0,335.16,13,9.2,Yes,Desktop,Clothing,No,1,75,0
TXN04275,54,67160.0,52.79,15,34.3,Yes,Desktop,Travel,No,0,56,0
TXN04276,18,95284.0,79.94,15,14.2,No,Desktop,Healthcare,No,0,37,0
TXN04277,36,52097.0,104.69,10,4.2,Yes,Mobile,Grocery,No,0,56,0
TXN04278,23,29461.0,166.24,15,2.1,Yes,Mobile,Dining,No,0,36,0
TXN04279,20,88488.0,200.14,14,22.7,Yes,Desktop,Travel,No,1,71,0
TXN04280,49,104959.0,245.12,9,7.4,Yes,Mobile,Clothing,Yes,0,99,0
TXN04281,44,82397.0,230.48,22,12.7,Yes,Mobile,Healthcare,No,0,65,0
TXN04282,43,51096.0,146.91,6,10.0,No,Mobile,Travel,No,0,26,0
