Student_ID,Age,Study_Hours,Attendance_Percentage,Assignment_Score,Midterm_Score,Final_Score,Projects_Completed,Sleep_Hours,Screen_Time_Hours,Study_Expenses,Travel_Distance_Km
STU3388,24,4.1,81.7,74.7,53.9,83.9,5,7.7,4.2,1587.73,14.6
STU3389,21,3.9,79.6,70.2,77.3,60.1,4,7.2,4.9,658.25,8.4
STU3390,21,4.7,75.7,86.9,75.8,83.3,2,6.9,6.3,6295.61,24.0
STU3391,19,6.2,84.4,80.6,86.0,69.3,4,7.9,4.6,2878.32,6.3
STU3392,19,4.3,81.0,78.8,49.5,69.7,6,7.9,4.4,3814.23,10.9
STU3393,20,4.5,88.4,73.0,85.2,44.6,2,7.2,3.7,2667.02,23.5
STU3394,18,6.9,93.4,99.8,53.9,71.0,4,10.3,3.4,935.83,14.5
STU3395,16,2.2,69.3,94.0,100.0,50.5,4,9.6,3.6,3130.14,19.8
STU3396,16,4.7,82.7,85.8,53.8,71.0,1,7.9,4.8,4653.93,30.5
STU3397,22,1.8,81.5,83.3,49.3,100.0,1,8.7,1.3,4633.54,13.3
STU3398,16,5.7,84.0,63.0,63.4,46.4,6,6.3,6.1,5085.0,4.2
STU3399,16,1.2,81.8,71.3,84.8,67.5,0,7.2,5.1,2583.25,4.5
STU3400,18,7.5,72.2,81.5,73.7,59.2,5,8.1,4.8,536.36,4.8
STU3401,19,2.6,96.5,87.8,94.9,52.3,6,9.0,7.3,3886.96,27.8
STU3402,19,1.6,100.0,85.4,63.2,56.5,1,5.8,6.2,2618.91,12.3
STU3403,17,4.7,87.5,80.7,60.2,95.0,2,6.3,5.3,9141.24,9.2
STU3404,16,9.3,88.0,100.0,56.2,99.5,1,7.3,6.3,8568.33,28.1
STU3405,18,7.1,83.3,70.0,59.6,52.2,0,9.1,3.8,5111.73,8.4
STU3406,19,1.3,91.7,87.2,45.6,76.8,3,7.3,6.2,1021.75,60.0
STU3407,18,2.5,57.6,85.4,57.6,54.4,2,8.7,6.6,1216.14,30.0
STU3408,23,4.6,82.0,78.7,48.6,58.5,3,6.9,0.5,3510.86,8.0
STU3409,16,10.4,76.3,79.2,79.5,35.2,2,8.1,8.5,1172.1,7.4
STU3410,17,3.4,83.5,78.9,91.7,100.0,5,5.7,5.7,4441.61,21.2
STU3411,22,3.5,92.9,61.4,71.5,88.7,5,6.2,6.2,4562.77,12.4
STU3412,19,8.9,82.2,78.0,57.2,58.9,5,6.8,7.2,6895.89,20.5
STU3413,23,5.9,78.4,83.2,79.9,74.8,0,5.6,4.7,5087.9,5.1
STU3414,18,7.8,68.0,76.8,67.4,63.2,1,5.5,4.2,1943.68,14.1
STU3415,21,3.9,80.9,44.4,84.2,86.1,3,6.6,5.6,2397.4,34.2
STU3416,24,5.3,88.7,48.2,52.9,64.2,3,5.2,10.5,1441.39,10.9
STU3417,16,8.4,73.6,59.7,54.0,66.7,1,6.9,4.8,2974.34,18.2
STU3418,16,5.2,62.0,70.3,79.6,58.7,0,7.4,3.7,607.93,24.9
STU3419,23,8.0,100.0,60.5,67.7,80.3,1,6.0,7.7,2066.57,9.1
STU3420,18,6.4,85.4,81.7,82.8,100.0,4,6.6,0.8,3937.94,16.7
STU3421,20,3.2,79.8,89.9,54.3,65.2,4,6.6,4.8,3732.4,3.0
STU3422,16,5.5,95.9,92.0,74.9,65.0,5,9.1,3.7,4394.24,3.3
STU3423,20,7.7,83.4,77.1,76.7,69.6,4,7.2,6.3,1255.74,16.9
STU3424,21,7.0,95.3,88.3,43.4,74.4,3,9.9,5.3,1085.19,15.5
STU3425,23,5.4,94.5,63.6,67.9,64.9,5,6.5,2.8,3683.2,15.8
STU3426,18,1.3,69.3,69.7,35.7,63.3,3,6.5,6.3,1344.21,2.4
STU3427,18,1.5,86.6,54.5,91.5,71.4,0,8.5,3.4,1167.57,9.8
STU3428,24,2.0,99.3,90.1,46.9,40.2,2,3.7,4.9,2873.5,10.0
STU3429,19,4.4,72.0,100.0,65.0,60.7,1,8.0,4.1,2456.73,18.8
STU3430,19,4.7,72.1,66.8,67.9,36.0,6,6.9,6.6,11808.8,18.0
STU3431,22,2.3,73.8,39.4,52.6,61.6,6,7.1,4.1,3183.61,12.1
STU3432,17,7.7,90.9,57.7,97.6,53.9,6,6.6,0.5,2797.92,6.2
STU3433,23,2.7,84.8,62.2,56.9,80.7,2,7.8,2.8,1739.24,21.7
STU3434,21,2.5,62.6,52.1,63.7,57.5,3,4.6,5.1,4279.51,18.2
STU3435,18,5.7,85.4,56.5,57.0,63.8,1,6.0,3.7,2451.48,6.2
STU3436,24,7.6,79.5,75.1,56.8,33.5,3,9.5,7.4,1784.3,16.6
STU3437,20,10.0,80.9,81.9,66.3,87.4,0,7.1,3.0,2183.29,22.6
STU3438,23,6.8,73.6,41.0,79.2,51.5,5,5.5,6.2,2012.31,13.4
STU3439,22,9.0,85.5,64.0,70.6,61.8,1,7.1,6.6,2373.11,10.8
STU3440,23,2.8,92.5,72.6,55.9,83.2,3,8.0,5.4,10819.36,13.7
STU3441,22,10.3,75.6,56.0,67.9,83.3,4,7.1,5.8,3793.9,13.9
STU3442,18,1.4,65.2,75.5,46.1,51.1,6,6.9,4.7,2218.2,26.0
STU3443,17,4.4,79.0,70.2,86.9,79.0,4,6.2,5.6,2409.28,37.3
STU3444,22,6.7,89.6,65.3,59.9,50.5,3,5.4,4.0,1010.05,51.2
STU3445,18,2.0,77.8,59.0,60.8,73.9,2,4.6,5.5,773.13,28.9
STU3446,18,3.5,67.0,76.1,36.9,56.7,5,5.9,4.4,4058.06,0.8
STU3447,17,3.1,89.6,60.5,59.9,52.7,0,8.7,4.4,4005.41,34.1
STU3448,19,4.8,96.2,46.0,94.9,70.6,0,6.4,3.7,3253.61,10.4
STU3449,23,8.6,82.2,72.3,77.8,57.7,6,6.8,4.6,6569.31,36.2
STU3450,16,5.5,65.9,53.4,85.7,100.0,3,5.0,8.0,2882.71,5.1
STU3451,16,4.5,78.8,47.3,69.9,59.5,0,7.0,4.5,4249.42,1.8
STU3452,20,0.5,83.5,73.9,26.1,49.7,1,6.5,6.9,2383.2,14.7
STU3453,20,6.5,73.9,69.6,69.1,54.7,0,6.6,6.0,492.64,3.5
STU3454,16,7.2,87.8,59.0,71.2,69.7,4,6.2,5.5,5334.85,9.9
STU3455,21,1.8,72.9,75.4,82.3,71.9,3,6.2,5.6,1330.83,23.1
STU3456,16,5.4,82.3,78.4,67.4,75.3,1,6.7,5.0,2957.56,3.9
STU3457,20,5.9,79.7,75.6,55.7,85.5,6,7.0,3.8,1582.79,5.7
STU3458,24,7.6,88.2,75.1,66.4,41.6,0,4.1,8.4,2972.26,26.9
STU3459,20,3.9,81.9,47.9,62.5,86.3,6,4.8,7.1,7401.14,15.2
STU3460,21,3.6,80.0,91.4,76.4,54.5,4,6.3,5.1,3687.89,5.6
STU3461,23,4.5,74.0,80.4,66.4,76.8,5,8.2,5.1,4245.14,27.3
STU3462,16,8.3,82.3,57.7,52.2,99.3,2,5.2,6.1,2230.58,13.3
STU3463,17,7.8,79.4,71.8,77.1,56.4,0,7.8,2.9,2076.84,23.9
STU3464,24,5.5,73.3,74.7,56.2,55.7,6,9.2,3.4,2054.8,3.3
STU3465,18,7.7,83.6,71.4,62.9,52.6,4,6.7,1.2,4108.27,31.0
STU3466,21,0.5,85.6,98.9,60.6,64.3,5,6.4,4.6,2549.14,35.1
STU3467,20,7.2,78.6,42.8,71.8,91.5,5,7.7,7.4,3918.81,8.5
STU3468,17,3.0,91.3,49.9,46.1,51.1,4,7.1,4.4,2227.92,26.9
STU3469,22,9.4,84.6,37.5,68.5,61.6,4,6.2,9.4,4836.52,8.7
STU3470,19,3.2,69.2,73.2,85.3,86.6,6,7.4,4.1,3928.07,3.4
STU3471,16,3.6,95.4,80.2,69.5,80.6,4,6.1,5.4,2689.74,3.3
STU3472,19,6.7,89.7,77.4,57.3,61.5,2,8.8,4.4,3892.94,20.8
STU3473,21,6.9,92.0,67.7,62.1,66.4,3,6.7,0.5,4894.39,52.8
STU3474,22,4.5,86.0,78.1,72.7,85.6,4,7.6,4.4,8339.65,15.7
STU3475,22,6.3,58.6,67.6,77.0,96.9,3,9.2,3.3,1584.54,16.2
STU3476,22,6.6,92.9,83.1,92.1,98.9,5,6.8,5.5,4435.04,4.0
STU3477,18,6.4,82.6,88.6,42.0,93.5,2,6.0,7.6,3906.76,12.7
STU3478,21,4.6,85.5,58.0,72.2,58.6,6,6.3,4.3,4565.17,4.1
STU3479,23,6.6,87.4,67.7,71.0,100.0,5,7.0,5.7,1847.15,18.8
STU3480,19,8.6,100.0,70.1,66.9,57.4,2,6.8,4.6,2673.17,14.1
STU3481,23,2.8,76.5,93.4,73.7,41.9,5,6.8,6.8,1841.92,15.9
STU3482,17,3.7,76.8,59.8,64.3,71.9,1,7.5,9.6,3140.74,12.7
STU3483,24,5.6,73.5,88.5,52.0,95.1,1,7.2,8.0,1426.04,8.4
STU3484,24,3.2,71.3,50.0,71.4,81.3,4,6.4,3.8,6063.41,18.2
STU3485,23,1.5,71.5,90.7,78.4,68.7,3,7.0,7.8,2735.91,17.9
STU3486,16,7.9,63.5,84.8,67.2,75.0,5,6.1,5.6,7672.58,11.4
STU3487,17,0.6,86.3,69.7,84.9,79.0,2,6.4,7.5,1627.81,17.8
STU3488,21,4.6,100.0,85.8,64.2,72.5,0,4.0,2.9,2849.57,16.7
STU3489,20,7.2,100.0,64.5,75.4,65.0,1,5.9,4.8,2673.03,30.4
STU3490,24,6.1,73.5,58.2,42.7,57.4,1,8.1,5.4,3853.08,16.3
STU3491,20,4.6,79.3,97.6,100.0,71.9,5,7.8,4.9,4091.99,15.1
STU3492,17,3.1,94.3,63.9,64.4,67.9,6,8.0,5.6,1052.81,22.6
STU3493,19,6.3,86.3,82.2,60.2,70.1,0,7.6,4.8,5411.26,1.9
STU3494,24,3.3,83.3,88.6,63.7,87.8,3,6.4,4.3,4463.49,5.0
STU3495,16,6.1,79.4,84.1,52.8,65.8,3,5.4,4.1,945.18,2.3
STU3496,16,5.8,93.8,81.0,49.3,66.5,3,6.6,3.4,6377.75,16.2
STU3497,22,5.8,71.3,82.2,68.7,73.2,4,3.0,5.6,1100.3,17.7
STU3498,18,4.1,86.8,87.9,69.8,100.0,4,8.5,4.7,2993.97,10.1
STU3499,17,10.0,85.4,76.8,71.6,51.4,6,7.3,3.9,2062.99,2.9
STU3500,24,6.3,82.4,71.4,67.5,88.6,5,8.1,2.0,2223.45,19.2
STU3501,18,4.9,89.9,51.5,66.7,64.9,0,6.3,6.1,2000.41,4.5
STU3502,17,6.1,82.3,76.8,48.8,69.0,5,4.9,6.4,3513.64,11.4
STU3503,23,3.8,76.7,87.4,60.2,47.7,2,7.2,3.1,1405.32,8.3
STU3504,21,4.7,82.9,55.5,70.6,100.0,0,7.2,5.2,4608.01,9.7
STU3505,21,10.8,66.1,68.6,59.4,73.8,2,6.8,3.9,3540.61,27.3
STU3506,22,3.8,88.1,78.4,72.7,81.2,0,7.4,6.4,2250.82,20.7
STU3507,22,5.3,90.7,94.7,65.8,44.5,4,6.4,4.0,4424.05,40.2
STU3508,21,4.5,75.4,54.6,65.7,59.1,3,7.3,4.0,1797.24,13.1
STU3509,19,3.2,73.1,83.9,71.3,77.0,1,7.6,5.3,2434.13,10.5
STU3510,24,6.4,75.8,66.6,75.8,67.3,6,9.2,4.2,942.71,23.4
STU3511,21,5.6,81.4,61.9,79.3,77.6,0,8.0,4.0,1739.38,12.1
STU3512,19,7.5,84.2,58.2,99.7,100.0,0,5.4,3.8,1415.2,26.7
STU3513,18,7.3,98.2,62.2,81.8,78.6,6,6.5,4.1,797.74,11.7
STU3514,19,7.5,96.9,79.5,44.3,62.4,1,5.9,4.3,2258.99,18.7
STU3515,18,3.5,90.3,68.6,50.7,58.9,6,8.8,5.0,2321.69,12.8
STU3516,17,6.9,83.2,82.7,63.6,57.0,0,6.4,4.7,3032.3,15.5
STU3517,20,7.0,72.7,55.2,55.8,62.7,6,6.7,6.0,3638.66,4.8
STU3518,17,3.3,98.8,82.5,74.2,63.4,3,6.9,2.7,2158.28,34.5
STU3519,21,4.8,79.5,78.5,75.9,72.0,5,7.5,9.2,3455.22,15.7
STU3520,18,2.3,84.8,49.4,60.3,79.0,1,5.5,5.0,4473.49,5.7
STU3521,21,7.0,88.3,94.6,87.0,77.4,1,7.0,6.9,5103.66,54.9
STU3522,24,7.0,82.6,77.1,91.3,72.2,3,8.2,6.0,3640.06,16.0
STU3523,16,8.6,93.5,83.5,39.0,73.4,3,6.6,5.2,3434.4,4.2
STU3524,21,5.0,86.6,89.3,45.1,100.0,1,9.4,5.9,1318.13,13.3
STU3525,24,6.5,91.9,86.5,85.6,57.7,3,5.9,5.7,4229.79,17.9
STU3526,19,7.7,86.5,70.1,81.9,69.4,5,6.3,4.6,1311.96,9.2
STU3527,17,3.8,81.6,82.9,76.0,39.7,3,8.0,9.8,3082.69,8.2
STU3528,19,3.5,82.7,44.8,68.2,63.5,5,7.0,7.2,3847.26,28.9
STU3529,16,3.9,81.4,77.9,66.4,54.7,3,6.7,1.8,3308.76,9.2
STU3530,18,4.7,69.2,98.0,76.6,57.6,1,5.5,7.1,451.88,14.9
STU3531,24,3.6,72.0,61.6,70.8,49.8,0,6.2,5.1,4218.91,5.7
STU3532,20,4.0,89.4,85.7,88.9,47.0,2,9.4,8.3,6666.48,37.2
STU3533,21,7.4,69.4,98.6,57.1,72.1,1,7.4,4.3,892.65,8.8
STU3534,18,5.3,78.0,82.3,68.3,82.1,6,7.7,0.5,2805.52,27.7
STU3535,20,6.2,71.5,87.4,82.2,56.9,2,6.2,4.3,2212.3,9.2
STU3536,23,4.3,77.4,48.5,70.6,35.5,3,7.3,1.8,2575.39,10.6
STU3537,21,4.1,80.4,58.0,78.8,71.9,3,6.6,3.6,5760.41,3.9
STU3538,19,6.1,77.9,93.4,78.5,78.0,0,5.4,3.9,2922.9,7.6
STU3539,17,5.8,67.7,86.4,61.2,81.5,3,6.0,5.8,1323.25,16.4
STU3540,24,7.2,80.1,79.4,51.7,52.6,6,6.3,5.5,1622.63,8.0
STU3541,16,8.4,72.4,68.0,56.0,59.7,2,9.7,6.3,1510.99,12.3
STU3542,16,4.0,75.6,76.3,50.7,51.1,1,9.4,6.1,741.73,24.5
STU3543,19,7.4,89.4,98.1,38.3,57.4,1,4.8,8.9,1749.67,16.2
STU3544,22,3.1,91.6,70.5,85.5,56.6,6,5.9,5.0,3879.29,6.0
STU3545,16,10.1,68.9,82.5,37.8,61.3,5,6.8,6.0,3104.31,20.2
STU3546,24,3.8,97.7,82.1,97.8,65.7,0,7.0,6.8,2794.54,17.6
STU3547,19,7.0,76.9,62.0,59.6,71.9,6,6.8,3.7,2072.22,28.4
STU3548,18,3.1,76.0,63.2,63.5,55.6,2,9.4,2.5,2383.53,7.7
STU3549,16,5.2,73.1,94.9,43.8,67.6,3,6.4,5.7,3550.77,10.6
STU3550,19,8.9,82.6,80.6,74.2,54.6,4,9.4,4.2,4339.88,6.7
STU3551,24,3.7,100.0,61.8,63.8,40.2,0,8.3,6.6,3038.0,19.3
STU3552,21,10.3,66.6,67.3,69.0,79.2,0,6.9,6.5,1234.23,19.0
STU3553,21,5.5,61.4,57.2,55.4,58.7,4,6.2,7.0,1891.48,20.5
STU3554,16,7.6,84.7,88.0,75.7,40.5,6,6.1,3.4,3321.23,9.7
STU3555,17,6.4,87.7,68.2,54.8,79.5,1,9.5,3.9,1623.33,9.8
STU3556,21,6.5,82.5,68.4,69.3,65.7,5,7.9,5.2,1673.74,21.7
STU3557,17,2.4,88.0,84.6,75.4,77.7,1,7.4,4.6,3939.54,28.8
STU3558,18,4.5,70.7,46.8,91.2,77.1,1,4.1,5.9,4181.09,13.1
STU3559,19,8.1,72.6,71.4,80.9,51.4,4,6.4,7.7,1339.48,20.5
STU3560,20,4.7,83.2,71.8,69.4,85.8,3,6.5,4.8,1037.23,12.2
STU3561,24,5.8,99.6,67.7,67.9,38.8,3,7.3,2.3,1139.49,21.9
STU3562,19,2.1,87.6,63.8,73.0,63.2,5,6.8,1.1,3861.79,12.1
STU3563,24,4.3,88.1,61.3,80.3,62.1,5,6.5,2.4,1444.5,15.5
STU3564,18,8.0,71.3,76.2,56.1,56.8,2,7.4,2.4,1764.17,14.9
STU3565,23,2.7,86.2,56.8,82.5,90.8,2,8.2,6.3,1121.5,11.7
STU3566,16,7.1,70.2,74.4,53.0,75.1,1,6.2,4.9,2523.4,27.6
STU3567,24,5.9,99.7,63.7,75.3,46.1,4,5.7,5.1,2145.35,17.0
STU3568,24,5.0,71.9,64.7,76.7,48.5,5,6.3,6.4,3334.62,15.0
STU3569,17,4.9,74.0,75.0,57.3,100.0,0,5.8,7.7,3123.48,9.1
STU3570,19,4.4,67.3,64.5,43.3,61.9,3,6.7,4.6,705.66,35.1
STU3571,23,4.6,82.9,91.0,63.8,56.5,6,9.6,6.5,3144.13,8.2
STU3572,22,7.5,82.4,69.9,25.9,89.7,4,6.6,5.7,2363.56,5.9
STU3573,16,4.5,97.1,87.7,65.1,39.8,5,5.6,1.9,5568.27,10.4
STU3574,20,9.5,89.8,60.6,48.0,93.6,2,6.4,2.0,1463.82,23.0
STU3575,22,6.2,74.1,60.2,100.0,56.4,5,9.0,4.3,3573.8,20.3
STU3576,19,4.2,90.7,47.1,84.9,78.8,3,6.6,5.4,2651.92,5.8
STU3577,16,7.6,69.6,64.6,69.2,61.9,5,5.9,6.0,1433.82,13.5
STU3578,24,6.9,74.8,68.5,89.3,43.2,3,4.7,4.6,4995.84,9.0
STU3579,20,1.9,83.2,73.2,79.3,73.0,4,6.6,1.6,3244.71,18.4
STU3580,17,3.2,70.7,82.5,49.4,86.1,5,5.1,4.3,2000.82,21.0
STU3581,23,5.2,92.6,81.4,58.0,30.1,5,7.3,1.3,1423.1,19.3
STU3582,17,2.0,100.0,89.0,84.5,50.4,2,6.5,4.6,5295.14,23.6
STU3583,18,10.1,79.1,58.7,52.6,91.0,4,4.3,6.1,4369.81,15.4
STU3584,16,7.3,75.5,72.5,74.3,76.8,0,9.2,5.9,2518.11,25.1
STU3585,17,5.5,80.7,57.0,78.8,77.9,3,9.8,4.0,2474.77,6.9
STU3586,22,4.7,76.4,78.2,63.8,85.8,6,7.3,5.8,1206.24,20.5
STU3587,17,4.2,84.6,99.1,70.4,78.0,6,9.0,2.8,6095.3,7.3
STU3588,21,1.2,68.8,54.1,81.3,72.5,4,7.3,3.7,1210.17,34.2
STU3589,18,1.7,85.2,82.3,80.5,89.0,6,4.5,1.7,4501.72,18.6
STU3590,19,9.7,100.0,87.7,75.2,63.4,4,6.7,3.9,9293.33,18.3
STU3591,23,9.0,62.0,58.6,67.8,69.7,6,6.2,3.4,1517.35,6.2
STU3592,18,4.2,70.3,78.5,77.4,84.0,0,5.1,4.2,1809.52,3.2
STU3593,21,7.5,77.5,66.6,35.7,57.0,4,7.0,4.5,1497.17,11.3
STU3594,16,6.6,87.4,70.2,91.6,94.2,3,6.0,5.5,5602.28,24.9
STU3595,22,6.9,90.9,66.1,65.9,75.0,6,7.2,1.1,2719.57,16.4
STU3596,23,2.4,90.1,68.6,56.2,50.5,1,8.0,3.3,955.72,18.9
STU3597,23,1.5,65.1,89.3,77.6,66.7,1,9.2,7.0,1239.27,11.0
STU3598,18,8.1,75.3,70.8,77.1,46.4,2,7.0,7.0,3847.79,14.1
STU3599,16,1.1,73.0,63.0,52.4,71.5,0,5.5,5.1,1550.82,32.4
STU3600,24,5.2,81.3,73.0,69.1,63.6,2,6.3,5.2,793.52,18.7
STU3601,21,4.7,82.2,40.2,68.6,55.3,1,6.5,2.7,3603.44,32.1
STU3602,24,4.5,68.3,59.7,67.6,39.7,0,10.0,4.3,3178.13,12.2
STU3603,22,6.2,77.6,90.7,94.0,56.5,4,6.9,6.6,1526.83,8.2
STU3604,16,4.0,87.8,69.8,67.7,66.9,4,7.7,2.5,1991.01,9.3
STU3605,16,6.4,75.7,64.8,65.9,63.7,3,8.4,5.3,2016.59,37.4
STU3606,21,5.8,80.0,74.6,57.1,45.9,5,8.8,6.1,2203.92,27.0
STU3607,20,10.1,99.0,83.0,54.8,70.4,1,7.3,5.1,6071.48,21.5
STU3608,24,2.5,100.0,91.9,74.3,53.2,4,6.5,4.7,4042.24,5.8
STU3609,17,5.6,60.4,65.2,60.5,85.7,0,6.4,4.7,3652.41,32.5
STU3610,23,6.4,83.1,65.6,65.0,88.2,5,5.3,6.0,2356.25,17.5
STU3611,20,4.9,100.0,68.7,71.2,65.6,5,8.2,5.4,1523.49,19.5
STU3612,17,2.6,86.8,87.4,69.0,96.8,4,10.6,6.0,6377.08,30.4
STU3613,21,8.3,82.2,72.9,70.2,67.6,2,8.8,4.3,2475.53,5.0
STU3614,23,6.2,95.1,100.0,70.1,47.9,2,7.0,4.4,1342.93,16.8
STU3615,19,2.7,84.2,69.6,78.0,90.1,2,5.3,6.1,17762.35,11.9
STU3616,17,6.5,89.1,98.5,100.0,97.4,5,6.3,3.2,2900.72,15.4
STU3617,20,9.2,79.9,58.6,87.7,86.9,2,7.5,2.7,1193.46,9.8
STU3618,17,5.4,84.0,51.2,62.2,57.0,2,6.6,9.5,4432.08,21.7
STU3619,17,5.5,86.3,70.5,87.4,49.0,5,6.8,5.8,4680.9,6.0
STU3620,21,8.9,90.7,89.1,51.1,64.0,3,7.5,4.5,1925.99,12.9
STU3621,24,3.4,77.7,64.8,58.9,100.0,2,7.3,3.6,1398.49,6.8
STU3622,19,9.3,77.4,62.8,79.3,50.0,3,10.0,3.2,2111.31,8.8
STU3623,21,7.6,62.7,87.4,78.8,84.0,3,10.0,4.9,3895.04,19.9
STU3624,22,3.5,78.1,82.6,77.6,68.4,4,6.6,4.8,4194.85,35.6
STU3625,21,4.0,91.5,60.1,58.6,86.1,5,8.3,5.9,1682.62,9.9
STU3626,23,4.3,86.6,59.2,58.7,48.6,0,5.2,2.4,6256.35,21.3
STU3627,19,1.5,72.0,84.4,70.1,65.8,2,8.2,2.5,929.02,9.9
STU3628,16,6.1,63.0,47.5,64.0,54.7,0,7.6,5.5,1693.11,23.1
STU3629,22,3.6,80.6,88.2,82.2,55.7,1,5.8,5.8,2312.07,12.0
STU3630,18,6.2,91.2,82.4,63.6,82.5,3,8.5,6.8,2044.08,19.6
STU3631,21,2.7,77.2,37.8,63.1,51.0,6,5.7,8.3,1788.9,15.0
STU3632,17,7.5,67.6,72.2,42.0,74.9,1,6.8,4.5,5703.24,21.6
STU3633,24,7.1,76.1,42.3,82.0,70.9,3,7.2,6.3,2282.18,15.1
STU3634,16,3.9,85.3,53.9,73.2,53.8,2,4.8,2.9,3192.07,18.1
STU3635,21,6.3,94.4,64.5,31.4,57.5,1,7.2,0.5,3095.3,9.2
STU3636,21,5.7,79.4,53.0,75.1,75.7,5,5.8,3.0,3168.9,4.7
STU3637,20,8.8,92.5,100.0,61.6,69.6,4,6.5,4.0,2241.98,4.6
STU3638,20,3.2,91.4,85.0,80.4,70.7,1,6.9,9.3,774.49,21.1
STU3639,16,5.2,70.2,92.5,66.3,66.0,3,4.8,1.7,4493.98,8.6
STU3640,20,4.1,94.5,69.9,55.1,64.9,5,6.3,6.5,2368.96,9.2
STU3641,17,5.6,85.0,72.5,95.7,69.6,3,6.8,3.8,1844.96,8.1
STU3642,22,6.7,69.9,95.7,93.2,94.5,0,6.5,6.0,1847.41,9.0
STU3643,18,4.1,99.6,78.5,65.0,79.0,6,5.8,5.1,3047.64,7.7
STU3644,19,4.7,80.7,81.2,74.0,67.8,6,5.2,3.2,1805.78,14.8
STU3645,18,7.6,62.6,58.3,60.7,51.6,1,5.7,7.0,2169.25,6.0
STU3646,18,8.5,74.9,58.3,40.7,62.9,4,4.5,5.9,3924.52,16.1
STU3647,19,6.6,72.5,75.9,89.1,54.4,2,5.9,5.0,2854.06,12.3
STU3648,20,5.2,75.2,77.6,55.2,56.5,0,8.6,5.6,1413.34,16.1
STU3649,16,5.0,77.5,57.0,88.4,38.2,1,5.0,4.2,3574.61,13.5
STU3650,19,6.7,79.4,77.4,79.2,69.8,0,8.2,1.1,2055.32,5.4
STU3651,23,6.0,79.0,53.7,72.6,100.0,1,5.3,5.2,4322.55,6.1
STU3652,22,1.9,81.0,72.2,67.3,73.3,6,7.7,9.5,1948.28,12.5
STU3653,24,6.8,87.9,50.4,79.2,82.4,2,10.4,6.7,2755.23,23.0
STU3654,20,3.6,74.5,91.9,53.1,86.3,2,7.8,5.6,3688.67,9.3
STU3655,19,2.4,93.8,67.3,89.4,65.1,6,6.8,5.8,1423.33,6.1
STU3656,23,1.8,69.7,61.6,70.3,66.3,4,6.8,5.0,3979.75,16.4
STU3657,24,5.0,88.2,54.8,91.9,46.3,0,8.2,0.5,7547.74,22.2
STU3658,22,3.3,98.4,53.4,66.0,73.3,4,7.5,2.9,3402.25,27.8
STU3659,22,0.5,80.2,78.5,70.3,71.0,1,7.3,4.9,2853.02,13.0
STU3660,20,4.7,83.9,87.1,72.2,55.4,2,6.4,6.8,4467.77,12.4
STU3661,19,4.4,72.3,85.6,77.2,89.5,2,7.4,8.7,4290.43,8.2
STU3662,16,5.2,76.9,92.9,97.0,56.8,3,4.7,2.8,2738.75,9.0
STU3663,22,4.1,97.7,98.2,61.0,100.0,3,6.2,6.3,1356.04,12.7
STU3664,16,9.5,89.5,86.4,66.0,76.9,6,9.3,0.5,1636.99,7.7
STU3665,16,6.6,86.2,64.5,67.7,69.6,4,8.1,4.3,1973.49,3.4
STU3666,20,4.4,62.6,74.5,31.0,100.0,0,6.8,4.9,1093.49,17.9
STU3667,24,5.4,74.8,38.1,59.1,31.2,6,5.6,8.4,6160.35,17.8
STU3668,21,8.6,99.4,81.6,60.2,65.1,1,9.6,3.4,1362.25,3.0
STU3669,18,7.6,86.1,74.2,100.0,62.6,4,6.2,4.3,2419.84,16.5
STU3670,18,2.4,87.4,95.9,72.1,66.9,2,5.8,7.0,1396.45,22.7
STU3671,22,3.4,83.7,60.8,75.9,73.8,2,7.2,3.5,3664.34,19.8
STU3672,21,3.8,75.9,79.7,44.5,66.4,2,6.3,3.9,4757.74,16.8
STU3673,24,4.5,85.3,56.9,67.0,93.8,1,4.4,2.1,1067.47,26.0
STU3674,21,4.2,66.7,70.3,83.0,77.4,6,5.1,6.2,3842.53,19.1
STU3675,20,5.6,65.9,47.5,100.0,78.2,4,6.7,2.1,1150.54,26.5
STU3676,22,7.1,74.6,92.3,57.1,77.9,1,5.5,7.1,1930.44,23.9
STU3677,16,7.5,83.9,87.8,39.0,48.1,5,5.0,2.5,14001.93,2.6
STU3678,22,4.8,66.3,64.9,55.6,73.4,2,5.1,3.5,3001.12,3.5
STU3679,18,1.9,83.3,75.9,55.7,74.0,3,6.8,2.7,4490.58,11.0
STU3680,24,3.2,72.1,72.6,55.8,50.9,4,6.8,4.4,3066.86,26.4
STU3681,21,4.4,73.4,62.8,82.5,85.1,3,8.1,7.2,2258.01,13.5
STU3682,24,2.8,95.0,73.8,73.5,35.4,4,5.4,3.6,1676.8,14.3
STU3683,20,8.0,82.4,65.4,49.9,100.0,6,6.8,3.0,6545.91,14.1
STU3684,22,2.9,73.0,86.7,90.7,69.4,2,6.1,5.0,8714.7,9.7
STU3685,19,6.9,83.9,68.8,98.3,55.5,3,7.7,4.9,2589.23,11.9
STU3686,22,1.8,67.3,100.0,40.7,80.5,3,7.0,6.4,5496.11,5.1
STU3687,16,6.9,85.8,70.8,86.8,80.6,4,7.4,2.4,4412.43,22.4
STU3688,22,5.2,93.1,73.7,65.3,100.0,5,8.6,5.5,2211.27,7.2
STU3689,23,8.8,88.6,79.9,52.9,100.0,5,7.3,7.5,2595.9,4.3
