Vehicle_ID,Model,Year,Price,Mileage,Purchase_Date,Used,Fuel_Type,Transmission,City,Engine_CC,Owner_Count
VH10700,Creta,2021,1449734,19.6,04-11-2021,No,Diesel,Automatic,Bangalore,1998,3
VH11500,Seltos,2011,4175010,21.4,12-04-2020,No,CNG,Automatic,Chennai,1498,1
VH11706,Venue,2010,516486,11.9,24-01-2026,No,CNG,Automatic,Bangalore,1199,4
VH10511,Creta,2019,1714718,19.2,23-08-2021,Yes,Petrol,Manual,Mumbai,1498,2
VH11083,Creta,2019,819385,19.3,02-08-2018,No,Electric,Manual,Mumbai,1497,2
VH10475,City,2018,4485224,8.9,10-03-2025,No,Petrol,Manual,Bangalore,2184,2
VH11585,Seltos,2025,3491849,9.8,25-09-2022,No,Electric,Automatic,Mumbai,1497,1
VH10857,Verna,2020,1729290,14.6,23-05-2022,No,Diesel,Manual,Delhi,1998,3
VH10748,Creta,2015,1255205,15.4,25-07-2026,Yes,CNG,Automatic,Pune,1197,3
VH10253,Venue,2018,1053494,11.9,24-04-2023,Yes,Petrol,Manual,Hyderabad,1498,4
VH10022,Swift,2017,1034983,14.3,10-11-2018,Yes,Electric,Manual,Coimbatore,998,3
VH11338,Swift,2022,1714474,15.4,22-05-2024,Yes,Electric,Manual,Chennai,1998,1
VH10460,Creta,2025,2177145,16.6,18-03-2018,Yes,Petrol,Automatic,Coimbatore,1498,3
VH11185,Nexon,2024,1947824,15.6,16-02-2023,Yes,Diesel,Manual,Mumbai,998,1
VH10277,Swift,2010,1724663,10.9,08-01-2023,No,Diesel,automatic,Pune,1497,3
VH10956,Swift,2024,1759410,10.6,01-04-2018,No,Electric,Automatic,Chennai,1497,3
VH11216,Fortuner,2017,637283,19.9,21-02-2018,Yes,Petrol,Manual,Delhi,2184,1
VH10386,Fortuner,2019,3330855,9.8,22-08-2024,Yes,CNG,Manual,Bangalore,1199,1
VH10806,Swift,2015,2798578,19.5,02-06-2021,No,Diesel,Manual,Hyderabad,1497,2
VH11438,Thar,2014,3400618,17.8,30-04-2024,Yes,Diesel,Manual,Hyderabad,998,1
VH11516,City,2024,4269579,10.0,11-06-2020,No,CNG,Manual,Pune,1497,3
VH10344,Nexon,2021,2459173,23.0,19-03-2023,No,Diesel,Automatic,Hyderabad,1497,4
VH10770,Swift,2022,1217472,25.3,06-10-2020,No,Electric,Automatic,Bangalore,1197,2
VH11333,Swift,2011,2858845,23.8,13-07-2025,No,CNG,Manual,Delhi,1498,3
VH11686,Seltos,2013,1444337,16.9,04-07-2021,Yes,Petrol,Manual,Bangalore,1998,1
VH10131,Nexon,2022,1798339,14.8,31-07-2024,Yes,CNG,Manual,Chennai,N/A,4
VH11688,Verna,2021,3550428,15.3,15-09-2020,No,Diesel,Manual,Hyderabad,1199,1
VH10872,Swift,2019,1011943,23.0,13-12-2019,Yes,Electric,Automatic,Mumbai,1199,4
VH11124,Creta,2012,3523253,27.8,02-05-2018,Yes,Diesel,Manual,Mumbai,1199,2
VH11397,Thar,2019,3135743,10.6,20-06-2026,No,Electric,Automatic,Hyderabad,1199,1
VH10088,Swift,2010,1589467,11.9,26-06-2024,Yes,Petrol,Automatic,Bangalore,1199,1
VH11483,Nexon,2023,1244740,14.4,24-12-2022,Yes,Electric,Manual,Pune,1197,3
VH10331,Venue,2019,3829921,15.9,29-11-2025,Yes,Petrol,Automatic,Coimbatore,998,4
VH11239,Verna,2015,4148189,8.4,18-03-2025,Yes,Petrol,Automatic,Hyderabad,1199,4
VH10467,Fortuner,2012,3807447,23.4,06-11-2023,No,Electric,Automatic,Bangalore,2184,1
VH10122,Fortuner,2015,329336,10.2,04-11-2018,Yes,Petrol,Automatic,Mumbai,2184,2
VH11639,Baleno,2025,4162949,24.7,22-10-2022,Yes,CNG,Manual,Pune,1998,1
VH11045,Fortuner,2015,598783,20.4,30-05-2023,No,Electric,Automatic,Bangalore,1197,2
VH11725,Baleno,2024,4402748,16.4,17-10-2024,Yes,Electric,Manual,Bangalore,2184,1
VH11096,Creta,2011,2822919,14.0,21-01-2022,No,Petrol,Manual,Delhi,1998,3
VH11131,Nexon,2021,1892173,12.9,30-10-2019,Yes,CNG,Automatic,Mumbai,1197,4
VH11295,Fortuner,2022,707407,18.3,29-11-2018,Yes,Electric,Manual,Chennai,1498,4
VH10861,City,2024,2795389,24.2,03-05-2018,No,CNG,Manual,Chennai,1998,2
VH11460,Swift,2010,1208017,15.1,12-05-2022,Yes,CNG,Automatic,Pune,998,3
VH11127,City,2023,3890437,21.5,02-06-2025,No,Electric,Manual,Mumbai,998,2
