Employee_ID,Age,Monthly_Income,Years_At_Company,Job_Level,Years_In_Current_Role,Job_Satisfaction,Work_Hours_Per_Week,Projects_Completed,Training_Hours,Overtime,Department,Job_Role,Education_Level,Marital_Status,Attrition
EMP102369,36,43894.0,13,2,6,,39,2,50.0,No,Sales,Project Manager,Bachelor,Single,0
EMP102370,59,104512.0,11,4,4,1.0,40,6,31.0,Yes,Sales,Software Engineer,Master,Married,0
EMP102371,37,63774.0,5,1,3,1.0,38,6,30.0,No,IT,Software Engineer,High School,Married,0
EMP102372,28,80276.0,3,3,3,4.0,49,6,23.0,No,Research & Development,HR Specialist,Bachelor,Married,0
EMP102373,44,61557.0,1,1,1,5.0,43,3,18.0,Yes,IT,Software Engineer,Master,Married,0
EMP102374,59,79157.0,7,1,7,5.0,41,6,50.0,No,IT,Project Manager,Diploma,Single,0
EMP102375,33,46020.0,6,2,2,5.0,46,5,38.0,No,Research & Development,Research Scientist,Bachelor,Married,0
EMP102376,44,38937.0,5,1,5,5.0,38,1,30.0,No,Finance,Sales Executive,High School,Divorced,0
EMP102377,41,77556.0,6,3,3,3.0,35,8,59.0,No,Sales,Research Scientist,Bachelor,Single,0
EMP102378,49,91346.0,6,2,4,2.0,43,4,5.0,No,Research & Development,Research Scientist,Bachelor,Single,1
EMP102379,39,36449.0,13,1,10,1.0,43,4,50.0,No,Human Resources,Sales Executive,Master,Single,0
EMP102380,40,42443.0,5,1,2,2.0,38,3,11.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP102381,51,51105.0,6,3,5,2.0,44,5,37.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP102382,40,114006.0,3,3,3,2.0,51,5,49.0,No,Research & Development,Research Scientist,Master,Married,0
EMP102383,54,70863.0,14,2,5,3.0,44,3,8.0,No,Human Resources,Software Engineer,Bachelor,Single,0
EMP102384,51,30310.0,1,2,1,2.0,32,6,54.0,Yes,Research & Development,Sales Executive,Bachelor,Married,0
EMP102385,49,52746.0,9,3,3,3.0,49,1,33.0,No,Research & Development,Financial Analyst,Bachelor,Divorced,0
EMP102386,58,49239.0,5,3,5,4.0,52,3,23.0,Yes,Sales,Sales Executive,Master,Single,1
EMP102387,31,32439.0,4,1,4,4.0,45,7,38.0,Yes,IT,HR Specialist,Master,Married,1
EMP102388,60,52467.0,2,3,2,4.0,43,3,43.0,No,Research & Development,Research Scientist,Master,Married,0
EMP102389,37,48270.0,7,3,1,3.0,34,5,71.0,No,Research & Development,Financial Analyst,Bachelor,Married,0
EMP102390,40,46740.0,2,3,1,3.0,38,5,32.0,Yes,Sales,Sales Executive,Bachelor,Married,0
EMP102391,32,45788.0,9,3,9,1.0,40,4,48.0,No,Research & Development,Project Manager,Bachelor,Divorced,0
EMP102392,40,106640.0,4,5,4,2.0,38,6,37.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP102393,27,46696.0,1,1,1,5.0,39,2,40.0,No,Research & Development,Sales Executive,Master,Single,0
EMP102394,59,56243.0,5,5,5,5.0,43,3,31.0,No,Research & Development,HR Specialist,Master,Married,0
EMP102395,26,53565.0,4,2,4,2.0,39,7,24.0,No,Sales,Project Manager,Bachelor,Single,0
EMP102396,42,43819.0,9,3,3,5.0,50,0,41.0,No,Human Resources,Software Engineer,Bachelor,Single,0
EMP102397,51,57003.0,7,1,2,5.0,42,5,20.0,No,IT,Research Scientist,Doctorate,Single,0
EMP102398,30,56641.0,1,2,1,5.0,45,5,5.0,No,Sales,Software Engineer,High School,Single,0
EMP102399,41,57010.0,8,3,1,3.0,45,4,37.0,Yes,Research & Development,Sales Executive,Master,Divorced,0
EMP102400,41,37363.0,3,3,2,3.0,44,2,23.0,Yes,Finance,Financial Analyst,Diploma,Married,0
EMP102401,44,50128.0,3,1,1,3.0,42,5,31.0,No,IT,Project Manager,Bachelor,Divorced,0
EMP102402,41,77438.0,7,2,1,2.0,47,6,10.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP102403,47,50725.0,3,1,3,4.0,48,4,49.0,No,IT,Sales Executive,Bachelor,Single,0
EMP102404,48,59153.0,11,5,3,5.0,32,6,5.0,No,Finance,Research Scientist,Bachelor,Single,0
EMP102405,32,59294.0,1,4,1,1.0,35,8,41.0,No,Research & Development,Project Manager,Diploma,Single,0
EMP102406,37,66364.0,4,1,2,3.0,39,4,43.0,No,Research & Development,HR Specialist,High School,Married,0
EMP102407,21,70720.0,4,4,2,1.0,36,4,38.0,Yes,Human Resources,Software Engineer,Master,Married,0
EMP102408,48,50854.0,2,4,1,5.0,38,6,50.0,Yes,Research & Development,Research Scientist,Bachelor,Married,0
EMP102409,40,36497.0,3,2,3,4.0,40,11,17.0,Yes,Research & Development,Software Engineer,Bachelor,Divorced,0
EMP102410,34,31782.0,3,3,3,1.0,41,6,64.0,No,Research & Development,Sales Executive,Bachelor,Divorced,0
EMP102411,46,86946.0,1,2,1,,35,10,22.0,No,Research & Development,Project Manager,Master,Single,0
EMP102412,50,77785.0,2,3,1,5.0,40,4,45.0,No,Sales,Financial Analyst,,Married,0
EMP102413,34,73666.0,4,2,1,3.0,49,3,62.0,No,Human Resources,Project Manager,Master,Married,0
EMP102414,42,79232.0,4,2,3,4.0,41,9,32.0,Yes,IT,HR Specialist,Diploma,Married,0
EMP102415,43,51143.0,7,2,5,5.0,45,12,24.0,No,Research & Development,Research Scientist,Master,Single,0
EMP102416,32,41518.0,10,1,5,4.0,42,5,47.0,No,Research & Development,Research Scientist,Doctorate,Single,0
EMP102417,41,35380.0,3,4,2,3.0,43,4,26.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP102418,56,33687.0,2,2,2,1.0,41,6,22.0,Yes,Research & Development,Software Engineer,High School,Single,0
EMP102419,52,94898.0,6,2,1,2.0,46,4,45.0,No,Research & Development,Sales Executive,Master,Married,0
EMP102420,22,44054.0,4,4,1,2.0,38,5,46.0,Yes,Finance,Research Scientist,Bachelor,Married,0
EMP102421,38,88413.0,8,2,7,2.0,43,5,35.0,No,Research & Development,HR Specialist,Master,Single,0
EMP102422,42,50564.0,4,2,0,4.0,39,3,36.0,No,Research & Development,Software Engineer,Diploma,Single,0
EMP102423,48,40570.0,4,5,2,2.0,45,6,38.0,No,Research & Development,Project Manager,Bachelor,Single,0
EMP102424,49,33612.0,4,4,4,1.0,36,2,32.0,No,Research & Development,HR Specialist,Bachelor,Single,1
EMP102425,58,42210.0,11,1,3,5.0,45,6,31.0,No,Research & Development,Software Engineer,Bachelor,Divorced,0
EMP102426,44,104120.0,5,2,5,4.0,43,7,15.0,No,Research & Development,Sales Executive,Master,Single,0
EMP102427,56,33765.0,9,5,2,1.0,36,3,24.0,Yes,Sales,Sales Executive,Bachelor,Single,0
EMP102428,27,142575.0,3,2,3,4.0,51,5,35.0,No,Finance,Project Manager,Bachelor,Single,0
EMP102429,35,37677.0,6,2,6,4.0,45,4,67.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP102430,27,77077.0,7,1,7,4.0,37,6,18.0,Yes,Finance,Sales Executive,Master,Married,0
EMP102431,20,51520.0,3,1,2,3.0,43,5,28.0,Yes,Finance,Sales Executive,Bachelor,Married,0
EMP102432,24,47612.0,7,3,3,5.0,34,3,16.0,Yes,Sales,Software Engineer,Bachelor,Married,0
EMP102433,22,31037.0,1,3,1,2.0,33,6,5.0,Yes,Finance,HR Specialist,Bachelor,Single,0
EMP102434,20,52618.0,5,5,5,3.0,48,4,56.0,No,Human Resources,Sales Executive,Bachelor,Married,0
EMP102435,23,32658.0,7,3,7,5.0,36,11,43.0,No,Sales,Sales Executive,Bachelor,Married,0
EMP102436,59,25806.0,2,1,2,2.0,46,5,55.0,No,IT,Project Manager,Doctorate,Married,0
EMP102437,54,58041.0,3,1,2,3.0,48,10,7.0,Yes,Research & Development,HR Specialist,Bachelor,Single,0
EMP102438,51,41322.0,2,5,1,3.0,37,4,44.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP102439,53,117365.0,2,2,2,1.0,52,9,67.0,No,IT,Research Scientist,Diploma,Single,0
EMP102440,44,86258.0,2,2,1,3.0,42,4,49.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP102441,29,118058.0,7,4,5,4.0,42,6,43.0,Yes,Human Resources,Project Manager,Bachelor,Married,0
EMP102442,40,40485.0,2,2,2,3.0,37,5,23.0,No,Sales,Software Engineer,Bachelor,Married,1
EMP102443,58,58475.0,1,1,1,,37,5,57.0,Yes,Research & Development,Sales Executive,Bachelor,Married,1
EMP102444,46,18000.0,6,4,6,5.0,31,4,25.0,Yes,Sales,HR Specialist,Bachelor,Married,0
EMP102445,46,48450.0,1,5,1,5.0,38,3,43.0,No,Human Resources,Sales Executive,Master,Married,0
EMP102446,21,57493.0,4,1,1,4.0,48,8,19.0,No,Research & Development,Research Scientist,High School,Married,0
EMP102447,60,58948.0,3,4,1,1.0,37,12,34.0,Yes,Sales,Project Manager,Diploma,Married,0
EMP102448,32,53961.0,3,2,3,1.0,37,9,50.0,Yes,Sales,Software Engineer,Diploma,Married,0
EMP102449,28,56673.0,1,2,1,5.0,36,5,49.0,No,Human Resources,Research Scientist,Master,Married,0
EMP102450,55,18000.0,6,4,2,3.0,35,5,35.0,No,Research & Development,Sales Executive,Diploma,Single,0
EMP102451,41,61722.0,2,5,1,5.0,46,0,67.0,Yes,Human Resources,HR Specialist,Doctorate,Divorced,0
EMP102452,45,68366.0,7,2,2,5.0,36,3,32.0,No,Research & Development,Sales Executive,Doctorate,Divorced,0
EMP102453,31,100428.0,6,1,6,4.0,41,4,52.0,No,Research & Development,Software Engineer,Doctorate,Divorced,0
EMP102454,36,64927.0,10,1,2,1.0,40,5,27.0,No,IT,Financial Analyst,Doctorate,Single,0
EMP102455,33,51858.0,5,2,2,4.0,47,6,16.0,No,IT,Sales Executive,Diploma,Single,0
EMP102456,33,90428.0,6,1,1,5.0,38,9,32.0,Yes,IT,Financial Analyst,Bachelor,Single,0
EMP102457,53,19040.0,3,2,3,2.0,40,6,10.0,Yes,Finance,HR Specialist,Bachelor,Married,1
EMP102458,39,43624.0,1,1,1,3.0,37,4,40.0,No,Sales,Sales Executive,Master,Single,0
EMP102459,30,38967.0,2,2,2,5.0,39,6,37.0,Yes,Sales,Sales Executive,Bachelor,Married,0
EMP102460,35,54152.0,6,1,1,4.0,37,5,44.0,No,Sales,HR Specialist,Bachelor,Single,0
EMP102461,50,20449.0,5,4,3,2.0,41,6,35.0,Yes,IT,Financial Analyst,Master,Single,1
EMP102462,25,99601.0,3,1,2,2.0,50,9,31.0,Yes,Research & Development,HR Specialist,Bachelor,Single,0
EMP102463,38,49152.0,3,2,2,5.0,41,8,36.0,Yes,Sales,Financial Analyst,Master,Married,0
EMP102464,56,63484.0,2,4,2,1.0,48,8,52.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP102465,23,60808.0,3,3,2,2.0,47,3,50.0,No,Human Resources,Sales Executive,Bachelor,Single,0
EMP102466,23,97072.0,3,1,3,3.0,42,8,54.0,No,Sales,Research Scientist,Bachelor,Single,0
EMP102467,39,23795.0,9,1,2,4.0,47,4,5.0,No,Research & Development,Research Scientist,Bachelor,Married,0
EMP102468,29,57851.0,6,3,2,4.0,43,5,51.0,No,Sales,HR Specialist,Master,Single,1
EMP102469,43,92122.0,5,2,1,4.0,35,9,45.0,No,IT,Software Engineer,High School,Single,0
EMP102470,54,52628.0,5,3,1,5.0,42,3,66.0,No,Research & Development,Sales Executive,Diploma,Married,0
EMP102471,45,35847.0,11,2,9,4.0,43,1,27.0,No,Human Resources,Financial Analyst,Diploma,Married,0
EMP102472,56,41912.0,3,2,3,4.0,51,4,30.0,No,IT,Financial Analyst,Master,Single,0
EMP102473,57,46086.0,3,2,3,3.0,37,4,39.0,No,IT,Project Manager,High School,Single,0
EMP102474,40,39760.0,11,3,4,1.0,44,5,5.0,Yes,Research & Development,Software Engineer,High School,Single,0
EMP102475,59,51345.0,7,4,2,5.0,36,1,5.0,No,Research & Development,Sales Executive,Diploma,Married,0
EMP102476,58,108423.0,2,1,2,5.0,50,5,40.0,Yes,Finance,Research Scientist,Bachelor,Married,0
EMP102477,40,42036.0,11,2,5,4.0,48,0,18.0,Yes,Sales,Research Scientist,Bachelor,Single,0
EMP102478,29,44163.0,3,1,1,3.0,36,2,15.0,No,Human Resources,Sales Executive,Doctorate,Divorced,0
EMP102479,57,67642.0,3,2,2,2.0,51,3,43.0,No,Finance,Research Scientist,Bachelor,Married,1
EMP102480,23,50839.0,1,4,1,4.0,47,4,11.0,No,IT,Software Engineer,Bachelor,Married,0
EMP102481,39,30241.0,2,2,2,4.0,48,3,45.0,Yes,Sales,Sales Executive,Master,Single,0
EMP102482,36,53506.0,8,4,2,5.0,50,6,22.0,No,Research & Development,HR Specialist,Bachelor,Divorced,0
EMP102483,26,52606.0,4,3,3,,48,6,21.0,No,Research & Development,Software Engineer,Diploma,Married,0
EMP102484,23,85318.0,4,4,4,4.0,40,3,40.0,No,IT,Research Scientist,Master,Single,0
EMP102485,48,35512.0,9,3,4,5.0,50,3,16.0,No,Research & Development,Sales Executive,High School,Single,0
EMP102486,33,85574.0,6,1,1,3.0,38,2,61.0,No,Research & Development,Software Engineer,Diploma,Single,0
EMP102487,22,52631.0,2,1,2,2.0,38,6,33.0,No,Research & Development,Project Manager,Bachelor,Married,0
EMP102488,43,33407.0,9,2,8,2.0,40,3,35.0,No,IT,HR Specialist,Diploma,Single,0
EMP102489,56,30520.0,8,1,2,2.0,44,3,44.0,No,Research & Development,Project Manager,Bachelor,Single,0
EMP102490,35,131342.0,4,2,4,4.0,37,4,51.0,No,Finance,Financial Analyst,Bachelor,Single,0
EMP102491,23,51181.0,1,2,1,4.0,36,7,27.0,No,IT,Financial Analyst,Bachelor,Married,0
EMP102492,43,83827.0,5,5,1,4.0,37,3,45.0,No,Sales,Project Manager,Doctorate,Married,0
EMP102493,53,25500.0,2,2,2,3.0,40,7,46.0,No,Research & Development,Sales Executive,Bachelor,Single,1
EMP102494,49,180241.0,3,3,1,2.0,42,4,57.0,Yes,Research & Development,Software Engineer,High School,Single,0
EMP102495,37,82211.0,4,5,4,5.0,38,3,28.0,No,Research & Development,Project Manager,Diploma,Married,0
EMP102496,38,49028.0,2,4,2,5.0,36,7,46.0,No,Research & Development,Sales Executive,Bachelor,Single,0
EMP102497,50,47921.0,10,1,5,1.0,44,9,44.0,No,Research & Development,HR Specialist,Master,Married,0
EMP102498,38,76547.0,2,2,2,1.0,51,4,41.0,Yes,Sales,Financial Analyst,Bachelor,Married,0
EMP102499,38,74594.0,9,2,3,5.0,40,6,5.0,Yes,IT,Project Manager,Master,Single,0
EMP102500,41,59708.0,4,2,1,2.0,46,5,54.0,No,Research & Development,Project Manager,Master,Single,0
EMP102501,43,55270.0,1,2,1,4.0,42,6,51.0,Yes,Research & Development,HR Specialist,Bachelor,Single,0
EMP102502,31,70797.0,4,4,1,5.0,45,4,45.0,Yes,Research & Development,Financial Analyst,Bachelor,Married,0
EMP102503,49,25118.0,10,2,1,5.0,46,6,26.0,No,Research & Development,Software Engineer,Master,Married,0
EMP102504,57,46538.0,4,2,4,1.0,42,5,60.0,Yes,Finance,Software Engineer,Master,Divorced,0
EMP102505,50,26213.0,2,5,2,2.0,37,6,34.0,No,Research & Development,Project Manager,Diploma,Single,0
EMP102506,55,72197.0,8,1,3,5.0,36,3,42.0,No,IT,Project Manager,Bachelor,Divorced,0
EMP102507,38,40578.0,2,2,2,4.0,48,6,18.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP102508,55,27116.0,3,3,3,4.0,45,5,30.0,No,IT,Software Engineer,Master,Single,0
EMP102509,49,38480.0,4,1,4,3.0,47,4,36.0,Yes,IT,Research Scientist,Diploma,Married,0
EMP102510,52,58824.0,3,3,1,4.0,45,7,22.0,Yes,Research & Development,Research Scientist,Master,Married,1
EMP102511,37,50148.0,4,1,4,5.0,47,3,25.0,No,Research & Development,Financial Analyst,Bachelor,Single,0
EMP102512,47,32441.0,4,4,4,5.0,43,6,43.0,Yes,Sales,Research Scientist,Bachelor,Married,0
EMP102513,30,25537.0,2,2,2,4.0,34,7,51.0,No,IT,Project Manager,Master,Divorced,0
EMP102514,52,56861.0,3,2,3,1.0,43,6,13.0,No,Finance,HR Specialist,High School,Single,0
EMP102515,36,42351.0,6,2,1,2.0,51,6,69.0,No,Research & Development,Project Manager,Bachelor,Divorced,1
EMP102516,25,48969.0,9,1,9,5.0,44,7,22.0,No,Research & Development,HR Specialist,Master,Married,0
EMP102517,23,51186.0,1,2,1,4.0,36,1,19.0,Yes,Finance,Software Engineer,Master,Married,0
EMP102518,39,66744.0,2,2,2,4.0,46,3,58.0,No,Research & Development,Project Manager,Diploma,Married,0
EMP102519,46,80516.0,6,2,6,5.0,53,4,45.0,Yes,Research & Development,Software Engineer,Master,Married,1
EMP102520,34,58748.0,12,2,2,3.0,39,9,50.0,No,Sales,Project Manager,High School,Single,0
EMP102521,25,47614.0,3,2,1,2.0,44,6,22.0,No,Finance,Sales Executive,Bachelor,Married,1
EMP102522,33,55616.0,2,2,1,5.0,44,7,42.0,No,Finance,HR Specialist,High School,Single,0
EMP102523,30,47213.0,9,3,1,4.0,43,3,73.0,No,Research & Development,Sales Executive,High School,Married,0
EMP102524,58,26264.0,8,2,4,3.0,46,4,22.0,No,Sales,Software Engineer,Master,Married,0
EMP102525,28,89901.0,0,1,0,5.0,40,5,46.0,No,Sales,Research Scientist,Master,Single,0
EMP102526,45,82589.0,1,3,1,2.0,45,4,23.0,No,Research & Development,Sales Executive,Bachelor,Divorced,1
EMP102527,35,134570.0,2,4,2,3.0,48,7,19.0,No,Sales,Project Manager,Doctorate,Married,0
EMP102528,24,153478.0,7,2,6,4.0,41,4,31.0,No,Research & Development,Financial Analyst,Bachelor,Single,0
EMP102529,29,32399.0,4,2,4,1.0,46,6,35.0,No,Finance,Project Manager,Master,Divorced,0
EMP102530,22,47295.0,5,2,2,2.0,40,3,32.0,Yes,Sales,Project Manager,High School,Married,0
EMP102531,32,170294.0,10,2,2,3.0,35,1,34.0,No,Research & Development,HR Specialist,Bachelor,Married,0
EMP102532,49,54005.0,2,3,2,5.0,35,5,68.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP102533,25,61389.0,5,1,1,5.0,44,5,61.0,Yes,Sales,Financial Analyst,Master,Married,0
EMP102534,36,27739.0,7,3,3,3.0,33,6,38.0,No,Research & Development,Research Scientist,Bachelor,Divorced,0
EMP102535,38,58848.0,3,1,3,5.0,42,7,36.0,No,Research & Development,Software Engineer,Doctorate,Single,0
EMP102536,54,131198.0,2,2,2,3.0,38,6,57.0,No,Research & Development,Software Engineer,Master,Married,0
EMP102537,45,98132.0,8,4,1,2.0,31,6,46.0,No,Sales,HR Specialist,Bachelor,Single,0
EMP102538,24,41798.0,5,2,3,5.0,45,3,39.0,No,Sales,Software Engineer,,Single,0
EMP102539,48,46016.0,1,1,1,2.0,35,2,69.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP102540,56,33063.0,10,5,2,4.0,54,6,22.0,Yes,Research & Development,Software Engineer,Bachelor,Married,1
EMP102541,39,37499.0,6,4,3,4.0,50,4,35.0,No,Sales,Software Engineer,Bachelor,Single,0
EMP102542,40,23283.0,7,3,7,4.0,42,4,33.0,No,Research & Development,Project Manager,Bachelor,Married,0
EMP102543,29,52940.0,4,2,1,4.0,32,5,42.0,No,Research & Development,HR Specialist,Bachelor,Single,0
EMP102544,24,108514.0,2,1,0,5.0,43,2,19.0,No,Human Resources,Software Engineer,Master,Divorced,0
EMP102545,55,64540.0,5,5,3,3.0,51,8,42.0,No,Research & Development,Project Manager,Bachelor,Married,0
EMP102546,25,101712.0,9,2,4,5.0,47,6,31.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP102547,45,89148.0,3,4,3,5.0,48,1,51.0,Yes,Human Resources,Research Scientist,Bachelor,Single,0
EMP102548,23,43003.0,2,2,1,2.0,50,6,30.0,Yes,Research & Development,Research Scientist,Master,Married,1
EMP102549,58,39078.0,18,2,8,3.0,36,1,26.0,No,Sales,Sales Executive,Bachelor,Married,0
EMP102550,58,39758.0,5,5,3,1.0,47,9,45.0,No,Sales,Software Engineer,Master,Single,0
EMP102551,54,25398.0,5,2,3,1.0,52,6,37.0,No,Human Resources,Sales Executive,Doctorate,Single,1
EMP102552,20,55806.0,3,1,3,3.0,39,5,31.0,No,Research & Development,Sales Executive,Diploma,Single,0
EMP102553,43,18000.0,5,1,2,1.0,40,5,32.0,No,Finance,Financial Analyst,Bachelor,Married,0
EMP102554,55,71770.0,7,2,2,3.0,50,3,28.0,Yes,Finance,Software Engineer,Master,Married,0
EMP102555,25,56808.0,6,1,6,2.0,49,3,66.0,No,IT,Sales Executive,Master,Married,0
EMP102556,60,67998.0,8,2,0,2.0,38,5,43.0,No,Research & Development,Financial Analyst,Diploma,Married,0
EMP102557,50,88499.0,5,2,4,5.0,36,5,47.0,No,Research & Development,Financial Analyst,Bachelor,Single,1
EMP102558,39,60147.0,3,3,3,1.0,41,7,43.0,No,,Research Scientist,Diploma,Single,0
EMP102559,43,114611.0,8,2,2,3.0,35,4,39.0,Yes,Research & Development,Project Manager,Master,Married,0
EMP102560,44,72763.0,10,5,3,2.0,38,6,29.0,No,Sales,Financial Analyst,High School,Divorced,0
EMP102561,55,39120.0,3,1,3,5.0,39,2,25.0,Yes,Finance,Research Scientist,Diploma,Divorced,0
EMP102562,40,49420.0,2,2,1,1.0,48,6,29.0,Yes,Human Resources,Financial Analyst,Bachelor,Married,0
EMP102563,49,19881.0,4,1,4,1.0,49,4,45.0,No,Finance,Software Engineer,Diploma,Single,0
EMP102564,43,36648.0,2,3,2,1.0,48,5,29.0,Yes,Research & Development,HR Specialist,Doctorate,Married,0
EMP102565,49,46334.0,4,5,4,2.0,38,6,54.0,No,Research & Development,Project Manager,Diploma,Single,1
EMP102566,41,70327.0,5,3,4,2.0,42,11,60.0,No,Sales,Financial Analyst,Bachelor,Married,0
EMP102567,47,39239.0,2,2,0,1.0,40,7,9.0,No,Human Resources,Software Engineer,Diploma,Married,0
EMP102568,26,31391.0,4,2,1,2.0,43,8,59.0,No,Sales,Project Manager,Master,Married,0
EMP102569,54,23522.0,4,4,2,1.0,46,3,18.0,Yes,Research & Development,Financial Analyst,Bachelor,Married,1
EMP102570,47,42054.0,7,4,1,4.0,40,8,31.0,Yes,Sales,Sales Executive,Bachelor,Married,0
EMP102571,33,132319.0,10,5,2,2.0,37,6,37.0,No,IT,Financial Analyst,Diploma,Single,0
EMP102572,29,62136.0,3,2,3,3.0,50,5,5.0,No,IT,Project Manager,Bachelor,Married,0
EMP102573,35,83943.0,13,5,6,2.0,47,4,25.0,No,IT,Software Engineer,Doctorate,Married,0
EMP102574,35,36683.0,7,1,1,1.0,44,9,38.0,Yes,IT,Software Engineer,Doctorate,Single,0
EMP102575,50,27093.0,3,2,3,3.0,37,2,17.0,No,Research & Development,HR Specialist,Doctorate,Married,0
EMP102576,44,31749.0,3,1,3,5.0,46,4,16.0,Yes,IT,Sales Executive,Bachelor,Single,0
EMP102577,32,52648.0,3,2,3,3.0,41,8,63.0,No,Research & Development,HR Specialist,Master,Married,0
EMP102578,25,22420.0,3,3,3,3.0,31,8,37.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP102579,28,34966.0,9,4,2,2.0,39,6,50.0,Yes,Research & Development,Research Scientist,Bachelor,Single,0
EMP102580,55,42244.0,7,3,1,3.0,44,3,64.0,Yes,Sales,Project Manager,Bachelor,Married,0
EMP102581,39,30354.0,3,3,3,3.0,41,8,47.0,No,Finance,Financial Analyst,High School,Married,0
EMP102582,37,21151.0,2,2,1,1.0,45,8,27.0,No,Sales,Sales Executive,Diploma,Divorced,0
EMP102583,40,62657.0,8,3,4,2.0,44,6,26.0,Yes,Finance,Financial Analyst,Master,Married,1
EMP102584,23,56147.0,5,2,1,1.0,37,7,43.0,Yes,IT,Software Engineer,Master,Married,0
EMP102585,52,78093.0,2,4,2,2.0,45,4,45.0,No,Research & Development,Project Manager,Diploma,Married,0
EMP102586,46,33369.0,0,3,0,5.0,46,5,39.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP102587,26,77424.0,4,3,4,3.0,42,6,47.0,Yes,Research & Development,Research Scientist,Master,Divorced,0
EMP102588,25,109456.0,5,2,3,2.0,42,6,33.0,No,Sales,Software Engineer,Diploma,Married,0
EMP102589,34,61888.0,6,4,1,3.0,42,3,35.0,No,Sales,Research Scientist,Master,Single,0
EMP102590,37,41799.0,10,2,6,3.0,50,2,29.0,No,Finance,Software Engineer,Master,Single,0
EMP102591,51,58711.0,1,2,1,4.0,44,9,22.0,Yes,Research & Development,Project Manager,Master,Married,0
EMP102592,30,40908.0,5,3,5,1.0,43,10,22.0,No,Sales,HR Specialist,Master,Single,0
EMP102593,39,37955.0,4,2,4,2.0,44,4,29.0,Yes,Sales,Project Manager,Master,Married,0
EMP102594,43,74799.0,2,4,2,5.0,44,9,46.0,No,Finance,HR Specialist,Master,Single,0
EMP102595,34,51664.0,8,2,1,4.0,42,8,36.0,No,Research & Development,Software Engineer,Master,Married,0
EMP102596,26,94597.0,3,2,3,1.0,35,4,29.0,No,IT,Sales Executive,Bachelor,Married,0
EMP102597,40,45071.0,4,4,4,5.0,43,6,31.0,No,Research & Development,Software Engineer,Diploma,Divorced,0
EMP102598,45,47172.0,2,2,2,5.0,45,4,8.0,No,Research & Development,Project Manager,Bachelor,Divorced,0
EMP102599,33,42623.0,5,2,4,3.0,43,2,27.0,No,Research & Development,Project Manager,Master,Married,0
EMP102600,56,33223.0,6,2,1,1.0,40,4,46.0,No,Human Resources,Financial Analyst,Doctorate,Single,0
EMP102601,40,79347.0,5,2,1,4.0,41,8,18.0,No,Sales,Research Scientist,Master,Single,0
