Customer_ID,Household_Size,House_Area_sqft,Monthly_Income,Monthly_Electricity_Usage_kWh,Peak_Usage_kWh,Average_Temperature_C,AC_Usage_Hours,Appliance_Count,Monthly_Electricity_Bill,Solar_Panel,City
HSE03286,5,1458,30550.7,963.4,349.0,32.6,84.1,5,7079.96,No,Mumbai
HSE03287,7,702,47871.94,928.6,437.3,29.5,82.4,6,7350.81,No,Chennai
HSE03288,4,2083,89943.61,1119.3,517.0,32.0,107.3,9,8556.9,No,Kochi
HSE03289,3,1544,47877.12,861.3,450.2,29.4,85.3,11,5824.82,Yes,Pune
HSE03290,2,500,62787.54,497.1,218.5,26.0,42.6,10,3385.85,Yes,Chennai
HSE03291,7,1200,59170.96,812.7,279.9,23.4,25.9,11,6050.31,Yes,Mumbai
HSE03292,7,965,98779.48,738.1,358.0,30.5,15.3,9,5552.29,No,Hyderabad
HSE03293,3,912,44597.33,543.7,217.0,19.1,25.2,12,4616.71,No,Chennai
HSE03294,7,1266,29425.34,706.4,217.6,21.9,13.5,10,5574.13,No,Madurai
HSE03295,4,782,35580.25,582.8,276.4,23.4,19.7,10,5168.41,No,Coimbatore
HSE03296,5,1543,59878.23,760.1,220.2,31.9,56.0,3,6559.7,No,Hyderabad
HSE03297,6,1517,27140.85,811.5,246.2,23.0,14.5,14,6040.01,No,Mumbai
HSE03298,3,1358,43049.34,849.8,405.9,30.9,60.3,14,6186.36,No,Kochi
HSE03299,5,1191,56898.59,763.5,367.3,24.9,33.7,11,6178.48,No,Coimbatore
HSE03300,5,1497,38953.43,863.3,420.6,28.4,50.6,4,5193.38,No,Mumbai
HSE03301,1,1556,63714.82,802.0,271.1,28.7,51.4,14,7242.51,No,Coimbatore
HSE03302,3,1405,76196.72,1035.1,527.9,28.4,107.5,13,7642.6,No,Kochi
HSE03303,7,610,67494.23,876.4,409.1,26.4,52.5,9,7636.13,No,Chennai
HSE03304,6,845,27411.32,653.6,326.9,22.7,20.3,15,5852.81,No,Delhi
HSE03305,3,1079,56995.09,828.1,383.1,29.1,26.8,12,6350.06,No,Mumbai
HSE03306,7,536,59038.05,858.6,363.9,31.2,51.3,12,5122.51,No,Coimbatore
HSE03307,5,1301,46335.79,1025.7,290.1,31.7,41.4,15,7704.6,Yes,Chennai
HSE03308,6,1835,63327.72,981.6,454.8,29.3,52.7,7,7732.02,No,Chennai
HSE03309,7,1763,62313.26,921.3,421.2,30.0,60.9,6,7608.71,No,Madurai
HSE03310,4,1533,52796.21,670.1,230.3,25.9,27.5,3,4218.51,No,Hyderabad
HSE03311,7,1527,35002.2,952.5,448.4,30.8,62.0,3,7049.24,No,Madurai
HSE03312,1,2197,54345.06,908.0,376.9,30.7,66.1,5,7926.02,No,Coimbatore
HSE03313,5,1580,127415.33,774.4,323.6,27.8,53.2,3,7011.96,No,Coimbatore
HSE03314,7,1617,46099.17,1226.7,442.0,29.2,125.7,10,7943.03,No,Madurai
HSE03315,2,552,88113.05,398.9,113.7,28.9,15.7,5,3507.32,No,Delhi
HSE03316,2,1800,55970.17,959.7,302.4,30.8,117.1,13,6103.76,No,Pune
HSE03317,1,1379,38359.61,576.0,276.9,22.8,39.0,12,5366.08,No,Madurai
HSE03318,4,1164,48128.03,514.5,170.5,22.7,30.2,4,3310.87,No,Salem
HSE03319,5,1053,54584.04,766.3,192.1,23.0,63.3,8,6739.58,No,Coimbatore
HSE03320,3,953,73860.51,478.9,263.0,27.2,33.8,6,3815.58,No,Coimbatore
HSE03321,1,1766,160509.58,936.4,293.3,30.8,81.0,15,6496.25,No,Chennai
HSE03322,4,1187,56369.73,760.7,339.7,20.0,38.4,15,5336.06,No,Kochi
HSE03323,3,970,31609.15,958.0,505.9,29.4,87.3,13,6346.9,No,Bangalore
HSE03324,2,853,26121.88,622.3,267.5,33.8,24.4,15,4576.41,No,Mumbai
HSE03325,2,1277,45491.71,868.8,425.5,30.1,58.0,13,7672.71,No,Kochi
HSE03326,3,1038,33105.31,622.6,338.0,20.9,28.7,15,5031.17,No,Delhi
HSE03327,1,936,70696.14,613.6,311.8,31.1,59.3,6,5199.4,Yes,Coimbatore
HSE03328,2,578,70930.34,278.4,116.2,30.0,18.0,4,2444.84,No,Hyderabad
HSE03329,5,1632,51503.22,777.5,279.2,27.6,19.1,4,6883.21,Yes,Coimbatore
HSE03330,6,1138,73932.84,925.4,365.3,29.7,38.1,13,7589.1,No,Hyderabad
HSE03331,7,712,56626.38,779.6,391.8,23.4,89.5,8,5612.93,No,Chennai
HSE03332,3,1078,127452.2,611.5,309.4,29.2,16.2,7,4733.51,No,Coimbatore
HSE03333,3,1447,72900.06,1015.4,511.5,30.9,98.8,11,6842.01,No,Kochi
HSE03334,2,1213,82299.16,716.9,307.7,26.2,59.3,6,6246.5,No,Salem
HSE03335,1,1286,28664.97,689.1,270.9,27.1,85.6,7,5235.32,No,Salem
HSE03336,5,1219,32468.72,689.4,236.7,26.7,49.3,3,4625.93,No,Chennai
HSE03337,1,625,68224.96,609.7,153.0,27.1,53.5,14,4138.99,No,Kochi
HSE03338,4,1627,27390.13,894.0,428.5,25.7,42.0,14,7044.8,No,Delhi
HSE03339,4,431,41525.97,467.8,155.8,25.9,39.2,4,3068.66,No,Pune
HSE03340,6,1408,93510.04,870.6,303.8,31.1,72.7,5,7711.82,No,Kochi
HSE03341,2,1477,41128.37,501.6,252.3,22.0,24.4,7,3498.04,No,Salem
HSE03342,2,1101,31911.09,694.6,184.5,29.7,48.7,14,5014.86,No,Coimbatore
HSE03343,2,1359,74271.53,713.6,377.0,31.1,15.9,7,4459.47,Yes,Pune
HSE03344,6,1075,139829.34,764.3,191.4,23.6,19.8,6,5017.58,No,Pune
HSE03345,4,1364,38223.21,810.0,430.7,28.7,45.8,12,5934.29,No,Chennai
HSE03346,1,1647,95406.32,422.8,163.4,25.3,32.1,5,3440.97,No,Bangalore
HSE03347,6,844,36140.15,937.0,263.0,33.5,42.7,11,6491.15,Yes,Chennai
HSE03348,6,1503,52285.69,685.3,309.9,28.2,27.1,3,4222.91,No,Madurai
HSE03349,1,1962,53315.3,953.4,494.6,34.9,68.2,8,6333.42,No,Kochi
HSE03350,2,1319,38684.59,641.2,244.6,34.3,20.8,9,5474.79,Yes,Mumbai
HSE03351,5,974,81553.65,1135.1,519.2,30.2,119.1,12,8461.82,No,Hyderabad
HSE03352,1,2218,27507.5,1004.0,546.0,37.6,96.2,6,6956.11,No,Chennai
HSE03353,4,1240,60045.62,746.2,240.4,22.7,63.5,12,5180.04,No,Pune
HSE03354,3,1304,89184.5,685.1,339.9,34.8,18.7,5,5759.99,No,Coimbatore
HSE03355,3,1314,78555.61,794.6,269.0,27.9,42.8,10,5642.18,Yes,Hyderabad
HSE03356,7,1402,68606.0,1029.7,389.1,28.5,65.6,11,8350.0,No,Kochi
HSE03357,7,1048,112248.81,1096.2,366.7,27.2,83.0,15,9843.16,No,Mumbai
HSE03358,6,1285,49824.43,735.1,282.1,23.2,82.8,3,4477.72,No,Mumbai
HSE03359,3,1628,27693.74,1054.5,265.2,31.3,73.6,13,6974.58,No,Coimbatore
HSE03360,5,1032,58450.27,771.9,263.2,24.0,10.3,14,5022.3,No,Chennai
HSE03361,2,1011,51973.82,582.9,223.6,26.6,25.1,12,4270.11,No,Delhi
HSE03362,4,1069,21225.73,843.9,371.0,26.8,74.8,11,5251.64,No,Coimbatore
HSE03363,7,706,33149.83,967.9,427.0,33.0,33.5,9,7101.67,Yes,Bangalore
HSE03364,5,893,31301.04,626.0,266.1,28.7,57.4,3,5540.19,No,Bangalore
HSE03365,4,874,38122.07,877.7,296.6,19.2,123.6,9,5311.06,No,Hyderabad
HSE03366,4,1200,46960.4,600.9,321.0,25.4,32.5,7,4437.34,No,Bangalore
HSE03367,2,1576,47776.79,942.7,346.5,22.8,86.3,12,7698.05,No,Hyderabad
HSE03368,6,1854,38739.94,1126.4,354.9,31.0,59.2,15,6920.48,Yes,Mumbai
HSE03369,3,1226,31282.56,1204.6,501.5,24.3,154.6,15,7451.97,No,Coimbatore
HSE03370,2,1405,65182.2,661.1,313.8,26.6,59.3,9,5289.13,No,Chennai
HSE03371,5,1310,57962.17,900.0,228.3,36.0,33.8,14,5600.41,No,Kochi
HSE03372,6,400,58752.6,833.3,277.4,31.5,48.8,11,6879.43,Yes,Hyderabad
HSE03373,5,683,122472.71,652.0,324.4,24.3,24.1,10,4140.34,Yes,Bangalore
HSE03374,6,1543,59182.54,983.3,395.4,32.3,72.0,8,7650.92,No,Hyderabad
HSE03375,7,1586,46634.34,847.5,315.7,26.1,37.7,4,7102.0,No,Chennai
HSE03376,5,1576,52442.67,925.1,489.6,32.3,48.8,10,6079.94,Yes,Chennai
HSE03377,2,1120,57500.97,735.3,203.6,27.4,90.2,14,4517.22,Yes,Hyderabad
HSE03378,6,400,72561.91,619.4,269.2,25.2,22.4,6,4121.04,No,Bangalore
HSE03379,6,737,53904.23,819.9,289.1,24.8,83.2,10,7314.23,No,Hyderabad
HSE03380,4,806,22943.14,626.8,170.0,30.2,17.3,9,5090.5,No,Coimbatore
HSE03381,4,1483,45186.42,914.5,287.3,32.7,45.1,6,6000.72,No,Coimbatore
HSE03382,1,1039,55036.97,840.1,368.3,30.5,63.7,10,6598.91,No,Bangalore
HSE03383,5,1961,98911.34,1007.9,260.5,27.3,74.8,13,8124.48,Yes,Bangalore
HSE03384,4,1860,38616.52,785.5,335.9,21.8,23.7,13,6935.4,No,Madurai
HSE03385,1,1953,26349.93,992.4,533.0,26.4,124.6,14,7125.04,No,Coimbatore
HSE03386,7,788,56616.64,893.9,436.7,24.0,64.2,13,7410.37,Yes,Salem
HSE03387,7,1421,81218.24,978.6,346.1,34.5,75.3,4,7123.12,No,Salem
HSE03388,4,985,46076.03,697.9,203.4,27.4,64.5,11,5885.43,Yes,Mumbai
HSE03389,5,1348,160726.71,773.5,301.3,30.2,24.4,8,5022.8,No,Delhi
HSE03390,6,837,144561.83,769.5,283.1,27.6,30.6,9,4867.06,No,Madurai
HSE03391,3,1752,53235.23,989.5,535.8,30.7,96.8,12,8357.07,No,Chennai
HSE03392,5,846,59820.84,955.7,522.7,31.9,98.6,3,8134.0,No,Bangalore
HSE03393,2,400,101825.68,515.4,192.3,38.3,12.0,5,3482.99,No,Coimbatore
HSE03394,7,2115,52820.93,1082.0,318.8,27.2,71.5,12,8853.91,No,Mumbai
HSE03395,4,1399,38301.66,856.5,448.1,33.2,44.6,7,6289.84,No,Coimbatore
HSE03396,4,719,82051.95,764.9,373.3,30.1,61.9,14,4616.17,Yes,Madurai
HSE03397,6,1127,67783.51,909.0,366.7,26.7,54.0,9,5591.44,No,Hyderabad
HSE03398,2,940,38245.58,509.8,183.3,27.0,53.5,3,2717.8,Yes,Madurai
HSE03399,6,1203,62362.06,939.7,361.3,30.9,28.0,11,7534.66,No,Chennai
HSE03400,2,1561,51177.81,885.6,461.0,27.8,84.4,7,6147.59,No,Delhi
HSE03401,3,1491,46249.01,882.3,269.4,29.4,33.6,15,5661.65,No,Delhi
HSE03402,7,1314,38617.49,989.5,486.9,31.7,44.1,14,8832.6,No,Bangalore
HSE03403,4,1202,58088.32,707.6,180.8,39.0,28.4,5,4626.95,No,Madurai
HSE03404,4,1685,48798.39,741.2,390.0,29.1,48.7,9,5870.92,No,Hyderabad
HSE03405,3,400,62517.79,615.9,246.4,24.5,21.0,12,5415.97,No,Chennai
HSE03406,1,863,79540.01,594.2,189.0,30.6,34.7,10,4046.01,No,Salem
HSE03407,7,760,61040.53,960.9,241.0,27.1,84.1,12,6466.28,No,Hyderabad
HSE03408,6,1653,61512.55,1004.0,419.5,36.6,23.4,12,7706.86,No,Chennai
HSE03409,3,867,43112.09,742.2,240.0,27.0,71.1,5,5638.71,Yes,Bangalore
HSE03410,6,621,93297.51,765.6,336.4,29.1,19.7,9,6039.1,No,Mumbai
HSE03411,5,1447,37543.3,872.2,291.6,31.5,32.3,9,6825.69,Yes,Hyderabad
HSE03412,4,791,26627.29,701.9,194.0,31.0,32.6,6,6002.26,No,Mumbai
HSE03413,6,1042,33967.04,1103.0,442.9,34.6,79.8,12,6901.75,No,Delhi
HSE03414,2,2272,87597.46,1079.4,452.6,31.7,99.1,11,9020.63,No,Coimbatore
HSE03415,6,1554,67615.5,933.7,360.2,38.4,39.6,3,6463.01,No,Bangalore
HSE03416,5,1105,99256.5,645.5,250.1,30.8,20.9,3,4602.53,No,Pune
HSE03417,7,1145,30324.62,963.4,411.3,34.2,35.7,7,5971.99,No,Delhi
HSE03418,4,1608,156245.95,900.1,367.2,27.1,37.6,15,6357.66,Yes,Coimbatore
HSE03419,3,1498,48408.49,713.6,206.8,36.9,35.0,5,5878.25,No,Bangalore
HSE03420,5,1234,24907.74,888.1,274.5,27.6,44.7,12,5809.1,Yes,Madurai
HSE03421,4,1247,147737.29,936.3,273.9,34.9,28.4,15,6427.58,No,Kochi
HSE03422,6,534,30501.84,838.3,383.9,32.6,21.7,11,5950.05,No,Delhi
HSE03423,7,439,45983.38,672.8,274.9,29.3,13.1,7,4479.72,No,Coimbatore
HSE03424,1,1120,50136.27,877.2,332.4,35.0,77.8,9,7465.44,No,Mumbai
HSE03425,7,915,67166.23,786.3,384.9,29.0,53.7,3,6441.7,Yes,Coimbatore
HSE03426,1,1464,38522.66,781.5,271.8,34.5,67.4,4,6864.94,Yes,Delhi
HSE03427,2,1289,87796.72,808.6,340.0,30.5,62.3,13,5969.47,No,Pune
HSE03428,7,852,77205.4,908.8,247.5,27.5,46.6,14,6918.45,No,Hyderabad
HSE03429,4,1273,55473.93,785.1,371.6,30.3,44.6,6,5390.43,Yes,Coimbatore
HSE03430,1,1012,99811.3,876.3,401.8,29.1,123.0,11,7187.11,No,Delhi
HSE03431,3,2130,53345.93,897.0,440.2,27.2,35.3,7,6646.9,No,Kochi
HSE03432,4,1374,48583.92,822.1,423.7,29.9,49.4,7,7282.81,No,Mumbai
HSE03433,3,498,135162.73,677.9,323.6,30.6,37.3,11,6006.59,No,Delhi
HSE03434,7,2019,62828.85,869.3,437.6,19.2,25.5,10,8061.27,No,Coimbatore
HSE03435,3,915,35296.72,941.5,333.0,31.0,152.6,4,6680.95,No,Delhi
HSE03436,1,761,37513.92,758.2,267.6,32.0,65.7,9,5493.66,No,Mumbai
HSE03437,4,2165,55471.22,885.5,472.2,34.8,31.9,3,7214.32,No,Bangalore
HSE03438,6,1356,18694.59,891.6,467.5,24.1,27.7,12,7150.97,No,Delhi
HSE03439,5,1515,41367.18,915.6,379.6,24.9,71.0,13,7521.72,No,Delhi
HSE03440,1,1530,52570.54,810.0,291.6,29.8,87.8,13,5248.84,No,Mumbai
HSE03441,1,1107,51013.7,503.5,256.7,26.1,23.1,11,4378.66,No,Chennai
HSE03442,6,942,31233.27,660.5,229.2,24.2,43.5,5,4980.6,No,Chennai
HSE03443,4,1016,44947.77,960.9,284.5,27.3,49.3,15,6867.49,No,Salem
HSE03444,4,1924,93526.51,913.9,403.8,27.6,49.5,4,7724.94,Yes,Hyderabad
HSE03445,7,1292,85221.19,857.6,225.4,24.9,55.3,6,6434.78,No,Coimbatore
HSE03446,3,1791,57418.16,668.0,243.0,24.9,40.9,6,5378.48,Yes,Madurai
HSE03447,7,1166,53320.65,798.8,393.2,28.5,45.6,5,5745.42,No,Chennai
HSE03448,6,860,51141.75,706.6,239.2,23.2,47.1,4,5635.65,No,Bangalore
HSE03449,7,551,61170.97,782.9,414.5,23.1,22.2,7,4941.98,No,Chennai
HSE03450,6,1492,57598.08,1215.0,652.1,29.3,121.4,6,8902.13,No,Salem
HSE03451,4,1962,63637.1,1086.0,537.3,35.0,73.4,7,8501.7,No,Bangalore
HSE03452,3,801,68933.38,1035.6,565.7,31.9,85.1,15,7925.6,No,Delhi
HSE03453,7,1431,31891.35,1191.6,487.6,33.9,56.6,14,10332.16,No,Mumbai
HSE03454,1,581,47832.83,891.7,375.2,21.8,155.1,14,6061.21,Yes,Coimbatore
HSE03455,2,950,60123.08,408.3,204.5,23.4,6.2,10,3320.48,No,Bangalore
HSE03456,5,1321,35612.88,917.3,364.9,29.0,50.4,13,6309.37,Yes,Bangalore
HSE03457,1,422,40614.03,473.4,176.1,32.3,27.1,4,3708.77,No,Salem
HSE03458,4,1192,49863.02,767.2,333.3,31.6,52.8,11,4736.6,No,Kochi
HSE03459,5,823,50976.14,933.0,417.3,23.6,107.8,12,6106.67,No,Kochi
HSE03460,2,1472,60630.89,694.6,330.1,33.5,70.1,3,5745.22,Yes,Bangalore
HSE03461,2,1126,37551.73,763.3,343.8,28.7,47.4,10,4919.97,No,Bangalore
HSE03462,3,1623,85024.75,1094.9,518.7,32.1,114.1,14,9689.6,No,Hyderabad
HSE03463,5,1074,50787.44,864.8,391.2,26.6,80.6,7,5674.59,No,Mumbai
HSE03464,3,587,58713.64,486.3,191.7,22.8,65.9,4,3905.55,Yes,Delhi
HSE03465,1,531,46567.77,799.2,232.2,32.4,64.9,10,6433.26,No,Kochi
HSE03466,6,400,61152.82,742.7,360.7,30.9,77.9,7,5477.27,No,Kochi
HSE03467,6,1485,116673.88,870.0,225.5,24.0,33.6,12,5312.35,Yes,Coimbatore
HSE03468,6,2351,46373.57,877.1,480.4,26.3,30.9,12,6348.83,No,Pune
HSE03469,5,1396,43047.74,888.3,442.9,31.7,25.3,15,5790.42,No,Mumbai
HSE03470,6,1952,37855.0,871.4,393.2,29.8,34.6,5,6899.06,Yes,Hyderabad
HSE03471,1,1710,53543.98,952.4,514.3,31.0,110.1,9,7417.55,No,Mumbai
HSE03472,3,967,53265.64,622.8,270.1,26.9,43.5,6,5048.11,No,Madurai
HSE03473,5,1769,56288.07,1263.9,337.4,34.7,111.4,13,11101.5,No,Mumbai
HSE03474,3,985,67900.83,681.9,284.9,28.6,33.0,13,5258.19,No,Chennai
HSE03475,5,994,64155.44,833.7,277.8,19.5,89.8,12,5467.03,No,Hyderabad
HSE03476,3,1106,54445.41,985.7,355.7,29.4,99.3,14,7073.95,Yes,Madurai
HSE03477,2,1127,132494.87,729.8,283.1,31.4,53.4,8,6193.41,No,Kochi
HSE03478,3,1498,75048.86,822.1,396.6,30.2,43.1,12,5273.72,No,Chennai
HSE03479,6,898,33688.83,817.7,327.8,27.3,29.5,10,6470.65,No,Delhi
HSE03480,2,1600,27439.74,633.4,248.5,21.2,83.7,3,3756.73,No,Chennai
HSE03481,3,1594,40217.05,648.1,220.7,26.4,42.1,4,4288.03,No,Bangalore
HSE03482,5,1354,58911.1,862.2,355.2,26.8,38.9,15,6880.19,No,Hyderabad
HSE03483,5,2073,38727.83,874.4,283.8,26.4,60.4,10,6168.45,No,Hyderabad
HSE03484,5,1779,41467.12,1011.9,332.2,31.4,70.2,9,7378.58,Yes,Coimbatore
HSE03485,4,1681,55648.96,893.9,426.5,27.7,28.5,12,7256.28,No,Pune
HSE03486,1,1230,47155.26,836.8,295.2,34.5,60.2,11,5596.58,No,Kochi
HSE03487,5,1358,21886.45,848.0,225.1,28.1,99.6,4,5980.84,No,Hyderabad
HSE03488,2,1436,89305.46,792.9,280.0,33.9,25.0,10,6449.95,No,Chennai
HSE03489,5,1206,80444.2,914.8,403.9,29.9,84.7,8,6726.02,No,Chennai
HSE03490,4,1031,30846.67,834.0,412.2,30.1,84.3,3,5051.81,No,Coimbatore
HSE03491,6,400,56426.23,782.6,421.5,26.3,88.4,6,6365.61,Yes,Chennai
HSE03492,2,1523,33277.62,658.6,312.1,23.6,71.9,4,5218.9,No,Kochi
HSE03493,4,1669,41820.0,864.8,327.5,28.7,69.8,9,5308.45,No,Hyderabad
HSE03494,6,677,68449.89,1021.1,346.9,35.7,83.1,11,8367.17,No,Coimbatore
HSE03495,7,1472,79190.35,831.6,240.2,27.2,60.2,8,6191.32,No,Chennai
HSE03496,7,934,78360.7,792.5,347.4,26.5,37.2,6,5003.25,No,Madurai
HSE03497,2,1035,61406.2,612.7,246.9,28.3,36.6,7,4441.06,No,Hyderabad
HSE03498,3,1790,97629.12,1008.6,457.2,36.1,46.4,13,7923.54,No,Hyderabad
HSE03499,1,754,41786.8,634.3,203.7,32.1,74.7,3,5399.83,No,Hyderabad
HSE03500,1,754,46175.53,716.7,248.8,33.9,47.2,15,5999.49,No,Coimbatore
HSE03501,4,2012,17111.5,4500.0,255.1,21.1,42.8,6,30000.0,No,Salem
HSE03502,6,1134,52744.41,1117.7,546.9,25.7,88.0,15,6865.94,No,Coimbatore
HSE03503,1,1761,71392.67,683.2,205.9,25.8,54.4,12,5774.46,Yes,Delhi
HSE03504,6,481,62533.35,726.8,314.4,33.5,20.1,5,6582.55,No,Coimbatore
HSE03505,6,517,41534.48,851.2,225.9,31.6,25.3,11,5537.66,Yes,Hyderabad
HSE03506,4,789,80428.59,663.3,275.2,33.2,23.3,8,4219.69,No,Madurai
HSE03507,4,983,53202.71,566.3,152.4,21.5,48.0,6,4637.57,No,Pune
HSE03508,4,569,77651.06,664.9,201.3,33.4,26.0,5,5177.8,No,Bangalore
HSE03509,1,1366,68449.79,672.1,190.8,31.6,43.1,14,4650.59,No,Mumbai
HSE03510,7,1396,104413.84,873.8,309.3,25.3,35.3,15,6949.84,Yes,Chennai
HSE03511,4,796,64074.51,498.2,175.9,28.2,17.5,6,3170.19,No,Salem
HSE03512,1,832,72371.12,365.1,181.8,25.4,25.0,10,2383.85,No,Delhi
HSE03513,4,891,53133.65,1113.0,353.6,28.6,113.8,14,7724.44,No,Bangalore
HSE03514,5,676,43861.31,587.0,162.0,30.8,39.7,7,4573.32,No,Bangalore
HSE03515,6,400,68591.09,957.9,412.9,34.6,38.1,15,7936.62,No,Chennai
HSE03516,4,1162,108154.63,811.7,370.3,25.2,37.0,13,6556.11,No,Pune
HSE03517,2,1006,41686.9,536.1,181.4,27.1,56.4,3,3527.25,No,Hyderabad
HSE03518,6,1052,49189.09,705.9,304.1,24.6,48.9,7,6217.55,No,Bangalore
HSE03519,6,745,55663.57,1152.1,556.3,32.1,128.1,10,6747.69,No,Madurai
HSE03520,4,1565,74853.77,938.9,332.6,22.7,91.1,13,7856.3,Yes,Coimbatore
HSE03521,7,2291,64250.49,1465.5,597.3,29.7,125.9,14,12307.64,Yes,Chennai
HSE03522,3,825,82947.81,461.3,135.6,24.1,74.0,6,2917.16,No,Bangalore
HSE03523,7,1830,133699.19,905.8,232.9,29.2,68.9,4,6243.48,Yes,Chennai
HSE03524,4,1365,41257.28,939.9,511.7,33.6,24.3,15,8184.0,No,Mumbai
HSE03525,6,1216,72364.17,657.5,223.5,27.0,11.9,5,4990.2,No,Mumbai
HSE03526,2,1045,63536.92,718.9,239.9,29.9,19.8,13,4488.89,No,Coimbatore
HSE03527,6,1163,55473.27,769.8,417.2,25.4,18.1,11,6569.29,No,Coimbatore
HSE03528,7,1717,72245.61,949.7,444.9,28.6,44.4,9,6917.8,No,Chennai
HSE03529,2,688,48777.63,548.2,233.3,22.8,81.2,5,4034.66,No,Coimbatore
HSE03530,1,1076,63605.74,749.2,344.5,31.8,32.6,7,6008.26,No,Coimbatore
HSE03531,5,1762,30567.94,837.7,387.8,27.3,27.9,5,6798.25,No,Chennai
HSE03532,6,1643,43157.94,1093.8,523.9,28.2,77.5,12,7456.28,No,Bangalore
HSE03533,4,695,88121.59,611.3,165.1,29.3,28.1,6,4194.61,No,Pune
HSE03534,1,1118,86610.45,843.0,315.2,21.1,110.2,14,6436.81,No,Chennai
HSE03535,5,1528,61810.8,826.2,279.7,26.2,25.6,10,6691.28,No,Delhi
HSE03536,4,1499,44856.15,885.9,240.2,29.5,81.0,5,7736.58,No,Coimbatore
HSE03537,3,1639,79734.54,683.1,255.3,28.4,57.2,5,5273.11,No,Delhi
HSE03538,4,1373,95942.83,1002.7,436.0,37.7,8.9,13,7769.92,No,Pune
HSE03539,2,1448,45684.91,825.0,250.4,34.0,29.7,13,4918.97,No,Mumbai
HSE03540,2,1354,28576.2,990.3,338.2,29.6,83.7,10,9004.03,No,Chennai
HSE03541,3,1911,67319.09,728.9,322.0,24.9,17.8,12,4815.44,No,Bangalore
HSE03542,1,1010,82974.13,651.9,276.3,27.0,38.4,15,4950.26,No,Pune
HSE03543,5,1222,71643.38,922.4,471.0,31.6,18.4,12,8077.08,No,Hyderabad
HSE03544,4,743,111232.08,739.1,360.2,29.3,44.5,9,6239.88,No,Chennai
HSE03545,2,655,111443.58,751.0,405.3,34.1,60.8,9,5845.54,Yes,Madurai
HSE03546,1,1346,47937.8,649.7,278.8,29.3,52.1,12,5380.5,No,Mumbai
HSE03547,3,874,60152.36,680.6,312.8,29.5,54.7,4,6126.28,No,Pune
HSE03548,7,1174,43986.93,1077.2,547.4,35.5,52.0,14,9084.29,No,Coimbatore
HSE03549,6,1928,34723.08,840.4,421.9,24.6,42.0,9,6531.65,Yes,Bangalore
HSE03550,7,1902,35651.3,1211.6,564.1,35.9,76.0,12,9659.85,Yes,Hyderabad
HSE03551,7,2201,75943.74,1086.4,434.6,32.1,17.5,13,6908.85,No,Mumbai
HSE03552,2,1937,63031.37,1106.5,367.3,41.9,106.9,12,7894.04,No,Chennai
HSE03553,3,2281,82089.95,752.8,386.3,26.2,53.4,5,5250.74,No,Hyderabad
HSE03554,4,1396,171839.83,876.8,423.5,35.5,19.1,9,6534.91,No,Delhi
HSE03555,7,794,68873.65,1057.1,530.0,29.5,98.9,15,8415.08,No,Bangalore
HSE03556,7,750,38581.35,791.6,231.3,28.3,42.8,6,4696.09,No,Delhi
HSE03557,5,1828,87631.48,939.2,323.5,30.2,34.7,15,5581.25,No,Bangalore
HSE03558,2,1223,38259.91,598.4,225.9,29.5,19.5,10,4465.99,No,Hyderabad
HSE03559,2,1257,120793.78,733.6,367.9,25.9,32.3,10,4851.78,No,Coimbatore
HSE03560,4,953,22650.48,705.2,365.2,28.5,78.1,8,5245.93,No,Delhi
HSE03561,6,1007,43008.0,958.8,321.6,30.2,27.0,15,8351.19,No,Chennai
HSE03562,1,1373,72769.39,795.6,362.7,27.3,79.0,14,6457.89,No,Kochi
HSE03563,5,725,93430.48,661.6,180.8,31.2,38.6,5,4496.08,No,Mumbai
HSE03564,2,1316,40556.29,514.8,192.0,27.8,24.6,8,3161.27,No,Mumbai
HSE03565,5,1880,37379.3,921.3,364.8,30.8,33.4,8,7495.38,No,Madurai
HSE03566,2,400,58797.45,577.5,277.0,30.4,63.1,5,4751.1,No,Chennai
HSE03567,5,506,129850.06,839.5,434.5,30.8,54.7,13,6371.05,No,Hyderabad
HSE03568,3,1504,27524.13,854.0,299.9,23.6,113.7,6,5832.63,No,Bangalore
HSE03569,7,1814,47750.0,926.1,378.1,33.4,39.8,4,5726.42,No,Salem
HSE03570,2,980,61831.72,466.3,207.1,25.5,80.4,3,3339.38,No,Pune
HSE03571,5,400,38442.21,581.9,202.9,28.3,44.3,4,4169.98,No,Pune
HSE03572,1,1844,38382.8,683.5,373.0,26.4,28.6,9,5964.64,Yes,Chennai
HSE03573,3,835,49516.55,559.7,287.0,29.3,21.7,12,5023.66,No,Chennai
HSE03574,3,1037,62743.35,571.8,193.8,28.6,40.2,7,4207.63,No,Coimbatore
HSE03575,1,1344,50378.04,706.0,284.1,31.6,47.7,11,5870.35,No,Mumbai
HSE03576,5,900,106360.87,826.2,263.8,29.2,97.2,5,7199.09,No,Bangalore
HSE03577,4,806,71808.65,824.4,333.3,27.4,113.0,4,6759.88,No,Bangalore
HSE03578,1,814,65349.97,567.1,258.0,21.8,112.8,6,4945.45,No,Mumbai
HSE03579,5,2036,87337.27,804.6,221.8,32.5,30.6,4,6814.09,No,Kochi
HSE03580,1,1722,65870.75,739.2,377.8,31.1,26.7,13,5368.32,No,Coimbatore
HSE03581,1,1459,45055.69,726.7,311.1,32.7,32.4,9,4299.77,Yes,Madurai
