Car_ID,Brand,Model_Year,Mileage_Km,Engine_CC,Horsepower,Fuel_Efficiency_Kmpl,Owner_Count,Service_Count,Accident_Count,Car_Age,Commute_Distance_Km,Condition_Score,Selling_Price_Lakhs,Engine_Power_Copy,Random_Feature,Constant_Feature
CAR02379,Ford,2014,105126,1500,98,13.72,4,7,0,12,9.23,9.1,13.68,98,57.27,1
CAR02380,Honda,2020,85306,1500,89,17.88,3,5,0,6,6.16,7.7,26.42,89,78.81,1
CAR02381,Audi,2015,183282,1000,67,19.09,1,3,1,11,11.62,6.3,15.09,67,61.64,1
CAR02382,Ford,2021,33403,1800,119,17.22,3,4,1,5,11.01,6.3,29.82,119,21.42,1
CAR02383,Kia,2016,114554,1600,115,17.26,1,15,0,10,27.58,7.5,23.47,115,53.77,1
CAR02384,BMW,2013,108884,1200,90,17.65,2,7,0,13,2.83,8.7,16.64,90,92.52,1
CAR02385,Mercedes,2015,41945,3000,253,12.39,2,6,0,11,32.24,6.4,15.52,253,36.8,1
CAR02386,Toyota,2013,102268,1500,115,16.71,2,6,0,13,32.02,8.2,11.23,115,40.28,1
CAR02387,Audi,2013,75615,2500,186,12.88,2,8,1,13,8.46,9.4,23.23,186,10.84,1
CAR02388,Mercedes,2015,58676,2000,130,14.62,1,4,0,11,5.53,8.2,21.64,130,48.23,1
CAR02389,Mercedes,2017,44863,1800,101,14.91,1,6,0,9,14.6,6.5,21.6,101,40.93,1
CAR02390,Mercedes,2018,47030,1000,64,20.29,2,7,0,8,5.12,7.4,20.78,64,59.5,1
CAR02391,Mercedes,2021,163498,1600,125,18.04,1,7,1,5,25.26,7.1,26.79,125,50.22,1
CAR02392,Toyota,2014,65020,1500,92,17.77,4,3,0,12,2.36,6.9,14.6,92,53.72,1
CAR02393,Kia,2014,92420,1000,76,23.03,2,5,1,12,14.74,7.5,12.58,76,61.07,1
CAR02394,Mercedes,2021,45535,1800,130,15.01,1,8,2,5,13.2,6.8,24.89,130,13.64,1
CAR02395,Mercedes,2017,45762,2000,120,18.52,2,5,0,9,16.52,6.3,27.44,120,72.9,1
CAR02396,Toyota,2024,105771,1200,75,18.05,1,8,1,2,3.59,8.1,29.5,75,58.3,1
CAR02397,BMW,2023,35413,1500,105,18.03,1,5,1,3,40.62,8.7,27.39,105,69.46,1
CAR02398,Tata,2014,53922,2000,135,17.63,1,6,0,12,11.84,8.8,16.8,135,58.35,1
CAR02399,Audi,2024,66003,1600,125,16.47,4,10,3,2,28.33,6.2,21.42,125,57.79,1
CAR02400,Ford,2013,68341,3000,231,11.32,1,10,0,13,12.34,8.8,19.47,231,46.36,1
CAR02401,Toyota,2019,59967,1800,130,15.07,1,8,1,7,15.48,9.6,22.91,130,40.22,1
CAR02402,Ford,2016,77673,1600,127,13.22,1,3,0,10,20.72,6.1,21.41,127,67.43,1
CAR02403,Honda,2012,88781,1200,86,19.79,1,12,0,14,19.44,6.3,12.6,86,58.69,1
CAR02404,Honda,2014,90466,2000,168,17.45,1,7,1,12,4.69,5.9,12.37,168,43.11,1
CAR02405,Maruti,2021,41711,1200,74,21.74,3,7,1,5,71.47,6.1,21.24,74,76.66,1
CAR02406,Maruti,2019,57198,2200,168,16.54,4,6,1,7,41.05,9.4,32.34,168,46.27,1
CAR02407,Tata,2015,111278,1500,99,19.02,1,5,2,11,6.31,6.3,21.43,99,58.08,1
CAR02408,Mercedes,2025,97220,3000,190,13.27,2,7,0,1,11.18,8.4,29.8,190,27.03,1
CAR02409,Kia,2018,35044,1800,109,17.79,4,5,1,8,24.26,5.5,15.67,109,41.04,1
CAR02410,Honda,2021,76138,2500,179,17.04,1,5,0,5,40.98,5.7,22.87,179,27.83,1
CAR02411,Audi,2023,26687,2000,123,16.65,1,6,1,3,13.92,6.5,30.59,123,28.05,1
CAR02412,Audi,2025,66387,2500,153,13.81,3,3,0,1,12.59,8.3,32.1,153,46.07,1
CAR02413,Audi,2025,152686,1500,127,17.27,2,3,1,1,16.5,7.2,23.86,127,39.33,1
CAR02414,Kia,2013,42429,1500,119,19.22,1,10,2,13,7.65,7.4,15.76,119,69.18,1
CAR02415,Kia,2018,44654,1800,139,15.87,1,3,1,8,18.28,6.5,23.99,139,37.26,1
CAR02416,Tata,2016,91671,1500,118,19.49,1,4,0,10,16.05,6.8,25.88,118,59.71,1
CAR02417,Mercedes,2016,32464,2500,210,18.67,1,7,0,10,5.4,6.0,26.06,210,35.17,1
CAR02418,Ford,2017,48894,2500,180,16.66,2,10,3,9,22.53,8.4,17.48,180,49.78,1
CAR02419,Mercedes,2024,85011,1200,74,20.07,2,12,0,2,31.21,8.0,28.63,74,28.06,1
CAR02420,Mercedes,2020,48860,1600,129,18.12,2,11,0,6,19.42,7.1,25.78,129,63.31,1
CAR02421,Tata,2025,58452,1000,77,17.59,1,8,0,1,10.64,7.1,35.55,77,79.56,1
CAR02422,Tata,2017,90856,1600,108,15.69,1,5,1,9,8.85,7.9,16.37,108,26.73,1
CAR02423,Mercedes,2023,78577,1600,111,15.67,1,5,0,3,35.61,8.7,25.51,111,61.56,1
CAR02424,Audi,2024,73292,3000,202,14.54,3,3,1,2,39.18,6.7,27.99,202,81.91,1
CAR02425,Honda,2025,55800,1500,124,16.94,2,7,1,1,28.38,8.4,30.71,124,33.58,1
CAR02426,Maruti,2019,76778,1200,78,18.51,1,8,1,7,55.8,6.7,21.11,78,79.2,1
CAR02427,Kia,2018,61480,3000,252,14.27,1,7,0,8,15.3,7.2,31.65,252,50.67,1
CAR02428,Maruti,2020,79870,3000,247,11.75,3,5,0,6,8.95,7.2,32.73,247,47.72,1
CAR02429,Honda,2015,51975,1000,74,18.14,2,5,0,11,7.77,8.9,17.93,74,44.11,1
CAR02430,Mercedes,2013,59873,2000,145,16.93,1,5,1,13,22.28,6.9,20.22,145,44.43,1
CAR02431,BMW,2018,41634,2500,165,14.28,1,9,2,8,19.65,4.8,22.28,165,25.63,1
CAR02432,Maruti,2017,63984,1500,83,17.32,1,7,3,9,18.96,6.2,13.69,83,38.36,1
CAR02433,Audi,2012,45125,3000,176,11.36,3,8,0,14,4.97,10.0,19.08,176,92.75,1
CAR02434,BMW,2022,39372,1200,93,18.2,2,2,1,4,48.28,5.4,24.45,93,21.46,1
CAR02435,Audi,2020,73024,2000,138,19.59,2,10,0,6,39.28,5.1,29.63,138,53.52,1
CAR02436,Maruti,2020,71530,1000,59,18.25,3,1,0,6,14.27,8.6,25.41,59,48.32,1
CAR02437,Honda,2023,92451,2200,138,13.42,4,2,0,3,22.89,8.4,21.07,138,47.0,1
CAR02438,BMW,2013,53537,1500,125,19.63,1,6,2,13,4.17,7.0,22.98,125,34.04,1
CAR02439,Kia,2014,78102,2200,145,16.76,1,16,0,12,5.06,8.2,27.69,145,15.34,1
CAR02440,Kia,2016,83283,1600,132,17.85,2,7,0,10,1.0,6.9,17.93,132,55.58,1
CAR02441,Kia,2016,79403,3000,192,10.79,1,8,0,10,27.06,6.2,19.17,192,36.98,1
CAR02442,Hyundai,2012,44828,1800,128,14.5,2,8,0,14,14.73,9.7,14.86,128,51.72,1
CAR02443,Hyundai,2019,69519,1500,83,14.64,3,9,1,7,20.66,6.6,21.56,83,35.06,1
CAR02444,Tata,2023,76573,2500,177,15.72,2,7,1,3,13.33,5.7,25.64,177,60.22,1
CAR02445,Hyundai,2019,65210,2000,148,18.33,1,8,0,7,20.57,5.3,26.04,148,48.74,1
CAR02446,Ford,2015,25418,1200,74,19.5,1,12,0,11,1.0,9.2,17.57,74,53.69,1
CAR02447,Ford,2024,69868,1500,109,21.61,1,7,1,2,45.31,7.7,26.74,109,60.07,1
CAR02448,Ford,2018,175919,2500,186,13.97,3,7,1,8,20.15,8.6,19.47,186,50.12,1
CAR02449,Audi,2022,55278,2200,166,15.07,1,9,2,4,43.6,9.9,31.87,166,34.24,1
CAR02450,Tata,2021,46841,2000,157,16.5,1,9,1,5,9.62,6.8,23.17,157,67.13,1
CAR02451,Audi,2014,76891,1000,64,18.68,1,3,2,12,14.69,10.0,13.37,64,87.08,1
CAR02452,Audi,2017,74810,3000,216,14.43,4,4,0,9,9.45,7.3,19.34,216,57.42,1
CAR02453,Kia,2025,111176,1500,127,16.44,2,7,1,1,36.3,7.6,36.03,127,-5.04,1
CAR02454,Tata,2021,36905,1800,147,14.07,3,7,1,5,9.49,9.3,32.14,147,32.99,1
CAR02455,BMW,2024,90334,2200,184,12.14,2,9,0,2,34.11,7.6,27.45,184,45.76,1
CAR02456,Honda,2021,84781,2200,146,16.68,2,8,0,5,48.54,8.6,25.14,146,42.25,1
CAR02457,Kia,2023,60972,1500,118,16.66,1,6,0,3,9.72,6.9,24.55,118,18.72,1
CAR02458,BMW,2025,75701,1600,118,15.09,1,8,0,1,65.5,8.0,34.39,118,34.78,1
CAR02459,Toyota,2020,103301,2200,126,14.48,2,5,2,6,16.7,9.3,20.05,126,49.29,1
CAR02460,Ford,2012,96248,2500,199,18.76,3,5,0,14,2.4,8.3,12.41,199,54.13,1
CAR02461,Mercedes,2016,38862,1200,90,16.35,1,4,1,10,11.71,7.0,23.54,90,49.59,1
CAR02462,Toyota,2015,94015,3000,183,14.88,1,7,2,11,26.15,7.6,22.4,183,32.28,1
CAR02463,Mercedes,2019,63135,2200,126,16.56,2,5,0,7,21.43,7.0,21.29,126,25.24,1
CAR02464,Ford,2022,67167,2500,200,17.54,1,3,1,4,15.3,7.4,24.58,200,39.84,1
CAR02465,Ford,2023,67177,2000,115,16.04,2,6,3,3,33.71,9.5,23.91,115,39.98,1
CAR02466,Honda,2012,60751,2000,115,13.17,1,11,0,14,10.08,7.7,17.86,115,58.62,1
CAR02467,Maruti,2020,111125,3000,203,15.41,1,7,0,6,9.74,8.6,25.76,203,25.77,1
CAR02468,Kia,2017,62597,1600,94,16.93,1,8,1,9,5.03,8.2,18.31,94,53.08,1
CAR02469,Honda,2015,39275,1800,148,19.41,2,9,0,11,18.69,9.2,26.24,148,48.6,1
CAR02470,Kia,2023,54451,3000,207,15.06,2,7,0,3,27.71,6.1,29.01,207,41.99,1
CAR02471,Audi,2020,70443,1000,72,21.13,1,5,0,6,13.64,7.8,18.93,72,57.49,1
CAR02472,Maruti,2022,113017,1600,133,22.17,3,9,4,4,22.46,9.9,31.57,133,40.71,1
CAR02473,Honda,2016,85266,2200,156,16.28,1,11,1,10,25.56,6.6,14.52,156,70.11,1
CAR02474,BMW,2016,44329,3000,197,16.31,1,7,0,10,14.69,10.0,31.78,197,64.2,1
CAR02475,Mercedes,2023,198884,2000,158,15.48,2,11,0,3,30.63,6.4,21.37,158,36.3,1
CAR02476,Honda,2016,73225,2500,171,15.94,1,9,1,10,10.96,7.1,14.6,171,81.07,1
CAR02477,Audi,2012,115389,3000,194,12.42,2,6,2,14,18.72,8.6,17.43,194,10.1,1
CAR02478,Kia,2012,60710,1600,123,18.39,4,8,0,14,44.46,7.7,11.48,123,80.73,1
CAR02479,Ford,2019,82632,1000,79,19.89,2,8,1,7,21.85,4.9,14.39,79,77.66,1
CAR02480,BMW,2023,94836,2500,197,10.74,2,11,1,3,21.35,8.0,27.21,197,28.04,1
CAR02481,BMW,2019,112457,1200,101,17.35,2,8,2,7,26.72,7.7,19.27,101,43.82,1
CAR02482,Tata,2023,104606,1000,79,19.6,1,5,0,3,22.26,6.8,32.61,79,27.61,1
CAR02483,Honda,2017,96243,2200,172,11.2,1,6,0,9,33.34,7.2,25.82,172,40.64,1
CAR02484,Toyota,2023,56407,3000,242,13.24,1,9,0,3,12.82,4.8,23.12,242,77.38,1
CAR02485,Ford,2022,50255,3000,165,15.45,4,4,1,4,14.63,6.8,21.68,165,46.74,1
CAR02486,BMW,2024,75495,1500,99,20.31,1,4,3,2,18.15,8.4,24.89,99,9.13,1
CAR02487,Toyota,2015,98918,2000,154,14.72,2,8,0,11,17.36,7.7,16.85,154,64.62,1
CAR02488,Audi,2013,58801,2200,161,18.44,3,4,2,13,16.42,8.8,22.65,161,54.3,1
CAR02489,Ford,2025,104974,3000,181,15.84,2,4,0,1,24.83,9.9,32.43,181,26.22,1
CAR02490,Ford,2013,124969,1200,77,14.28,4,6,0,13,12.26,6.4,12.96,77,81.15,1
CAR02491,Audi,2020,43036,2500,163,15.09,2,3,2,6,9.95,6.3,20.14,163,63.88,1
CAR02492,Audi,2016,44602,2200,158,16.17,1,9,1,10,24.19,8.7,16.69,158,43.54,1
CAR02493,Kia,2015,61021,1600,128,20.47,3,6,2,11,13.99,7.3,11.23,128,54.91,1
CAR02494,Maruti,2021,74650,1200,100,19.14,1,5,1,5,19.83,7.3,27.18,100,75.25,1
CAR02495,Hyundai,2024,51333,2500,194,17.64,1,6,2,2,78.51,10.0,30.14,194,61.48,1
CAR02496,Tata,2012,119448,1800,145,15.3,2,7,0,14,69.09,9.1,13.56,145,20.18,1
CAR02497,Honda,2018,78666,2000,138,13.09,2,12,0,8,44.68,7.7,19.06,138,35.25,1
CAR02498,Toyota,2014,66164,2200,147,14.42,3,6,0,12,32.29,8.2,17.95,147,10.98,1
CAR02499,Tata,2017,34064,1000,67,22.3,4,12,0,9,56.0,7.8,20.39,67,45.82,1
CAR02500,Ford,2016,35955,2500,184,16.71,3,7,0,10,18.68,5.8,26.36,184,10.89,1
CAR02501,BMW,2016,73762,1600,94,22.07,1,5,0,10,16.17,8.0,29.28,94,52.01,1
CAR02502,Audi,2022,24896,3000,217,10.54,2,7,2,4,41.2,7.3,29.04,217,66.16,1
CAR02503,BMW,2016,102522,1000,75,21.23,2,6,0,10,6.77,6.6,14.92,75,46.99,1
CAR02504,Honda,2012,60535,1200,82,20.08,4,6,1,14,16.88,7.0,10.54,82,24.45,1
CAR02505,Audi,2012,250000,2000,167,15.72,1,8,2,14,4.14,5.9,13.04,167,48.93,1
CAR02506,Ford,2014,183635,1000,73,20.69,1,7,1,12,25.39,5.5,12.52,73,54.54,1
CAR02507,Hyundai,2025,59904,1600,99,17.71,3,10,0,1,16.7,6.6,26.71,99,68.24,1
CAR02508,BMW,2023,61963,2500,173,15.78,1,7,2,3,29.24,6.4,20.37,173,36.41,1
CAR02509,BMW,2021,101738,1800,135,18.22,2,4,1,5,55.92,10.0,22.34,135,59.98,1
CAR02510,Hyundai,2015,139884,3000,194,15.39,1,5,2,11,9.81,9.3,18.14,194,26.84,1
CAR02511,Mercedes,2016,31102,2000,115,16.46,1,9,0,10,15.77,6.9,18.81,115,31.42,1
CAR02512,Mercedes,2013,29094,1000,73,22.7,2,5,1,13,3.41,8.2,12.94,73,74.98,1
CAR02513,Mercedes,2019,49130,2000,167,15.85,1,10,0,7,26.38,7.5,26.33,167,88.52,1
CAR02514,Audi,2022,84489,2000,139,20.05,2,6,0,4,11.26,6.8,33.26,139,34.78,1
CAR02515,Mercedes,2022,81287,2000,164,14.03,1,7,0,4,14.65,6.3,28.19,164,73.03,1
CAR02516,Maruti,2025,105192,2500,200,12.89,1,10,0,1,28.2,7.1,32.68,200,63.62,1
CAR02517,Ford,2013,37884,2000,119,14.43,1,11,0,13,33.79,6.9,12.18,119,40.05,1
CAR02518,Maruti,2020,22923,1800,137,18.77,2,7,1,6,14.8,7.3,21.24,137,48.25,1
CAR02519,Honda,2013,95631,1200,82,16.96,1,8,0,13,10.77,10.0,22.2,82,60.27,1
CAR02520,Mercedes,2024,44777,1600,100,20.41,2,10,2,2,13.2,7.4,26.45,100,62.31,1
CAR02521,Hyundai,2020,26208,1800,136,15.8,2,8,2,6,10.42,5.9,18.21,136,76.92,1
CAR02522,Toyota,2018,69385,1600,124,18.23,2,1,2,8,11.88,7.2,15.6,124,31.32,1
CAR02523,Toyota,2019,92881,1200,72,19.85,2,8,0,7,22.09,9.0,26.21,72,67.4,1
CAR02524,Kia,2022,61526,2200,181,13.68,1,3,0,4,22.36,10.0,34.75,181,64.92,1
CAR02525,Hyundai,2013,52897,1200,93,15.79,1,9,0,13,29.97,5.7,14.01,93,79.58,1
CAR02526,Mercedes,2018,60502,1000,83,19.71,2,9,0,8,18.91,7.6,19.62,83,43.36,1
CAR02527,Kia,2023,55016,1800,116,16.3,1,1,0,3,17.06,8.0,28.26,116,72.44,1
CAR02528,Mercedes,2017,35437,1000,83,20.14,3,6,1,9,1.82,8.8,25.65,83,79.07,1
CAR02529,Audi,2015,47124,1000,66,16.45,3,4,0,11,13.12,7.3,15.96,66,55.7,1
CAR02530,BMW,2018,82184,1000,57,18.43,1,9,0,8,28.68,7.5,20.52,57,54.62,1
CAR02531,Hyundai,2025,75124,2000,156,15.92,2,4,0,1,13.85,7.0,26.9,156,49.97,1
CAR02532,Toyota,2024,70106,3000,228,8.55,3,6,0,2,14.52,5.8,23.89,228,66.98,1
CAR02533,Tata,2015,41536,1000,73,21.13,1,5,2,11,10.32,8.7,16.0,73,72.5,1
CAR02534,Audi,2013,59902,1800,125,15.34,2,10,0,13,31.99,6.3,13.19,125,62.09,1
CAR02535,BMW,2021,24403,3000,168,16.43,1,8,0,5,22.45,5.5,25.92,168,63.15,1
CAR02536,Honda,2023,70436,3000,221,12.04,2,12,1,3,17.22,6.9,22.82,221,36.66,1
CAR02537,Tata,2018,123640,1000,68,18.1,3,6,0,8,40.38,5.3,20.57,68,37.08,1
CAR02538,Audi,2019,33483,2500,180,12.37,2,3,0,7,8.45,7.0,34.03,180,25.6,1
CAR02539,Maruti,2013,49935,1000,68,21.44,2,6,0,13,21.84,6.9,11.14,68,90.47,1
CAR02540,Tata,2016,75376,2500,210,15.77,3,11,0,10,20.87,7.4,15.88,210,42.17,1
CAR02541,Kia,2012,114225,1000,73,21.94,2,8,1,14,4.25,6.9,16.31,73,63.86,1
CAR02542,Kia,2018,53127,1800,139,16.44,2,7,2,8,24.11,7.6,21.37,139,30.78,1
CAR02543,Kia,2019,47602,2500,208,14.77,2,6,1,7,20.1,9.9,26.93,208,40.26,1
CAR02544,Maruti,2024,26799,2000,145,12.92,2,4,1,2,15.77,4.3,20.33,145,26.49,1
CAR02545,BMW,2017,68097,3000,166,12.18,3,4,0,9,3.89,9.5,24.81,166,33.02,1
CAR02546,Maruti,2016,162930,1000,56,19.48,4,4,1,10,2.83,5.6,7.06,56,51.54,1
CAR02547,Tata,2017,73641,3000,228,14.2,2,9,0,9,5.08,8.1,22.75,228,56.43,1
CAR02548,Tata,2013,64352,1000,63,22.79,2,2,3,13,17.79,9.2,13.64,63,50.95,1
CAR02549,Ford,2012,75138,1500,109,14.01,1,4,0,14,9.03,7.2,19.04,109,34.06,1
CAR02550,Mercedes,2018,64676,1000,61,19.6,3,8,0,8,8.73,7.8,26.21,61,46.23,1
CAR02551,Mercedes,2018,45084,1500,95,16.96,2,9,2,8,35.83,8.5,29.47,95,67.87,1
CAR02552,Tata,2021,94148,1200,84,18.72,2,10,2,5,21.88,8.9,25.05,84,72.85,1
CAR02553,BMW,2022,71951,1200,101,18.78,1,11,1,4,23.21,6.0,26.15,101,63.9,1
CAR02554,Tata,2021,65517,3000,220,13.05,3,7,0,5,14.64,8.0,29.67,220,56.79,1
CAR02555,Maruti,2025,41908,2500,208,12.59,1,7,1,1,4.93,7.4,29.85,208,43.99,1
CAR02556,Ford,2013,116859,1000,84,16.51,1,5,2,13,17.3,8.1,13.43,84,36.6,1
CAR02557,Ford,2013,87663,1600,98,16.9,2,9,0,13,10.27,8.1,11.37,98,48.45,1
CAR02558,Kia,2012,50682,1000,64,16.3,2,3,1,14,21.98,7.4,6.73,64,53.44,1
CAR02559,BMW,2021,102024,1000,78,18.92,1,5,0,5,14.04,7.5,24.5,78,70.23,1
CAR02560,Maruti,2019,51960,1600,130,16.92,2,4,1,7,27.94,8.2,22.6,130,37.76,1
CAR02561,BMW,2019,45718,1200,85,13.67,1,10,1,7,11.09,6.9,28.64,85,29.78,1
CAR02562,Mercedes,2012,46179,1500,127,21.58,1,5,0,14,5.21,8.5,13.46,127,10.88,1
CAR02563,Mercedes,2023,29295,3000,166,13.58,1,4,0,3,58.69,6.5,29.88,166,71.57,1
CAR02564,Tata,2022,80365,1200,77,13.7,3,7,1,4,20.16,10.0,22.04,77,47.55,1
CAR02565,Hyundai,2019,28513,1600,118,17.92,1,6,0,7,35.31,8.1,19.52,118,18.45,1
CAR02566,BMW,2020,37397,1000,69,18.74,1,9,0,6,35.28,7.8,20.96,69,38.46,1
CAR02567,Mercedes,2025,25543,1200,70,15.94,2,7,0,1,38.64,6.8,31.39,70,35.72,1
CAR02568,Toyota,2015,62531,1800,119,17.48,1,5,1,11,15.95,7.3,17.83,119,39.68,1
CAR02569,Maruti,2012,60749,1000,56,17.26,2,5,0,14,3.78,8.1,10.88,56,62.42,1
CAR02570,Mercedes,2012,56113,2200,163,16.1,3,11,0,14,17.52,9.1,14.54,163,28.73,1
CAR02571,Tata,2014,40659,1600,131,16.03,3,7,1,12,37.42,6.0,18.58,131,66.65,1
CAR02572,Toyota,2025,38355,2000,163,14.47,1,6,0,1,8.36,5.8,21.56,163,36.31,1
CAR02573,Audi,2016,80106,2500,190,14.83,2,7,0,10,24.37,6.9,13.77,190,34.18,1
CAR02574,BMW,2016,50736,2000,138,13.04,2,9,0,10,32.3,7.0,23.71,138,26.7,1
CAR02575,BMW,2020,74945,1200,84,18.41,1,6,1,6,32.84,6.9,22.4,84,47.91,1
CAR02576,Hyundai,2021,43642,1000,59,20.46,1,9,0,5,16.21,8.1,23.32,59,55.46,1
CAR02577,BMW,2025,70518,2500,163,17.4,2,3,2,1,13.67,7.8,22.2,163,41.63,1
CAR02578,Maruti,2023,116847,2500,152,17.03,1,6,0,3,18.0,7.2,29.05,152,48.69,1
CAR02579,Kia,2013,84619,3000,239,16.14,4,9,1,13,12.44,9.3,19.42,239,44.54,1
CAR02580,Maruti,2013,53990,2000,165,15.38,2,5,2,13,14.1,10.0,16.17,165,67.59,1
CAR02581,BMW,2017,72976,1000,71,17.09,1,10,0,9,18.44,8.2,25.74,71,45.35,1
CAR02582,BMW,2020,58328,3000,230,15.06,1,5,0,6,32.58,8.1,39.77,230,51.2,1
CAR02583,Toyota,2012,65231,1500,88,16.68,4,7,2,14,15.39,7.6,5.87,88,80.93,1
CAR02584,Maruti,2020,56141,2000,147,16.3,1,10,1,6,40.82,6.0,22.79,147,103.87,1
CAR02585,Kia,2020,60367,3000,228,14.92,2,4,1,6,19.25,8.8,25.28,228,33.42,1
CAR02586,Tata,2024,71509,1500,103,21.76,1,6,0,2,22.11,7.2,24.0,103,77.49,1
CAR02587,BMW,2020,41570,1800,112,17.91,3,12,0,6,10.44,7.4,22.74,112,30.53,1
CAR02588,Maruti,2016,41151,1800,146,17.27,2,12,1,10,17.66,7.7,17.51,146,64.24,1
CAR02589,Mercedes,2024,34797,2200,170,13.47,1,7,2,2,9.78,5.9,32.23,170,85.49,1
CAR02590,Tata,2020,31635,1600,131,19.77,1,4,0,6,15.93,9.2,24.0,131,62.19,1
CAR02591,Mercedes,2022,37585,1600,127,18.25,2,5,0,4,16.69,8.6,35.4,127,49.4,1
CAR02592,Ford,2015,69836,2200,186,15.02,3,8,0,11,12.95,6.4,15.38,186,12.65,1
CAR02593,Maruti,2013,43494,3000,182,12.53,1,5,2,13,40.42,6.1,10.63,182,38.42,1
CAR02594,Maruti,2024,81901,1600,92,16.61,2,11,0,2,21.07,6.5,26.06,92,37.49,1
CAR02595,Mercedes,2017,66023,1600,104,17.52,1,12,1,9,27.72,6.5,21.64,104,36.01,1
CAR02596,BMW,2025,26804,2000,118,13.37,3,9,0,1,9.38,6.0,33.2,118,50.33,1
CAR02597,Maruti,2015,87280,2000,141,18.72,2,10,0,11,5.34,7.9,20.49,141,55.3,1
CAR02598,Hyundai,2017,93620,2200,163,17.78,1,5,0,9,24.47,7.9,30.76,163,4.68,1
CAR02599,Honda,2014,41560,1000,72,18.81,1,8,0,12,9.95,5.9,14.94,72,16.94,1
CAR02600,Maruti,2017,78529,1500,94,16.9,1,4,1,9,32.51,10.0,23.4,94,74.11,1
CAR02601,Mercedes,2013,44211,3000,247,13.38,2,4,0,13,20.04,6.2,18.4,247,42.96,1
CAR02602,Honda,2013,67921,2000,111,16.58,1,10,0,13,17.38,4.9,8.61,111,37.53,1
CAR02603,Kia,2024,36795,2000,131,15.69,1,7,1,2,19.91,8.3,31.69,131,56.45,1
CAR02604,Kia,2020,29006,1800,138,18.86,4,7,0,6,17.33,7.5,29.18,138,74.05,1
CAR02605,BMW,2018,54714,1500,117,14.87,2,8,0,8,35.03,7.0,18.69,117,15.84,1
CAR02606,Kia,2014,61480,1800,121,15.43,2,7,3,12,13.4,7.7,21.02,121,24.73,1
CAR02607,Toyota,2024,54349,1000,56,20.69,1,3,1,2,15.24,7.4,23.18,56,39.82,1
CAR02608,BMW,2022,38152,1500,110,18.36,1,7,2,4,24.54,8.4,25.5,110,76.36,1
CAR02609,Hyundai,2012,54295,1600,91,16.07,1,8,1,14,15.75,7.2,12.43,91,83.01,1
CAR02610,BMW,2019,73374,1800,105,17.66,2,11,2,7,15.88,6.9,22.92,105,51.07,1
CAR02611,Ford,2025,63700,3000,224,11.84,2,9,1,1,8.07,7.8,34.31,224,58.31,1
CAR02612,Ford,2017,70563,1600,103,16.81,3,9,4,9,21.69,8.5,17.91,103,37.4,1
CAR02613,Toyota,2018,48079,1500,98,19.8,1,7,0,8,13.08,7.4,19.46,98,48.16,1
CAR02614,Ford,2020,110130,1000,70,21.01,1,3,0,6,41.16,7.4,30.67,70,50.26,1
CAR02615,BMW,2016,38287,2000,169,16.86,3,3,0,10,4.35,9.2,20.39,169,26.74,1
CAR02616,Toyota,2012,80947,2200,185,13.61,1,5,0,14,15.47,7.6,21.41,185,56.01,1
CAR02617,Tata,2023,110635,2500,169,14.1,1,5,3,3,6.99,5.6,24.12,169,65.32,1
CAR02618,Mercedes,2021,80705,1000,63,19.34,1,5,0,5,80.0,7.6,24.17,63,62.81,1
CAR02619,Toyota,2018,59338,1600,103,20.34,2,5,0,8,21.57,7.5,18.47,103,30.98,1
CAR02620,Mercedes,2016,51247,1800,114,13.29,3,5,0,10,12.23,7.8,27.56,114,37.69,1
CAR02621,Kia,2014,103609,1200,85,16.83,1,7,2,12,5.15,7.8,17.98,85,40.87,1
CAR02622,Mercedes,2023,34262,1000,73,21.4,1,5,2,3,8.22,7.5,28.18,73,55.89,1
CAR02623,Tata,2024,42007,2500,174,17.58,2,4,3,2,29.99,7.9,29.68,174,54.28,1
CAR02624,Ford,2020,54352,2000,134,16.15,3,6,0,6,31.91,5.9,27.41,134,73.37,1
CAR02625,Hyundai,2012,113447,1800,110,19.93,1,4,1,14,13.28,10.0,14.3,110,53.66,1
CAR02626,Mercedes,2012,77114,3000,208,11.96,3,7,2,14,14.66,7.6,15.03,208,75.48,1
CAR02627,BMW,2012,42046,1200,78,15.55,1,6,0,14,4.52,6.1,7.45,78,75.52,1
CAR02628,Audi,2014,56529,2500,178,16.44,1,13,3,12,18.13,5.6,9.61,178,38.19,1
CAR02629,Audi,2023,49301,3000,226,16.02,1,4,1,3,41.66,8.1,30.21,226,52.09,1
CAR02630,Tata,2017,47228,1000,74,21.7,1,6,0,9,39.73,7.0,26.85,74,46.39,1
CAR02631,BMW,2021,100976,2200,152,13.99,1,4,0,5,41.12,7.9,22.1,152,60.94,1
CAR02632,Mercedes,2022,35061,2500,179,15.26,3,9,2,4,26.42,10.0,35.67,179,60.84,1
CAR02633,Hyundai,2014,134067,1500,95,19.39,1,7,1,12,21.65,7.5,11.92,95,60.58,1
CAR02634,Maruti,2019,94357,1600,89,18.03,1,8,1,7,12.77,8.9,29.85,89,48.91,1
CAR02635,Mercedes,2025,106195,1500,111,20.61,1,8,1,1,21.93,6.2,30.62,111,52.93,1
CAR02636,BMW,2025,52776,2200,138,14.9,2,9,1,1,36.42,7.8,24.16,138,86.07,1
