Customer_ID,Age,Annual_Income,Credit_Limit,Bill_Amount,Payment_Amount,Total_Transactions,Late_Payments,Credit_Utilization,Months_With_Bank,Employment_Type,Education_Level,Marital_Status,Card_Type,Region,Default
CUST103424,34,53860.0,16943.0,12092.0,6403.0,22,2,71.37,44,Student,Diploma,Married,Signature,South,0
CUST103425,46,37359.0,22152.0,5393.0,424.0,17,1,24.35,52,Self-Employed,High School,Single,Standard,West,0
CUST103426,58,66732.0,38291.0,15457.0,10676.0,25,4,40.37,62,Salaried,Master,Married,Gold,North,0
CUST103427,43,47659.0,12169.0,6247.0,1948.0,21,0,51.34,55,Salaried,Diploma,Married,Standard,West,0
CUST103428,42,28579.0,13208.0,4295.0,2306.0,18,1,32.52,68,Salaried,Master,Single,Platinum,South,0
CUST103429,68,129634.0,24156.0,7723.0,2812.0,23,0,31.97,65,Business,Bachelor,Single,Gold,West,0
CUST103430,39,49435.0,28097.0,26051.0,7155.0,20,0,92.72,24,Salaried,Doctorate,Divorced,Platinum,Central,0
CUST103431,66,32360.0,7678.0,2282.0,1054.0,19,2,29.72,106,Salaried,Bachelor,Divorced,Gold,South,0
CUST103432,23,59255.0,10986.0,7555.0,1086.0,12,2,68.77,19,Salaried,Doctorate,Single,Gold,East,0
CUST103433,62,67491.0,23629.0,6220.0,1986.0,16,1,26.32,115,Unemployed,Doctorate,Married,,North,0
CUST103434,39,24874.0,10906.0,7179.0,3294.0,19,0,65.83,69,Student,High School,Divorced,Gold,North,0
CUST103435,29,78007.0,45046.0,8827.0,3174.0,13,0,19.6,30,Salaried,High School,Married,Platinum,North,0
CUST103436,48,36542.0,23282.0,4331.0,1940.0,16,0,18.6,118,Self-Employed,Bachelor,Single,Gold,Central,0
CUST103437,40,166576.0,61591.0,37859.0,28593.0,23,2,61.47,76,Self-Employed,Bachelor,Married,Standard,North,0
CUST103438,65,86710.0,15627.0,5577.0,1272.0,19,2,35.69,54,Self-Employed,Bachelor,Single,Gold,East,0
CUST103439,27,513664.0,27365.0,22536.0,6361.0,24,1,82.35,36,Salaried,High School,Married,Signature,North,0
CUST103440,34,43144.0,18664.0,7938.0,1957.0,31,0,42.53,70,Salaried,Master,Married,Platinum,West,0
CUST103441,29,61354.0,22943.0,12215.0,9407.0,25,2,53.24,35,Salaried,Diploma,Married,Standard,East,0
CUST103442,39,91051.0,27737.0,7550.0,2766.0,30,3,27.22,93,Salaried,Diploma,Married,Standard,South,0
CUST103443,67,64095.0,25715.0,4473.0,674.0,26,4,17.39,37,Salaried,Master,Single,Signature,East,1
CUST103444,34,57682.0,18420.0,5710.0,2579.0,23,2,31.0,73,Salaried,High School,Married,Standard,South,1
CUST103445,58,67121.0,35474.0,2680.0,1072.0,18,1,7.55,26,Salaried,Master,Married,Standard,North,0
CUST103446,56,46631.0,19676.0,10425.0,1411.0,26,3,52.98,45,Self-Employed,High School,Widowed,Standard,West,0
CUST103447,60,53819.0,31668.0,8645.0,6223.0,21,2,27.3,36,Salaried,Master,Single,Standard,South,0
CUST103448,37,20639.0,8705.0,3589.0,976.0,15,0,41.23,90,Self-Employed,Master,Single,Gold,East,0
CUST103449,50,111045.0,29886.0,14788.0,,34,2,49.48,40,Salaried,Bachelor,Married,Standard,North,0
CUST103450,29,76610.0,44093.0,11043.0,2091.0,18,2,25.04,96,Salaried,Bachelor,Married,Standard,,0
CUST103451,53,42478.0,18206.0,8247.0,5188.0,17,1,45.3,140,Salaried,Diploma,Single,Platinum,East,0
CUST103452,45,184692.0,46805.0,17610.0,6427.0,20,1,37.62,101,Self-Employed,Master,Divorced,Standard,West,0
CUST103453,34,68186.0,31485.0,,4299.0,25,2,30.55,65,Salaried,High School,Married,Platinum,,0
CUST103454,31,36764.0,12090.0,5072.0,2556.0,22,3,41.95,32,Self-Employed,Doctorate,Married,Gold,West,0
CUST103455,55,104125.0,59581.0,17052.0,4765.0,28,2,28.62,31,Salaried,Master,Married,Standard,South,0
CUST103456,61,80908.0,30474.0,22653.0,8410.0,15,3,74.34,44,Student,Bachelor,Single,Signature,West,0
CUST103457,34,80754.0,41445.0,5368.0,2385.0,24,1,12.95,51,Salaried,Doctorate,Married,Standard,,0
CUST103458,50,51430.0,10171.0,3928.0,2048.0,25,0,38.62,108,Salaried,Bachelor,Married,Standard,Central,0
CUST103459,61,83276.0,28981.0,4777.0,1191.0,21,2,16.48,51,Business,High School,Married,Platinum,South,0
CUST103460,24,56285.0,36114.0,29355.0,16368.0,26,2,81.28,48,Business,Bachelor,Single,Platinum,West,0
CUST103461,24,88248.0,48910.0,34628.0,7708.0,20,2,70.8,88,Salaried,Bachelor,Married,Gold,West,0
CUST103462,48,22798.0,5243.0,3584.0,2201.0,17,3,68.36,44,Salaried,Bachelor,Married,Standard,North,0
CUST103463,28,51201.0,14791.0,521.0,148.0,23,0,3.52,61,Self-Employed,High School,Married,Standard,West,0
CUST103464,22,167599.0,52778.0,29027.0,2381.0,25,1,55.0,21,Business,Diploma,Single,Standard,South,0
CUST103465,61,42628.0,20256.0,7018.0,3338.0,21,1,34.65,37,Business,Master,Single,Gold,East,0
CUST103466,66,46631.0,24644.0,14930.0,4182.0,19,2,60.58,58,Self-Employed,Bachelor,Married,Platinum,East,1
CUST103467,42,50806.0,26661.0,11044.0,5600.0,22,5,41.42,64,Business,Master,Married,Standard,East,0
CUST103468,61,33323.0,13494.0,4284.0,1126.0,15,1,31.75,44,Salaried,Doctorate,Single,Standard,West,0
CUST103469,36,19295.0,10717.0,5656.0,2686.0,25,1,52.78,32,Self-Employed,Master,Married,Standard,West,0
CUST103470,49,57258.0,21102.0,12654.0,5684.0,17,2,59.97,16,Salaried,Bachelor,Single,Platinum,South,0
CUST103471,69,70043.0,14845.0,6077.0,4062.0,28,0,40.94,55,Business,Bachelor,Married,Gold,North,0
CUST103472,68,63150.0,27295.0,15051.0,9273.0,27,0,55.14,110,Salaried,Bachelor,Divorced,Gold,North,1
CUST103473,50,60022.0,37583.0,13956.0,2882.0,13,1,37.13,84,Salaried,Master,Married,Gold,West,0
CUST103474,32,66557.0,36373.0,19316.0,3780.0,37,1,53.11,82,Student,Master,Single,Platinum,East,0
CUST103475,55,114086.0,50124.0,42707.0,2785.0,28,2,85.2,49,Business,Master,Single,Signature,North,0
CUST103476,31,58536.0,27711.0,11720.0,8147.0,10,5,42.29,29,Business,Master,Married,Signature,East,0
CUST103477,66,47401.0,29165.0,7038.0,1663.0,22,1,24.13,68,Salaried,Master,Married,Gold,Central,0
CUST103478,70,55688.0,20280.0,7521.0,1362.0,16,1,37.09,67,Self-Employed,Master,Single,Standard,East,0
CUST103479,41,89392.0,28221.0,11960.0,7004.0,12,1,42.38,50,Self-Employed,Master,Married,Platinum,Central,0
CUST103480,41,141316.0,90247.0,42813.0,19239.0,19,1,47.44,61,Business,Master,Single,Gold,North,0
CUST103481,25,46012.0,26766.0,18287.0,3738.0,15,2,68.32,39,Salaried,Bachelor,Married,Platinum,Central,0
CUST103482,68,68635.0,21381.0,9175.0,1979.0,32,2,42.91,97,Self-Employed,Bachelor,Divorced,Standard,East,0
CUST103483,40,78295.0,29900.0,13973.0,12353.0,21,2,46.73,87,Salaried,Bachelor,Married,Gold,East,0
CUST103484,57,37655.0,13463.0,6102.0,4875.0,21,2,45.32,69,Student,Bachelor,Single,Standard,North,0
CUST103485,23,65734.0,14760.0,4594.0,3028.0,15,0,31.12,40,Unemployed,Master,Married,Standard,East,0
CUST103486,64,29028.0,18256.0,6371.0,3088.0,18,3,34.9,40,Salaried,Diploma,Married,Standard,East,0
CUST103487,53,24567.0,8651.0,1613.0,907.0,22,2,18.65,106,Salaried,Bachelor,Single,Gold,North,0
CUST103488,29,79527.0,46735.0,15341.0,9086.0,20,1,32.83,63,Salaried,Bachelor,Divorced,Standard,South,0
CUST103489,29,52628.0,12877.0,4423.0,2644.0,17,5,34.35,95,Salaried,Doctorate,Married,Standard,Central,0
CUST103490,24,72649.0,30798.0,890.0,272.0,26,2,2.89,116,Self-Employed,Bachelor,Divorced,Platinum,North,0
CUST103491,55,64363.0,10426.0,2846.0,1963.0,29,1,27.3,35,Salaried,High School,Married,Platinum,East,0
CUST103492,37,513664.0,20216.0,12945.0,6606.0,22,1,64.03,92,Self-Employed,Bachelor,Married,Platinum,West,0
CUST103493,54,63402.0,27926.0,13167.0,1199.0,17,2,47.15,70,Self-Employed,Bachelor,Married,Standard,Central,0
CUST103494,44,32989.0,15267.0,1306.0,698.0,23,3,8.55,144,Business,Master,Divorced,Standard,West,0
CUST103495,52,139689.0,24566.0,7800.0,5265.0,20,1,31.75,4,Salaried,Master,Single,Gold,North,0
CUST103496,21,30834.0,7879.0,5083.0,1863.0,23,1,64.51,75,Business,Diploma,Widowed,Gold,West,0
CUST103497,28,58364.0,10924.0,2217.0,462.0,36,1,,81,Salaried,High School,Married,Standard,West,0
CUST103498,65,36640.0,10789.0,5755.0,392.0,26,2,53.34,21,Self-Employed,Master,Single,Standard,East,0
CUST103499,43,88954.0,41250.0,,27044.0,25,0,76.95,74,Student,Bachelor,Married,Gold,South,0
CUST103500,67,54169.0,23460.0,4959.0,1799.0,20,0,21.14,177,Business,High School,Married,Gold,South,0
CUST103501,60,48868.0,22287.0,6048.0,3183.0,15,1,27.14,40,Student,Doctorate,Married,Standard,Central,0
CUST103502,32,103923.0,44128.0,5722.0,4567.0,19,2,12.97,63,Salaried,Master,Single,Gold,Central,0
CUST103503,32,66061.0,18927.0,2929.0,,23,1,15.48,54,Business,Master,Single,Gold,South,0
CUST103504,66,86361.0,23512.0,10948.0,4270.0,27,2,46.56,53,Salaried,High School,Divorced,Standard,North,0
CUST103505,67,37889.0,8280.0,3622.0,2517.0,24,4,43.74,27,Salaried,Diploma,Married,Standard,West,0
CUST103506,35,30016.0,17245.0,9681.0,2392.0,21,2,56.14,96,Salaried,Bachelor,Married,Standard,East,0
CUST103507,61,68948.0,31595.0,6029.0,1570.0,27,0,19.08,63,Salaried,High School,Single,Standard,West,1
CUST103508,39,54545.0,13268.0,3729.0,710.0,21,2,28.11,32,Business,Master,Married,Gold,Central,0
CUST103509,46,91737.0,21889.0,18301.0,6396.0,19,3,83.61,44,Self-Employed,High School,Single,Standard,Central,0
CUST103510,49,62205.0,36484.0,24085.0,6263.0,25,2,66.02,87,Salaried,Diploma,Single,Gold,West,0
CUST103511,42,72761.0,37935.0,24991.0,22453.0,15,1,65.88,49,Self-Employed,Bachelor,Married,Gold,South,0
CUST103512,60,26616.0,12768.0,5726.0,965.0,33,1,44.85,73,Salaried,Bachelor,Married,Standard,West,0
CUST103513,41,183649.0,64907.0,17415.0,3603.0,22,4,26.83,56,Salaried,Diploma,Married,Gold,West,0
CUST103514,58,59386.0,16687.0,4957.0,1314.0,20,1,29.71,43,Salaried,Doctorate,Married,Gold,North,0
CUST103515,40,95398.0,61029.0,56729.0,44546.0,26,4,92.95,53,Self-Employed,Doctorate,Widowed,Standard,South,0
CUST103516,49,41040.0,22515.0,7122.0,1350.0,16,1,31.63,43,Salaried,Bachelor,Married,Gold,South,0
CUST103517,24,76999.0,23168.0,4388.0,2127.0,17,4,18.94,63,Salaried,High School,Single,Gold,West,0
CUST103518,27,31748.0,18216.0,10464.0,2437.0,25,3,,67,Salaried,Master,Married,Standard,North,0
CUST103519,48,83348.0,44130.0,5935.0,1548.0,29,1,13.45,19,Business,Doctorate,Married,Gold,West,0
CUST103520,48,53442.0,15955.0,10743.0,6440.0,19,1,67.33,105,Salaried,Doctorate,Married,Standard,East,0
CUST103521,24,66052.0,23995.0,12397.0,4834.0,29,1,51.66,126,Self-Employed,Bachelor,Married,Gold,Central,0
CUST103522,42,95419.0,23185.0,10678.0,8242.0,20,2,46.06,72,Salaried,Diploma,Single,Standard,East,0
CUST103523,32,32999.0,6782.0,264.0,100.0,29,1,3.89,55,Self-Employed,Master,Single,Standard,North,0
CUST103524,65,44608.0,22812.0,1513.0,1154.0,28,2,6.63,63,Salaried,Bachelor,Single,Standard,Central,0
CUST103525,23,83589.0,23719.0,10650.0,1872.0,19,7,44.9,39,Unemployed,Bachelor,Single,Standard,East,0
CUST103526,42,206110.0,115428.0,46819.0,11574.0,17,2,40.56,35,Self-Employed,High School,Married,Standard,West,0
CUST103527,64,60246.0,39028.0,23492.0,7594.0,21,2,60.19,19,Student,Diploma,Divorced,Platinum,West,0
CUST103528,22,89973.0,16943.0,9914.0,4278.0,25,3,58.51,26,Salaried,Bachelor,Single,Platinum,West,0
CUST103529,44,61286.0,23688.0,18643.0,5463.0,25,2,78.7,80,Self-Employed,Diploma,Divorced,Gold,West,0
CUST103530,54,189166.0,104236.0,33046.0,19386.0,36,0,31.7,47,Self-Employed,Bachelor,Single,Platinum,South,0
CUST103531,47,24864.0,13538.0,1920.0,1239.0,19,3,14.18,88,Business,Master,Divorced,Standard,Central,0
CUST103532,61,68472.0,36290.0,11398.0,6256.0,26,4,31.41,73,Self-Employed,Doctorate,Single,Gold,North,0
CUST103533,21,26585.0,8627.0,1539.0,362.0,27,2,17.84,64,Salaried,High School,Single,Platinum,South,0
CUST103534,28,18000.0,6785.0,2970.0,1250.0,28,2,43.77,40,Salaried,Master,Married,Gold,East,0
CUST103535,43,76554.0,34257.0,9127.0,4935.0,24,1,26.64,89,Salaried,High School,Married,Gold,North,0
CUST103536,58,70183.0,44704.0,24175.0,16132.0,19,4,54.08,36,Salaried,Master,Married,Standard,North,0
CUST103537,26,55575.0,17438.0,5785.0,3839.0,22,2,33.17,55,Salaried,Master,Married,Standard,North,0
CUST103538,42,61312.0,37497.0,27083.0,22073.0,26,0,72.23,32,Salaried,Bachelor,Single,Platinum,Central,0
CUST103539,45,350000.0,99637.0,14526.0,10533.0,19,1,14.58,31,Self-Employed,Bachelor,Single,Standard,East,0
CUST103540,38,,36349.0,21531.0,10575.0,28,3,59.23,81,Business,Bachelor,Divorced,Standard,North,1
CUST103541,37,86052.0,41747.0,28867.0,16639.0,25,3,69.15,23,Salaried,Bachelor,Single,Standard,West,0
CUST103542,32,45478.0,17361.0,4955.0,1642.0,16,4,28.54,74,Business,Doctorate,Married,Gold,East,0
CUST103543,26,76460.0,34919.0,13812.0,9525.0,25,1,39.55,71,Business,Doctorate,Divorced,Gold,North,0
CUST103544,46,57018.0,16322.0,6035.0,549.0,28,3,36.97,45,Salaried,High School,Single,Standard,East,1
CUST103545,47,51863.0,14889.0,2180.0,686.0,22,2,14.64,46,Self-Employed,Master,Married,Gold,South,0
CUST103546,28,176758.0,36550.0,23076.0,17780.0,25,3,63.14,12,Salaried,Master,Single,Standard,West,0
CUST103547,39,124193.0,25711.0,11442.0,4945.0,23,3,44.5,35,Salaried,Master,Married,Standard,Central,0
CUST103548,62,70077.0,22693.0,,7097.0,26,0,62.57,69,Self-Employed,Master,Married,Standard,West,0
CUST103549,21,18303.0,9727.0,4566.0,2242.0,14,1,46.94,112,Salaried,Bachelor,Single,Platinum,East,0
CUST103550,49,53294.0,24195.0,13298.0,6363.0,23,3,54.96,119,Self-Employed,Diploma,Single,Gold,East,0
CUST103551,65,287451.0,57862.0,12822.0,1769.0,20,3,22.16,83,Business,Bachelor,Single,Standard,West,0
CUST103552,69,57255.0,32986.0,18448.0,5157.0,19,2,55.93,41,Unemployed,Bachelor,Married,Gold,South,1
CUST103553,55,119242.0,53740.0,8913.0,3011.0,19,2,16.59,40,Student,Bachelor,Widowed,Platinum,North,0
CUST103554,60,143661.0,90568.0,77370.0,55016.0,20,1,85.43,73,Unemployed,Bachelor,Single,Standard,East,0
CUST103555,34,73319.0,35567.0,12185.0,2346.0,17,0,34.26,81,Unemployed,Diploma,Single,Platinum,West,0
CUST103556,55,40910.0,9720.0,1076.0,406.0,21,0,11.07,55,Salaried,Bachelor,Single,Standard,South,0
CUST103557,68,18000.0,6964.0,1302.0,431.0,20,1,18.7,45,Unemployed,Master,Married,,North,0
CUST103558,65,94696.0,44909.0,27988.0,9791.0,21,3,62.32,37,Salaried,Doctorate,Married,Standard,West,0
CUST103559,40,41524.0,6815.0,4136.0,946.0,18,1,60.69,26,Student,Diploma,Married,Standard,West,0
CUST103560,69,71613.0,11276.0,7654.0,3457.0,27,1,67.88,62,Self-Employed,Bachelor,Single,Platinum,West,0
CUST103561,33,32687.0,7018.0,4272.0,2268.0,24,1,60.87,120,Student,Master,Divorced,Gold,East,0
CUST103562,58,56177.0,15495.0,6531.0,2730.0,16,2,42.15,81,Unemployed,Bachelor,Divorced,Gold,South,0
CUST103563,69,66217.0,24154.0,9138.0,4414.0,22,0,37.83,21,Student,High School,Married,Gold,South,0
CUST103564,66,75348.0,29666.0,16335.0,7255.0,27,1,55.06,53,Business,Bachelor,Married,Gold,North,0
CUST103565,69,35207.0,7711.0,1307.0,818.0,22,1,16.95,37,Salaried,Master,Divorced,Gold,South,0
CUST103566,28,125548.0,61104.0,40515.0,17506.0,22,0,66.3,70,Student,,Married,Platinum,West,0
CUST103567,63,46810.0,20974.0,12500.0,5070.0,25,4,59.6,98,Salaried,Bachelor,Married,Signature,West,0
CUST103568,40,25879.0,7692.0,4355.0,1783.0,24,0,56.62,64,Self-Employed,Bachelor,Married,Gold,Central,0
CUST103569,53,61217.0,9601.0,2981.0,1696.0,27,1,31.05,43,Self-Employed,Master,Divorced,Standard,North,0
CUST103570,46,66241.0,12508.0,4729.0,2750.0,28,3,37.81,98,Self-Employed,Master,Single,Gold,North,0
CUST103571,59,71002.0,24556.0,8661.0,1641.0,24,4,35.27,76,Business,Bachelor,Single,Gold,West,0
CUST103572,41,137491.0,31209.0,3204.0,1016.0,24,3,10.27,42,Salaried,Bachelor,Married,Gold,East,0
CUST103573,69,57074.0,19314.0,12566.0,7091.0,38,3,65.06,71,Salaried,Bachelor,Single,Standard,West,0
CUST103574,62,60861.0,28245.0,5500.0,2637.0,19,1,19.47,58,Self-Employed,Diploma,Single,Gold,South,0
CUST103575,63,35433.0,15010.0,3820.0,838.0,21,2,25.45,160,Business,Bachelor,Married,Platinum,South,0
CUST103576,61,102073.0,27109.0,18434.0,12788.0,16,2,68.0,91,Salaried,Diploma,Single,Standard,West,0
CUST103577,29,71935.0,23157.0,16305.0,5204.0,24,0,70.41,69,Salaried,Diploma,Divorced,Standard,South,0
CUST103578,44,51592.0,23578.0,14713.0,5335.0,27,4,62.4,31,Salaried,,Single,Signature,South,0
CUST103579,57,22801.0,13234.0,1714.0,808.0,26,5,12.95,72,Unemployed,Diploma,Married,Platinum,South,0
CUST103580,69,143856.0,75756.0,24015.0,20709.0,20,1,31.7,43,Unemployed,Bachelor,Single,Standard,South,0
CUST103581,61,33088.0,14119.0,7594.0,3519.0,23,1,53.79,46,Self-Employed,High School,Married,Standard,North,0
CUST103582,37,46955.0,15549.0,5329.0,3098.0,26,2,34.27,30,Salaried,Bachelor,Married,Signature,West,0
CUST103583,44,79160.0,26323.0,5669.0,2926.0,28,1,21.54,26,Salaried,Master,Widowed,Platinum,West,0
CUST103584,41,33659.0,19849.0,7010.0,2833.0,26,2,35.32,49,Unemployed,,Married,Gold,West,0
CUST103585,59,28587.0,4849.0,2962.0,933.0,18,4,61.08,11,Student,Master,Single,Platinum,North,0
CUST103586,61,20211.0,13016.0,3183.0,2218.0,18,1,24.45,40,Salaried,Diploma,Single,Gold,Central,0
CUST103587,59,96634.0,46596.0,14514.0,3060.0,24,3,31.15,39,Self-Employed,High School,Single,Gold,South,0
CUST103588,33,48160.0,23626.0,19649.0,4765.0,19,3,83.17,41,Unemployed,Master,Single,Platinum,Central,0
CUST103589,31,325182.0,54955.0,15880.0,8672.0,21,1,28.9,99,Salaried,Doctorate,Married,Standard,South,0
CUST103590,66,37618.0,17032.0,,1074.0,28,0,31.24,43,Self-Employed,Bachelor,Married,Gold,North,0
CUST103591,39,39157.0,15365.0,12840.0,6671.0,18,1,83.57,15,Unemployed,Bachelor,Divorced,Platinum,East,0
CUST103592,31,47628.0,9663.0,5170.0,2280.0,28,0,53.5,25,Student,Bachelor,Single,Standard,East,0
CUST103593,33,74300.0,21470.0,14020.0,2746.0,29,2,65.3,63,Salaried,Bachelor,Married,Gold,Central,0
CUST103594,66,50188.0,29870.0,10294.0,9329.0,24,3,34.46,56,Unemployed,Bachelor,Married,Standard,West,0
CUST103595,65,91028.0,38686.0,18493.0,4986.0,31,0,47.8,41,Salaried,Diploma,Widowed,Standard,West,0
CUST103596,21,37946.0,13536.0,10314.0,2787.0,24,2,76.2,90,Salaried,High School,Single,Standard,Central,0
CUST103597,60,30402.0,5665.0,3471.0,2381.0,19,2,61.27,48,Salaried,High School,Married,Standard,East,0
CUST103598,64,24176.0,12259.0,6242.0,2694.0,36,2,50.92,49,Salaried,Diploma,Married,Gold,Central,0
CUST103599,39,19133.0,9594.0,2913.0,875.0,17,2,30.36,45,Business,High School,Single,Standard,West,0
CUST103600,32,48884.0,22341.0,8555.0,4610.0,23,2,38.29,94,Salaried,High School,Married,Gold,North,0
CUST103601,28,55083.0,22316.0,12365.0,6784.0,17,2,55.41,73,Student,High School,Single,Gold,South,0
CUST103602,28,45929.0,16851.0,5706.0,4235.0,20,2,33.86,106,Student,High School,Married,Gold,North,0
CUST103603,65,128800.0,57527.0,,1888.0,18,4,27.69,95,Salaried,Bachelor,Single,Gold,East,0
CUST103604,32,127715.0,34061.0,20344.0,7186.0,21,1,59.73,63,Self-Employed,High School,Married,Gold,South,0
CUST103605,68,54068.0,33556.0,21525.0,3974.0,24,3,64.15,64,Business,Doctorate,Married,Gold,Central,0
CUST103606,53,24233.0,10769.0,4413.0,2040.0,23,2,40.98,120,Business,Bachelor,Married,Platinum,Central,0
CUST103607,65,47594.0,14545.0,3553.0,430.0,22,0,24.43,47,Salaried,Master,Married,Standard,West,0
CUST103608,46,46735.0,17518.0,11389.0,4636.0,14,1,65.01,24,Salaried,Bachelor,Married,Platinum,Central,0
CUST103609,59,45284.0,25035.0,11442.0,6469.0,26,2,45.7,82,Self-Employed,High School,Single,Signature,West,0
CUST103610,48,44285.0,10221.0,2262.0,813.0,22,1,22.13,96,Self-Employed,Master,Married,Gold,North,0
CUST103611,25,45376.0,13450.0,10992.0,4649.0,16,1,81.72,76,Business,Diploma,Widowed,Signature,North,0
CUST103612,28,52551.0,25737.0,14228.0,6257.0,26,2,55.28,27,Salaried,High School,Married,Standard,West,0
CUST103613,45,45825.0,14102.0,3322.0,734.0,12,2,23.56,91,Self-Employed,Diploma,Single,Standard,South,0
CUST103614,47,72891.0,39817.0,8470.0,2525.0,13,1,21.27,83,Student,Bachelor,Single,Platinum,West,0
CUST103615,66,79249.0,17057.0,4732.0,549.0,25,3,27.74,71,Unemployed,Bachelor,Married,Standard,West,0
CUST103616,43,39391.0,20930.0,10483.0,5039.0,26,0,50.09,43,Salaried,,Single,Gold,Central,0
CUST103617,50,130774.0,24085.0,6837.0,3607.0,26,2,28.39,44,Self-Employed,Bachelor,Divorced,Standard,North,0
CUST103618,65,37915.0,5926.0,3154.0,789.0,23,2,53.22,33,Salaried,Doctorate,Single,Standard,Central,0
CUST103619,67,26698.0,15995.0,7664.0,3524.0,23,0,47.91,52,Salaried,Master,Married,Standard,South,0
CUST103620,43,80143.0,35317.0,8309.0,2051.0,25,4,23.53,46,Salaried,High School,Married,Standard,Central,0
CUST103621,69,41463.0,13513.0,4393.0,315.0,24,1,32.51,90,Salaried,Bachelor,Married,Gold,South,0
CUST103622,67,77564.0,20655.0,6121.0,3883.0,21,2,29.63,52,Self-Employed,Bachelor,Married,Standard,North,0
CUST103623,40,18000.0,8252.0,2878.0,972.0,17,0,34.88,35,Salaried,,Single,Standard,East,0
CUST103624,38,,56551.0,11706.0,4300.0,14,1,20.7,35,Student,Bachelor,Married,Gold,Central,0
CUST103625,38,94080.0,60757.0,15497.0,6946.0,18,3,25.51,41,Salaried,Bachelor,Widowed,Gold,East,0
CUST103626,22,28478.0,18272.0,4063.0,622.0,18,1,22.24,36,Salaried,High School,Single,Gold,North,0
CUST103627,24,28820.0,13474.0,5807.0,3498.0,19,0,43.1,29,Salaried,Bachelor,Single,Gold,Central,0
CUST103628,50,163062.0,60567.0,22489.0,13368.0,21,1,37.13,41,Self-Employed,Master,Married,Standard,East,0
CUST103629,53,43329.0,17140.0,11545.0,3361.0,21,1,67.36,47,Salaried,Bachelor,Married,Standard,East,0
CUST103630,56,41083.0,20182.0,13304.0,5601.0,19,2,65.92,30,Business,Master,Single,Standard,South,0
CUST103631,38,18691.0,3753.0,1592.0,674.0,18,3,42.42,31,Business,Bachelor,Married,Standard,North,0
CUST103632,57,53595.0,16838.0,8994.0,998.0,23,4,53.41,120,Self-Employed,Master,Married,Gold,East,0
CUST103633,39,57348.0,10761.0,5872.0,2147.0,21,0,54.57,175,Salaried,Master,Single,Gold,South,0
CUST103634,67,96342.0,17985.0,3388.0,,23,1,18.84,53,Unemployed,Bachelor,Married,Standard,North,1
CUST103635,48,30111.0,7465.0,2919.0,1149.0,16,1,39.1,162,Business,Diploma,Single,Standard,Central,0
CUST103636,60,28169.0,11060.0,4686.0,697.0,15,1,42.37,119,Salaried,High School,Single,Standard,North,0
CUST103637,40,83297.0,45179.0,24901.0,14136.0,23,0,55.12,44,Business,Doctorate,Single,Platinum,North,0
CUST103638,69,113079.0,44412.0,16675.0,9458.0,15,0,37.55,67,Salaried,Bachelor,Married,Signature,Central,0
