Transaction_ID,Customer_Age,Annual_Income,Purchase_Amount,Transaction_Count,Discount_Percentage,Customer_Tenure_Months,Delivery_Distance_Km,Product_Rating,Customer_Support_Calls,Monthly_Spend,Returns_Count
TXN03289,30,96405.9,1282.45,3,5.31,9,1.41,5.0,3,953.39,2
TXN03290,33,54446.42,13103.89,7,19.69,83,9.06,3.1,0,1831.4,0
TXN03291,50,8061.27,4672.05,7,19.01,26,7.2,4.21,3,1125.42,1
TXN03292,18,36241.71,5492.09,3,11.85,16,17.98,4.48,2,6185.3,1
TXN03293,49,36616.09,6799.97,7,17.81,25,8.38,2.4,1,13546.89,1
TXN03294,39,29121.23,11885.33,2,6.62,1,7.87,4.5,3,1642.2,1
TXN03295,24,59548.5,554.65,6,33.2,68,15.25,4.05,2,3036.25,1
TXN03296,25,41888.32,878.88,6,60.0,23,13.25,4.25,5,2941.26,1
TXN03297,53,32179.69,1262.54,11,9.1,18,57.72,2.52,1,5647.07,1
TXN03298,27,27635.83,1677.02,2,13.47,85,5.21,4.32,2,3767.76,1
TXN03299,24,34544.55,1936.35,3,5.25,39,13.99,3.67,4,15377.11,3
TXN03300,47,114012.45,1709.77,6,20.54,12,2.2,3.0,6,2071.66,1
TXN03301,39,900000.0,150000.0,5,9.19,83,250.0,4.29,3,120000.0,2
TXN03302,27,39355.0,2576.14,2,9.23,57,18.51,4.37,5,2307.36,2
TXN03303,38,40873.41,1352.4,4,19.85,93,15.53,3.75,2,1140.48,0
TXN03304,26,68557.92,393.4,5,15.24,3,1.52,4.05,3,9501.01,2
TXN03305,47,73987.44,1075.03,7,6.8,93,52.63,3.69,2,12989.86,1
TXN03306,47,7601.2,1567.43,1,1.69,23,34.29,2.84,5,4663.45,0
TXN03307,41,106846.8,2026.43,3,9.64,33,5.55,3.7,3,2251.71,0
TXN03308,40,139906.23,957.02,6,3.28,7,10.33,4.64,3,1577.44,0
TXN03309,54,27790.99,1647.25,1,22.82,5,26.37,4.65,2,5181.98,0
TXN03310,36,29234.2,955.95,4,11.22,2,8.19,3.22,3,789.79,2
TXN03311,24,41044.98,2246.43,6,8.67,16,10.97,3.97,3,6442.9,2
TXN03312,40,33647.22,1004.17,7,6.91,8,11.09,3.85,4,2612.33,3
TXN03313,57,63617.31,1214.97,2,15.52,3,12.57,4.15,5,2573.3,1
TXN03314,26,15519.41,821.94,5,10.52,93,10.28,3.84,2,1651.35,3
TXN03315,32,26593.86,2194.19,1,22.59,40,6.25,4.31,0,1279.8,1
TXN03316,40,149577.01,1196.99,5,11.11,22,9.3,3.51,1,3360.41,1
TXN03317,35,30083.9,5403.56,5,22.13,41,24.62,4.57,3,4013.33,0
TXN03318,26,123416.1,3529.88,4,8.74,28,23.95,3.43,5,3282.33,2
TXN03319,47,69290.17,2355.89,3,15.23,6,17.77,3.93,3,7531.41,0
TXN03320,59,16967.66,1269.25,2,4.36,30,6.42,4.27,1,3649.88,0
TXN03321,38,83120.98,3454.69,4,11.87,34,18.5,3.95,1,5775.74,1
TXN03322,27,50950.24,4496.89,3,34.28,8,5.89,2.16,2,1251.92,1
TXN03323,21,40906.12,2822.37,6,4.67,12,13.09,4.01,1,2568.79,0
TXN03324,39,64492.91,9771.18,6,18.6,15,10.06,4.28,5,9886.99,4
TXN03325,47,74876.86,3695.01,3,34.68,28,4.28,4.01,5,6909.88,0
TXN03326,41,87118.38,5434.99,8,7.51,4,7.24,4.46,3,4420.75,2
TXN03327,36,118296.9,2800.57,6,9.97,41,21.29,4.62,2,2685.19,2
TXN03328,30,71709.38,4439.78,6,7.27,13,29.27,3.31,1,1817.4,2
TXN03329,25,22492.25,1270.01,6,21.77,35,2.76,2.6,2,2415.78,0
TXN03330,44,40425.62,1693.25,4,22.93,81,7.31,2.96,6,5468.48,0
TXN03331,45,372528.89,3364.4,5,29.2,61,6.82,3.85,1,873.53,2
TXN03332,21,88080.61,3343.69,4,36.68,40,8.06,4.23,0,12296.17,0
TXN03333,52,256561.89,3848.8,9,4.04,6,45.07,3.71,2,8330.69,0
TXN03334,42,136232.82,6370.16,2,22.61,40,8.78,2.83,2,8198.1,0
TXN03335,50,64360.79,744.58,6,30.53,30,21.27,4.01,0,5381.57,2
TXN03336,23,66903.27,1091.99,10,27.37,44,13.09,3.81,2,3774.75,2
TXN03337,22,53707.69,3038.69,6,6.49,61,1.36,3.91,3,4559.52,1
TXN03338,35,17774.42,1350.64,4,22.0,11,14.28,5.0,3,2708.86,5
TXN03339,41,55648.99,44141.21,7,22.17,31,12.5,4.37,4,15412.91,1
TXN03340,54,120816.35,3875.41,5,10.03,10,17.05,3.71,8,3176.61,0
TXN03341,43,37246.84,2338.97,5,15.34,13,0.93,2.87,0,2508.79,4
TXN03342,34,71887.52,1613.07,4,1.45,22,3.31,4.74,1,2906.45,2
TXN03343,26,95666.42,1662.22,4,18.24,17,17.6,2.56,2,2109.62,3
TXN03344,48,30448.63,2564.88,6,11.93,28,5.56,3.6,2,6166.25,0
TXN03345,26,41016.99,2749.65,4,13.78,43,29.01,2.96,5,2433.74,1
TXN03346,52,28380.17,1695.7,5,12.43,28,8.75,3.51,3,3204.86,1
TXN03347,33,32230.9,1982.01,2,11.53,105,0.5,3.74,1,8919.17,2
TXN03348,52,23816.77,7837.6,10,4.61,40,14.4,2.88,2,7406.35,0
TXN03349,43,30631.89,8110.18,7,8.5,126,8.65,2.09,4,1709.3,1
TXN03350,35,138376.66,3097.27,4,18.02,41,4.58,3.12,3,7998.82,0
TXN03351,31,30334.12,799.49,3,28.46,21,0.5,2.85,1,1298.56,2
TXN03352,33,59711.92,3951.2,3,6.51,16,2.66,3.13,2,1223.79,1
TXN03353,40,39664.97,9369.23,7,16.16,40,2.12,3.6,3,2784.71,1
TXN03354,37,118344.05,8009.31,6,13.24,35,10.49,4.87,1,4296.56,0
TXN03355,30,128971.14,4667.17,3,27.24,33,17.61,3.38,5,2990.76,2
TXN03356,34,96445.56,8375.83,9,11.96,38,3.21,3.43,2,4758.84,2
TXN03357,37,67109.17,2616.05,2,33.89,62,14.36,3.73,3,2688.83,1
TXN03358,18,47330.01,4263.87,6,10.98,8,27.61,4.26,5,827.98,2
TXN03359,41,25345.84,1401.62,8,10.59,25,11.66,4.19,2,3062.76,1
TXN03360,26,194537.89,3205.01,4,7.2,28,17.93,2.46,1,1207.25,0
TXN03361,24,33567.08,7739.95,6,20.92,10,2.74,3.07,4,3507.71,0
TXN03362,19,84665.09,1514.8,4,31.71,133,0.93,4.58,3,1456.08,3
TXN03363,18,109513.83,1202.09,4,9.25,46,5.46,3.44,3,5027.32,0
TXN03364,22,38336.44,2715.99,4,10.8,12,14.81,4.47,3,9034.37,0
TXN03365,29,107990.29,2061.9,1,7.06,13,13.9,4.3,1,1043.35,1
TXN03366,56,90384.41,4340.83,3,3.51,38,37.23,2.23,1,838.15,1
TXN03367,31,169103.28,1700.67,2,7.71,1,11.93,2.64,5,2836.27,0
TXN03368,38,40538.74,10772.15,6,10.28,19,6.36,3.57,2,7716.15,0
TXN03369,40,23843.74,835.33,3,26.42,13,19.14,4.08,2,3903.83,1
TXN03370,37,39597.45,7256.99,8,7.29,58,1.99,3.61,3,2596.31,0
TXN03371,35,62997.06,1304.96,3,10.75,47,20.12,3.66,6,1648.26,1
TXN03372,24,57120.98,543.19,7,14.41,12,5.47,3.82,0,5807.8,1
TXN03373,51,42589.11,3060.21,5,5.46,60,2.01,3.73,5,10266.88,2
TXN03374,54,15900.57,2013.5,7,19.52,73,2.12,3.78,2,945.73,0
TXN03375,19,74675.13,973.48,4,10.5,24,49.32,2.14,2,4299.18,0
TXN03376,26,198215.95,598.77,1,8.7,5,11.71,3.58,2,20784.2,0
TXN03377,33,74373.26,2482.3,7,30.38,44,2.3,3.58,1,2290.62,1
TXN03378,26,81717.75,5730.21,6,32.71,12,3.75,3.05,0,3062.53,2
TXN03379,41,79791.95,4110.32,5,6.29,22,5.58,3.26,2,3416.24,1
TXN03380,29,71194.35,2623.45,3,22.07,1,0.69,2.63,2,2629.56,1
TXN03381,58,100777.6,3755.84,5,39.57,21,1.38,4.07,0,7543.68,2
TXN03382,48,71116.98,2442.83,4,11.57,14,17.21,2.99,4,12352.35,1
TXN03383,38,44884.52,741.58,6,15.74,35,18.55,3.72,4,1061.38,3
TXN03384,46,32783.99,747.17,4,13.26,1,53.31,3.46,5,1819.74,1
TXN03385,47,46782.08,2103.49,3,22.44,29,0.84,3.67,2,8373.64,0
TXN03386,30,67458.82,2180.9,6,7.59,44,26.4,4.44,1,5328.04,4
TXN03387,28,44785.27,5153.24,5,7.57,1,4.58,3.29,1,4751.52,1
TXN03388,37,67467.99,4758.82,5,8.05,42,4.77,3.73,2,5699.31,1
TXN03389,45,73169.65,4181.43,8,6.29,4,1.63,4.25,2,3743.62,1
TXN03390,37,94528.35,1970.03,4,6.27,36,51.48,3.91,3,4901.75,1
TXN03391,20,126614.86,773.16,5,11.89,18,47.55,3.24,1,2786.98,1
TXN03392,28,57860.68,3548.59,4,9.74,24,24.01,2.71,2,2983.67,2
TXN03393,35,23506.53,3906.67,3,16.76,12,1.14,3.21,0,3274.28,3
TXN03394,35,43948.37,328.26,4,7.77,8,22.12,3.93,2,2631.66,0
TXN03395,56,56598.01,1230.11,4,16.34,2,12.08,3.77,1,4859.5,2
TXN03396,22,16677.88,1389.43,4,12.92,60,1.65,4.25,4,4310.71,1
TXN03397,41,135634.68,2764.58,7,39.34,28,3.64,3.57,4,947.86,2
TXN03398,51,60332.98,1262.93,3,12.42,122,14.02,3.26,2,3035.78,0
TXN03399,59,70471.79,2420.26,4,17.46,57,19.52,2.76,5,3551.11,0
TXN03400,32,133610.04,2090.36,9,5.65,61,22.61,2.95,1,10215.07,3
TXN03401,41,36515.63,2183.68,4,6.52,27,9.42,3.07,3,2863.54,1
TXN03402,42,79874.8,1359.82,2,35.08,3,9.18,4.72,4,3744.45,0
TXN03403,38,51209.32,1452.31,5,19.33,73,13.83,2.97,2,3316.89,1
TXN03404,35,48797.38,998.07,5,17.46,4,18.05,2.98,1,8831.18,4
TXN03405,40,33295.03,3453.36,3,12.34,22,2.24,3.3,1,1516.46,3
TXN03406,18,162385.85,4062.21,11,13.73,58,16.16,4.52,2,2020.43,1
TXN03407,43,43088.59,1298.57,3,11.68,19,5.02,4.13,1,1927.9,3
TXN03408,37,86659.35,9105.1,5,19.17,5,5.81,3.62,1,3534.5,0
TXN03409,34,16257.89,1913.4,7,13.15,14,0.97,2.69,4,1230.1,0
TXN03410,56,118430.43,9179.28,7,21.83,134,10.65,3.71,1,9760.77,0
TXN03411,29,108991.56,1448.43,5,6.8,180,1.18,4.29,0,4681.54,1
TXN03412,32,58595.94,446.51,5,12.66,37,29.32,4.66,2,5272.68,0
TXN03413,56,47456.84,3518.94,5,4.93,66,11.64,2.16,4,15246.88,0
TXN03414,28,71331.16,3088.09,1,26.0,1,55.61,3.14,2,2750.98,3
TXN03415,30,243483.0,2574.17,2,18.27,10,3.38,3.75,3,6372.22,2
TXN03416,35,17483.01,1448.3,7,3.65,14,13.66,4.56,2,5261.21,2
TXN03417,44,91437.07,2427.6,3,17.27,1,40.04,2.76,3,10281.49,0
TXN03418,38,30410.32,1618.86,2,11.73,14,4.26,2.91,0,5678.19,2
TXN03419,23,54292.51,1933.43,4,26.46,3,1.22,3.35,5,2450.62,2
TXN03420,31,46815.35,5112.45,4,24.63,22,12.06,2.69,3,4709.42,3
TXN03421,30,41634.38,2923.77,7,30.99,1,5.47,2.3,2,2225.55,1
TXN03422,35,54627.14,4198.59,5,22.24,9,3.83,5.0,1,2523.84,1
TXN03423,40,26314.55,2052.8,3,12.24,60,60.59,3.5,3,3466.81,2
TXN03424,40,107372.11,1869.32,5,15.58,7,16.83,3.22,1,3073.2,0
TXN03425,18,17135.29,937.85,5,8.7,2,7.97,2.85,4,1872.06,1
TXN03426,47,78114.85,1825.33,3,10.69,9,0.62,3.65,5,714.73,2
TXN03427,39,44482.01,148.58,6,20.23,53,2.55,3.29,5,4307.15,1
TXN03428,50,25693.34,1513.77,3,4.6,27,4.26,4.23,3,4527.2,0
TXN03429,40,62732.67,2331.93,5,17.25,26,8.01,2.92,0,4514.79,4
TXN03430,47,19991.66,4036.64,11,19.09,1,8.25,3.66,1,13288.92,0
TXN03431,41,56438.25,1989.56,2,20.94,19,0.5,3.63,3,1194.17,1
TXN03432,49,21812.06,3359.57,4,8.25,9,34.45,4.05,0,10381.01,1
TXN03433,41,74229.38,391.99,8,34.21,12,9.39,3.55,1,20028.85,2
TXN03434,35,30159.53,2382.09,7,18.98,27,0.5,4.08,3,12030.07,2
TXN03435,59,41025.22,599.72,3,25.18,62,14.5,3.88,5,2740.72,2
TXN03436,45,66579.74,895.15,8,4.59,6,0.89,4.27,3,4806.05,1
TXN03437,42,33287.46,2132.3,6,3.23,44,15.33,4.09,2,2039.92,2
TXN03438,23,52966.34,7397.3,4,4.49,2,14.51,3.54,1,2180.5,1
TXN03439,23,20559.92,3427.45,3,13.87,12,50.34,4.83,3,11694.06,2
TXN03440,39,82880.71,2539.04,9,21.43,7,5.02,3.31,2,5709.43,2
TXN03441,37,173213.88,2458.84,7,10.31,74,1.87,4.75,3,5958.0,2
TXN03442,30,337737.49,1363.02,4,10.73,6,1.16,4.43,1,1594.67,1
TXN03443,37,58357.77,1574.45,5,2.04,26,0.89,4.15,5,1247.89,0
TXN03444,52,91804.92,3595.06,5,10.76,5,19.95,3.68,3,7323.45,2
TXN03445,43,17286.51,770.08,0,10.44,19,15.21,3.25,2,4701.75,0
TXN03446,25,146073.58,4138.72,2,6.72,16,44.71,3.88,0,2840.24,4
TXN03447,35,91093.07,1796.89,5,8.92,1,4.44,3.87,2,11801.7,4
TXN03448,28,40156.18,5043.07,2,30.93,52,19.5,3.67,5,5301.93,2
TXN03449,32,122915.94,5658.85,7,14.75,45,1.17,4.12,2,1930.36,1
TXN03450,32,46615.06,603.0,5,13.3,10,28.11,4.38,5,901.32,1
TXN03451,31,40838.16,1524.93,7,8.64,29,0.64,3.16,1,5320.31,3
TXN03452,23,74911.01,1208.15,7,16.64,14,18.61,3.28,3,2519.81,1
TXN03453,35,27554.14,535.51,5,50.01,44,4.41,2.85,6,3175.89,2
TXN03454,30,106846.08,1039.39,5,20.45,35,2.4,4.0,1,2996.84,1
TXN03455,18,27686.36,19912.71,4,10.24,3,14.63,4.84,1,9529.23,0
TXN03456,57,27793.37,4197.02,5,11.39,56,27.15,2.82,3,6313.7,3
TXN03457,47,30448.44,12755.79,6,23.8,6,17.33,3.21,2,3271.94,0
TXN03458,32,90107.93,5058.27,7,45.4,6,4.51,2.79,0,3210.84,0
TXN03459,36,36834.29,1330.73,4,4.25,40,5.24,3.38,2,4282.0,1
TXN03460,24,22899.98,1807.21,6,12.44,6,2.52,2.3,1,8805.7,0
TXN03461,53,37100.9,4122.51,13,11.31,4,20.85,4.56,3,3709.26,1
TXN03462,55,53866.33,3626.15,4,23.7,12,1.36,4.27,5,2340.9,3
TXN03463,38,25526.09,1530.43,3,12.81,55,28.02,3.93,2,1505.84,1
TXN03464,46,26016.75,692.67,7,25.67,6,11.03,4.43,3,3296.35,1
TXN03465,38,216951.93,40890.09,3,3.31,12,10.67,4.39,1,1512.79,0
TXN03466,23,31436.38,2217.35,6,18.18,10,21.83,3.75,2,4444.95,1
TXN03467,32,44583.13,1895.37,5,23.71,13,13.21,2.86,2,4806.04,1
TXN03468,37,43320.64,2752.82,7,2.86,38,4.35,3.27,2,8055.0,0
TXN03469,31,41823.2,2033.93,4,17.85,16,5.16,3.74,5,3022.7,1
TXN03470,34,82368.95,2774.89,8,5.12,43,2.28,3.26,3,7209.5,0
TXN03471,35,101862.73,7464.78,9,11.43,31,7.48,5.0,3,10814.1,2
TXN03472,35,45081.09,2248.86,8,10.66,13,1.4,3.91,1,3685.36,1
TXN03473,37,24621.56,930.52,6,5.33,17,12.7,3.87,3,16733.2,1
TXN03474,25,125929.14,2179.06,5,13.97,36,2.22,4.46,0,9569.79,1
TXN03475,29,51695.02,1684.64,3,10.61,23,23.94,3.99,3,2502.23,2
TXN03476,23,169362.67,8386.35,4,8.78,61,14.47,3.61,2,27490.95,0
TXN03477,46,12777.71,6764.86,4,37.47,81,26.65,4.86,3,3337.99,3
TXN03478,18,62448.69,2739.26,6,23.92,38,1.09,4.1,3,9322.79,0
TXN03479,48,191411.83,843.13,5,16.73,136,19.22,3.45,1,5434.27,2
TXN03480,50,43715.88,881.86,3,10.11,27,25.52,3.92,4,4328.15,1
TXN03481,33,47501.56,2532.34,6,3.57,1,0.55,3.43,2,8749.09,1
TXN03482,18,66647.38,3327.31,5,7.45,21,83.84,3.23,3,3889.8,3
TXN03483,32,38248.94,1818.23,8,7.76,8,4.29,4.35,1,3317.69,3
TXN03484,35,44902.18,1662.21,3,34.82,12,2.85,3.45,2,3388.61,1
TXN03485,26,44157.08,1510.46,5,3.18,20,6.43,3.26,0,1571.58,2
TXN03486,31,36580.3,2450.78,2,9.79,10,0.5,3.93,1,7384.7,1
TXN03487,51,122252.67,329.87,4,18.18,11,26.05,4.53,4,2205.47,0
TXN03488,43,74220.02,980.36,6,14.33,15,3.75,2.33,6,4054.63,3
TXN03489,27,64731.09,1467.11,4,10.4,10,8.85,3.29,2,3549.71,2
TXN03490,20,93028.36,6977.34,6,6.66,6,11.72,2.24,3,5354.57,1
TXN03491,33,46316.67,1251.76,1,17.69,44,18.79,1.43,1,3468.08,1
TXN03492,34,33251.53,2914.47,8,11.15,15,3.46,3.83,4,2900.56,0
TXN03493,41,37174.66,3030.88,4,34.97,53,15.15,2.88,0,4678.74,1
TXN03494,31,55063.78,7534.71,4,12.96,64,1.5,4.34,4,4406.25,0
TXN03495,41,27628.44,7311.74,7,38.17,42,14.62,2.96,2,1664.53,0
TXN03496,55,39732.26,2380.74,4,15.25,15,30.2,4.21,3,3240.71,1
TXN03497,44,39324.88,1668.84,4,9.28,38,1.07,4.0,1,8514.22,0
TXN03498,36,218829.9,1421.95,5,8.65,5,1.49,3.15,3,19547.63,2
TXN03499,34,9064.39,2036.81,4,12.61,32,9.78,3.45,1,1059.17,0
TXN03500,32,48939.28,1728.69,6,6.93,16,0.57,3.92,2,6247.46,3
TXN03501,48,168853.95,4002.32,6,6.28,32,2.49,4.17,0,3769.01,1
TXN03502,30,59533.08,3573.53,5,23.18,42,2.53,4.75,4,2312.61,0
TXN03503,36,89752.38,4134.32,2,17.13,25,7.88,3.95,2,2593.93,3
TXN03504,37,58687.12,7291.3,6,6.06,31,3.43,3.77,3,1812.92,0
TXN03505,31,35643.49,12179.2,6,19.67,7,7.74,3.82,2,1348.76,2
TXN03506,22,12808.23,2779.45,5,10.77,27,8.84,3.62,4,4583.51,1
TXN03507,39,62858.07,6365.13,2,17.27,19,15.74,3.47,3,12195.27,0
TXN03508,35,33221.22,1854.06,5,18.26,17,35.02,3.15,2,4480.01,1
TXN03509,41,32691.5,6845.19,8,7.95,16,8.41,4.07,2,3946.63,4
TXN03510,31,39765.17,6163.06,5,40.94,11,5.26,3.21,4,2262.03,0
TXN03511,48,170970.85,5891.11,4,8.16,11,3.59,3.92,2,1824.91,2
TXN03512,27,262559.46,2708.11,6,18.11,36,12.08,3.78,1,3553.83,2
TXN03513,53,63340.08,1416.5,5,7.37,24,34.36,4.25,3,1702.78,1
TXN03514,19,40659.58,764.1,4,11.23,1,17.36,3.97,2,7682.38,1
TXN03515,40,25588.32,2416.35,4,11.84,1,2.77,3.26,3,2336.09,0
TXN03516,41,74580.89,9201.36,5,22.99,25,26.85,3.02,5,1939.34,1
TXN03517,28,175251.45,1921.15,4,14.96,56,15.96,4.53,2,16915.62,1
TXN03518,40,46831.78,4872.7,2,20.53,1,1.64,3.51,0,8688.19,1
TXN03519,49,11716.36,5122.53,4,14.16,21,14.97,4.78,3,1516.24,0
TXN03520,18,85018.21,1964.34,5,27.12,57,4.1,1.96,5,1887.41,0
TXN03521,41,104359.64,7653.66,3,18.51,1,8.11,3.93,3,3053.65,0
TXN03522,18,19619.69,210.96,1,15.35,10,4.28,4.4,1,3127.19,0
TXN03523,26,61685.44,884.22,7,17.26,76,1.05,3.86,4,2538.6,0
TXN03524,52,73746.25,1147.98,5,4.05,3,17.56,3.95,1,8921.64,0
TXN03525,30,52447.54,1245.49,4,5.69,28,21.17,4.2,7,4055.7,1
TXN03526,24,32895.38,3327.14,2,15.69,21,3.17,4.38,6,3410.71,0
TXN03527,34,106451.81,3198.95,8,13.53,5,3.29,4.22,6,2286.71,1
TXN03528,57,42314.78,3494.47,5,25.32,1,6.74,4.66,0,1676.37,0
TXN03529,18,20946.3,4149.38,5,1.14,21,20.02,3.47,4,2260.51,1
TXN03530,25,14514.89,1114.83,5,13.0,40,0.96,4.97,0,1895.9,0
TXN03531,51,124821.58,887.67,7,4.5,6,19.85,3.08,4,1449.51,0
TXN03532,55,82118.62,3501.4,5,15.37,35,30.72,4.47,2,7443.89,1
TXN03533,35,58236.71,1463.15,3,16.52,24,9.89,4.08,2,6711.77,1
TXN03534,24,41312.07,657.96,8,20.08,13,0.75,5.0,3,2692.65,2
TXN03535,57,38996.98,5708.37,5,6.03,33,3.77,4.01,2,8803.6,0
TXN03536,52,27333.26,8183.56,4,3.6,6,1.42,4.28,1,5290.73,3
TXN03537,43,41549.56,9392.18,11,18.84,18,3.6,2.64,3,1642.86,0
TXN03538,28,13863.74,2930.72,2,7.73,24,20.04,4.4,5,1261.39,1
TXN03539,36,34086.17,4256.01,2,7.24,18,0.69,4.0,6,4336.09,0
TXN03540,34,44935.31,8009.9,7,13.05,15,4.01,4.32,2,4884.05,1
TXN03541,39,81757.31,1449.31,2,4.76,41,8.73,3.13,1,1416.01,1
TXN03542,51,53590.99,6426.09,5,18.44,32,24.86,3.45,4,2422.52,2
TXN03543,45,92206.74,3159.39,4,5.41,31,3.45,3.93,3,6359.58,1
TXN03544,25,132194.06,5435.47,4,6.65,67,18.08,3.75,1,10510.57,3
TXN03545,50,109414.54,2928.44,5,9.53,151,10.51,3.99,4,3713.04,2
TXN03546,39,74676.44,7524.08,4,5.91,25,13.54,3.92,0,3640.58,0
TXN03547,43,55425.73,3023.11,5,22.28,13,23.75,3.45,1,2552.33,1
TXN03548,51,29073.32,708.16,2,21.14,45,0.5,3.63,1,9912.76,1
TXN03549,25,88969.79,8588.54,3,13.86,5,9.05,3.28,1,5164.87,0
TXN03550,36,163885.66,1117.27,4,7.6,22,16.5,5.0,0,1942.55,0
TXN03551,31,68696.77,7252.82,3,6.28,22,25.91,4.04,3,6051.12,1
TXN03552,20,191244.29,2315.4,5,15.36,123,1.71,5.0,0,2142.79,1
TXN03553,39,20403.6,6793.05,7,6.3,141,5.01,3.07,5,1797.71,0
TXN03554,61,25974.8,6559.04,3,8.14,48,0.98,3.74,4,2559.26,0
TXN03555,18,95891.2,3603.52,7,4.01,19,21.62,3.49,5,1916.3,0
TXN03556,36,65308.48,3851.82,5,13.04,24,23.37,4.08,3,1857.9,0
TXN03557,42,129190.96,3580.58,3,6.36,12,7.93,3.94,2,1314.39,1
TXN03558,37,54449.66,451.37,5,11.32,53,0.5,3.0,3,2146.19,2
TXN03559,35,31285.33,2764.53,4,7.1,41,1.29,4.13,4,2410.04,0
TXN03560,23,47870.41,968.15,3,21.6,44,11.75,3.99,2,1359.1,2
TXN03561,38,20309.5,2891.57,4,15.76,4,48.63,4.01,1,5108.31,1
TXN03562,28,26410.17,946.29,3,4.55,15,21.91,4.61,2,1016.43,3
TXN03563,18,103484.49,913.09,8,22.89,23,19.19,4.46,4,2680.37,1
TXN03564,48,96993.6,9781.42,4,10.0,4,6.49,4.94,3,5560.06,3
TXN03565,46,69636.3,6204.79,2,23.45,14,50.57,4.04,0,7731.28,2
TXN03566,37,17968.73,2491.21,4,14.1,3,20.91,4.44,2,2340.67,1
TXN03567,38,43570.09,2925.15,6,10.08,96,4.91,3.67,1,7114.28,1
TXN03568,47,24805.94,2024.98,1,3.7,42,16.56,3.93,1,2706.18,1
TXN03569,38,118164.75,4057.98,5,4.44,29,6.8,4.21,5,16967.85,1
TXN03570,45,37634.22,1407.26,7,26.92,7,12.96,3.45,1,1259.73,1
TXN03571,33,27155.98,5818.08,3,6.67,12,42.1,3.84,2,1729.58,0
TXN03572,49,56075.6,2016.1,2,22.37,5,3.4,2.9,1,3917.64,1
TXN03573,39,36278.77,1749.66,5,23.91,23,19.02,4.66,0,1447.46,0
TXN03574,38,144281.57,2546.57,5,17.92,52,10.71,4.68,1,2132.15,1
TXN03575,23,34113.94,1512.58,9,3.94,1,35.94,2.95,3,4805.66,0
TXN03576,39,22149.94,3305.77,2,7.73,3,1.73,4.61,4,4001.09,1
TXN03577,28,13571.06,1583.33,6,36.1,8,15.26,4.48,2,3415.14,0
TXN03578,30,53910.32,3723.02,5,31.12,38,0.5,4.02,3,3440.07,1
TXN03579,28,38171.1,7027.96,3,6.01,67,3.4,4.03,2,624.94,0
TXN03580,25,21726.77,1356.44,4,9.84,42,4.64,4.2,2,3883.67,2
TXN03581,57,119143.71,2237.37,5,21.92,22,6.79,2.88,2,2242.43,4
TXN03582,49,84863.37,3700.33,5,3.0,3,40.33,5.0,0,2701.94,5
TXN03583,55,54000.41,1726.01,7,21.27,42,0.84,2.28,3,1149.86,0
TXN03584,24,133505.84,3709.75,2,14.04,3,2.22,2.78,3,5606.88,2
TXN03585,37,84604.01,4008.35,6,60.0,13,2.72,4.54,3,5150.19,0
TXN03586,23,32216.44,6278.07,7,24.64,11,6.62,4.44,3,1548.64,1
TXN03587,29,27989.8,1493.61,8,2.73,13,0.75,4.99,3,3968.33,1
TXN03588,27,93599.14,1121.8,2,19.62,12,40.37,3.87,1,11081.39,3
TXN03589,48,71162.91,1924.85,9,28.57,44,9.85,3.15,3,3860.66,3
TXN03590,32,61415.93,1098.23,1,16.71,6,20.14,3.85,3,854.52,0
TXN03591,47,31725.15,4039.47,9,16.05,56,17.77,4.4,1,2347.69,2
TXN03592,42,81654.68,931.28,3,15.96,59,12.97,3.31,3,3825.32,1
TXN03593,59,33658.27,18162.42,3,24.15,20,28.17,3.05,3,15395.04,2
TXN03594,21,51472.2,7521.98,5,15.38,3,27.92,3.82,3,1501.34,2
TXN03595,49,140871.32,2526.87,6,12.69,26,1.64,3.29,5,3156.88,2
TXN03596,47,35794.38,5225.63,8,16.32,52,27.86,3.68,5,1657.95,1
TXN03597,26,19784.33,621.89,6,3.69,10,8.91,3.37,4,6476.79,0
TXN03598,46,27748.38,21352.27,5,12.88,55,3.74,4.21,2,2708.36,3
TXN03599,39,104965.05,1513.78,6,9.05,34,11.25,3.49,3,517.2,0
TXN03600,34,64903.95,2256.62,4,24.69,131,3.96,3.44,2,2657.76,1
TXN03601,28,50580.34,516.2,3,6.44,52,7.82,4.29,3,3235.86,2
TXN03602,29,39504.8,3779.66,5,12.56,7,20.34,3.02,3,4592.1,1
TXN03603,56,75400.74,976.19,6,7.06,18,0.5,3.17,2,3974.66,0
TXN03604,36,31671.43,2725.63,6,15.91,3,2.43,4.04,1,5544.59,2
TXN03605,44,67088.71,1574.06,7,34.56,2,37.64,3.19,5,3210.11,2
TXN03606,28,34192.89,1000.21,4,19.79,37,7.07,4.71,1,3713.62,1
TXN03607,28,30687.47,1261.86,5,19.98,73,4.34,3.06,5,3530.04,1
TXN03608,47,36341.72,3028.93,8,5.19,109,30.81,3.72,7,2617.36,2
TXN03609,23,43091.18,841.16,2,15.72,9,29.06,3.19,2,5209.48,1
TXN03610,32,53281.75,1322.87,10,8.35,7,0.54,4.82,2,6330.98,0
TXN03611,36,64095.84,4393.27,6,11.11,25,5.4,3.06,3,3394.52,1
TXN03612,37,5002.29,22837.38,5,9.76,7,29.28,5.0,2,2480.82,1
