Application_ID,Application_Date,Age,Annual_Income,Employment_Years,Credit_Score,Loan_Amount,Loan_Term_Months,Existing_Loans,Debt_to_Income,Employment_Type,Education_Level,Loan_Purpose,Approval_Status,Approval_Decision_Date,Post_Approval_Review,Final_Loan_Status
APP102657,2026-03-30 23:18:13.564521520,60,935006.0,4,734.0,436141.0,60,2,0.172,Salaried,Master,Business,1,2026-04-01 23:18:13.564521520,Approved_Review,Disbursed
APP102658,2026-03-31 10:00:40.813604544,55,492314.0,7,656.0,1013593.0,60,3,0.316,Salaried,Bachelor,Vehicle,0,2026-04-03 10:00:40.813604544,Standard_Review,Rejected
APP102659,2026-03-31 20:43:08.062687568,52,897112.0,6,599.0,484067.0,60,1,0.161,Salaried,Bachelor,Business,0,2026-04-04 20:43:08.062687568,Rejected_Review,Rejected
APP102660,2026-04-01 07:25:35.311770608,62,507734.0,8,761.0,640614.0,12,1,0.328,Business,Doctorate,Vehicle,0,2026-04-04 07:25:35.311770608,Rejected_Review,Rejected
APP102661,2026-04-01 18:08:02.560853632,54,276879.0,7,837.0,406722.0,24,2,0.236,Contract,Master,Business,0,2026-04-04 18:08:02.560853632,Rejected_Review,Rejected
APP102662,2026-04-02 04:50:29.809936656,63,647786.0,6,718.0,482381.0,36,1,0.361,Self-Employed,Master,Home,0,2026-04-03 04:50:29.809936656,Rejected_Review,Rejected
APP102663,2026-04-02 15:32:57.059019680,45,526018.0,2,671.0,860662.0,24,0,0.351,Salaried,Bachelor,Home,0,2026-04-07 15:32:57.059019680,Standard_Review,Closed
APP102664,2026-04-03 02:15:24.308102704,30,312880.0,4,628.0,1336859.0,36,1,0.636,Salaried,Bachelor,Business,0,2026-04-05 02:15:24.308102704,Rejected_Review,Rejected
APP102665,2026-04-03 12:57:51.557185744,41,708496.0,19,707.0,865089.0,48,2,0.164,Salaried,Doctorate,Home,0,2026-04-09 12:57:51.557185744,Rejected_Review,Rejected
APP102666,2026-04-03 23:40:18.806268768,59,434800.0,14,731.0,815661.0,60,2,0.385,Salaried,Diploma,Education,1,2026-04-09 23:40:18.806268768,Approved_Review,Pending_Disbursement
APP102667,2026-04-04 10:22:46.055351792,47,2614063.0,21,690.0,2503927.0,60,2,0.269,Salaried,Master,Personal,1,2026-04-06 10:22:46.055351792,Standard_Review,Disbursed
APP102668,2026-04-04 21:05:13.304434816,47,336290.0,6,748.0,926453.0,36,1,0.388,Salaried,Master,Personal,0,2026-04-11 21:05:13.304434816,Rejected_Review,Rejected
APP102669,2026-04-05 07:47:40.553517856,22,376590.0,4,788.0,438899.0,48,1,0.22,Salaried,Master,Personal,0,2026-04-11 07:47:40.553517856,Standard_Review,Rejected
APP102670,2026-04-05 18:30:07.802600880,61,961284.0,14,608.0,301702.0,36,1,0.308,Salaried,High School,Vehicle,0,2026-04-09 18:30:07.802600880,Rejected_Review,Rejected
APP102671,2026-04-06 05:12:35.051683904,33,612233.0,10,709.0,846115.0,36,1,0.289,Salaried,Master,Home,0,2026-04-08 05:12:35.051683904,Rejected_Review,Closed
APP102672,2026-04-06 15:55:02.300766928,29,952522.0,5,566.0,346478.0,60,5,0.197,Salaried,Bachelor,Home,0,2026-04-07 15:55:02.300766928,Rejected_Review,Rejected
APP102673,2026-04-07 02:37:29.549849968,56,771355.0,11,637.0,424262.0,12,2,0.255,Salaried,Master,Personal,0,2026-04-11 02:37:29.549849968,Rejected_Review,Closed
APP102674,2026-04-07 13:19:56.798932992,42,500163.0,6,737.0,814628.0,36,0,0.335,Salaried,Master,Personal,0,2026-04-11 13:19:56.798932992,Rejected_Review,Rejected
APP102675,2026-04-08 00:02:24.048016016,62,349457.0,5,687.0,1177374.0,60,2,0.649,Salaried,Bachelor,Vehicle,0,2026-04-14 00:02:24.048016016,Rejected_Review,Rejected
APP102676,2026-04-08 10:44:51.297099040,46,1052538.0,6,585.0,606820.0,24,3,0.168,Salaried,Diploma,Personal,0,2026-04-09 10:44:51.297099040,Rejected_Review,Rejected
APP102677,2026-04-08 21:27:18.546182064,32,364006.0,3,758.0,382991.0,60,1,0.246,Salaried,Bachelor,Personal,0,2026-04-14 21:27:18.546182064,Standard_Review,Rejected
APP102678,2026-04-09 08:09:45.795265104,37,835876.0,6,655.0,650574.0,12,1,0.215,Salaried,High School,Business,0,2026-04-15 08:09:45.795265104,Rejected_Review,Rejected
APP102679,2026-04-09 18:52:13.044348128,34,982914.0,13,745.0,610963.0,60,0,0.169,Salaried,Bachelor,Personal,1,2026-04-14 18:52:13.044348128,Standard_Review,Disbursed
APP102680,2026-04-10 05:34:40.293431152,34,613917.0,10,723.0,742429.0,36,0,0.234,Salaried,Bachelor,Education,0,2026-04-11 05:34:40.293431152,Rejected_Review,Rejected
APP102681,2026-04-10 16:17:07.542514176,54,566856.0,8,636.0,383689.0,24,2,0.233,Business,Bachelor,Vehicle,0,2026-04-14 16:17:07.542514176,Rejected_Review,Rejected
APP102682,2026-04-11 02:59:34.791597216,40,417505.0,5,746.0,460589.0,24,4,0.377,Contract,Diploma,Business,0,2026-04-13 02:59:34.791597216,Rejected_Review,Rejected
APP102683,2026-04-11 13:42:02.040680240,31,800476.0,16,711.0,1167779.0,48,0,0.243,Contract,High School,Business,0,2026-04-12 13:42:02.040680240,Standard_Review,Rejected
APP102684,2026-04-12 00:24:29.289763264,36,180000.0,11,701.0,1024239.0,60,0,0.75,Salaried,Bachelor,Medical,0,2026-04-14 00:24:29.289763264,Rejected_Review,Closed
APP102685,2026-04-12 11:06:56.538846288,51,896994.0,4,660.0,1252784.0,48,1,0.371,Salaried,Bachelor,Personal,0,2026-04-16 11:06:56.538846288,Rejected_Review,Rejected
APP102686,2026-04-12 21:49:23.787929312,26,685903.0,2,618.0,277503.0,60,1,0.337,Salaried,Bachelor,Home,0,2026-04-14 21:49:23.787929312,Standard_Review,Rejected
APP102687,2026-04-13 08:31:51.037012352,39,587987.0,7,663.0,449446.0,60,0,0.307,Contract,Master,Home,0,2026-04-17 08:31:51.037012352,Rejected_Review,Rejected
APP102688,2026-04-13 19:14:18.286095376,57,724882.0,10,661.0,1148871.0,12,0,0.326,Business,Bachelor,Business,0,2026-04-18 19:14:18.286095376,Standard_Review,Rejected
APP102689,2026-04-14 05:56:45.535178400,24,350329.0,4,745.0,941285.0,48,2,0.433,Business,Master,Education,0,2026-04-18 05:56:45.535178400,Standard_Review,Rejected
APP102690,2026-04-14 16:39:12.784261424,24,219450.0,9,583.0,858111.0,36,3,0.698,Salaried,Diploma,Home,0,2026-04-17 16:39:12.784261424,Rejected_Review,Rejected
APP102691,2026-04-15 03:21:40.033344464,40,802580.0,5,786.0,583991.0,36,0,0.299,Salaried,Diploma,Business,0,2026-04-19 03:21:40.033344464,Rejected_Review,Rejected
APP102692,2026-04-15 14:04:07.282427488,30,1175464.0,3,789.0,513369.0,24,3,0.204,Salaried,Diploma,Business,0,2026-04-22 14:04:07.282427488,Standard_Review,Rejected
APP102693,2026-04-16 00:46:34.531510512,44,297151.0,8,648.0,711372.0,36,0,0.423,Contract,High School,Personal,0,2026-04-23 00:46:34.531510512,Standard_Review,Rejected
APP102694,2026-04-16 11:29:01.780593536,55,404785.0,4,781.0,559377.0,48,1,0.457,Salaried,Master,Education,0,2026-04-17 11:29:01.780593536,Rejected_Review,Rejected
APP102695,2026-04-16 22:11:29.029676576,46,911889.0,10,625.0,911541.0,24,2,0.4,Self-Employed,Doctorate,Education,0,2026-04-19 22:11:29.029676576,Standard_Review,Rejected
APP102696,2026-04-17 08:53:56.278759600,57,763927.0,11,763.0,713117.0,48,1,0.289,Salaried,Master,Home,0,2026-04-21 08:53:56.278759600,Standard_Review,Rejected
APP102697,2026-04-17 19:36:23.527842624,58,2466046.0,13,637.0,430739.0,60,0,0.185,Business,Bachelor,Business,0,2026-04-25 19:36:23.527842624,Rejected_Review,Rejected
APP102698,2026-04-18 06:18:50.776925648,41,1054707.0,4,757.0,961554.0,12,2,0.179,Salaried,Bachelor,Personal,0,2026-04-22 06:18:50.776925648,Rejected_Review,Rejected
APP102699,2026-04-18 17:01:18.026008672,60,946635.0,3,597.0,1310573.0,48,1,0.319,Business,Master,Home,0,2026-04-21 17:01:18.026008672,Rejected_Review,Rejected
APP102700,2026-04-19 03:43:45.275091712,59,460940.0,8,760.0,1355055.0,48,1,0.587,,Bachelor,Education,0,2026-04-23 03:43:45.275091712,Rejected_Review,Rejected
APP102701,2026-04-19 14:26:12.524174736,41,823147.0,13,774.0,980233.0,12,1,0.158,Self-Employed,Master,Home,1,2026-04-23 14:26:12.524174736,Standard_Review,Disbursed
APP102702,2026-04-20 01:08:39.773257760,30,1273989.0,10,594.0,986951.0,48,2,0.285,Salaried,Diploma,Personal,0,2026-04-24 01:08:39.773257760,Rejected_Review,Closed
APP102703,2026-04-20 11:51:07.022340784,58,603651.0,4,,391691.0,24,1,0.276,Business,Bachelor,Education,0,2026-04-25 11:51:07.022340784,Rejected_Review,Rejected
APP102704,2026-04-20 22:33:34.271423824,24,616603.0,4,756.0,500402.0,36,0,0.296,Business,Doctorate,Home,1,2026-04-24 22:33:34.271423824,Approved_Review,Disbursed
APP102705,2026-04-21 09:16:01.520506848,65,692689.0,5,560.0,643491.0,24,1,0.216,Salaried,Doctorate,Home,0,2026-04-29 09:16:01.520506848,Standard_Review,Rejected
APP102706,2026-04-21 19:58:28.769589872,40,482002.0,13,658.0,941399.0,36,1,0.362,Self-Employed,Master,Personal,0,2026-04-25 19:58:28.769589872,Rejected_Review,Rejected
APP102707,2026-04-22 06:40:56.018672896,37,733631.0,8,757.0,518484.0,36,1,0.191,Salaried,Bachelor,Home,0,2026-04-28 06:40:56.018672896,Rejected_Review,Rejected
APP102708,2026-04-22 17:23:23.267755936,27,725427.0,8,737.0,600402.0,36,0,0.389,Salaried,Master,Home,0,2026-04-26 17:23:23.267755936,Rejected_Review,Rejected
APP102709,2026-04-23 04:05:50.516838960,24,1265176.0,1,697.0,926012.0,24,1,0.347,Self-Employed,Diploma,Home,0,2026-04-26 04:05:50.516838960,Standard_Review,Rejected
APP102710,2026-04-23 14:48:17.765921984,49,596898.0,7,750.0,749671.0,60,2,0.327,Self-Employed,Diploma,Vehicle,0,2026-04-28 14:48:17.765921984,Rejected_Review,Rejected
APP102711,2026-04-24 01:30:45.015005008,34,880597.0,13,633.0,827174.0,60,2,0.265,Self-Employed,Bachelor,Business,0,2026-04-25 01:30:45.015005008,Rejected_Review,Rejected
APP102712,2026-04-24 12:13:12.264088032,23,604963.0,13,693.0,474406.0,36,3,0.244,Self-Employed,Master,Vehicle,0,2026-04-28 12:13:12.264088032,Rejected_Review,Closed
APP102713,2026-04-24 22:55:39.513171072,44,866848.0,9,635.0,596361.0,36,3,0.211,Business,High School,Vehicle,0,2026-04-25 22:55:39.513171072,Rejected_Review,Rejected
APP102714,2026-04-25 09:38:06.762254096,57,580823.0,4,699.0,553527.0,24,0,0.133,Contract,Bachelor,Personal,0,2026-04-27 09:38:06.762254096,Standard_Review,Rejected
APP102715,2026-04-25 20:20:34.011337120,36,841373.0,4,755.0,699672.0,60,2,0.253,Salaried,Bachelor,Personal,0,2026-04-27 20:20:34.011337120,Rejected_Review,Rejected
APP102716,2026-04-26 07:03:01.260420144,24,902058.0,6,741.0,563697.0,24,1,0.367,Self-Employed,Bachelor,Vehicle,0,2026-04-30 07:03:01.260420144,Standard_Review,Rejected
APP102717,2026-04-26 17:45:28.509503184,44,402211.0,13,704.0,526719.0,12,0,0.328,Business,Diploma,Home,0,2026-05-01 17:45:28.509503184,Rejected_Review,Rejected
APP102718,2026-04-27 04:27:55.758586208,54,1067464.0,2,754.0,745156.0,36,1,0.19,Salaried,High School,Personal,0,2026-04-28 04:27:55.758586208,Rejected_Review,Rejected
APP102719,2026-04-27 15:10:23.007669232,50,603085.0,7,761.0,1997088.0,48,1,0.566,Salaried,Master,Business,0,2026-04-30 15:10:23.007669232,Rejected_Review,Rejected
APP102720,2026-04-28 01:52:50.256752256,38,526138.0,10,807.0,937170.0,36,3,0.348,Business,Bachelor,Medical,0,2026-05-01 01:52:50.256752256,Standard_Review,Rejected
APP102721,2026-04-28 12:35:17.505835296,39,472231.0,12,766.0,287428.0,12,3,0.153,Business,Master,Personal,0,2026-05-06 12:35:17.505835296,Standard_Review,Closed
APP102722,2026-04-28 23:17:44.754918320,51,743347.0,13,733.0,834413.0,48,0,0.206,Business,Bachelor,Business,0,2026-05-02 23:17:44.754918320,Rejected_Review,Rejected
APP102723,2026-04-29 10:00:12.004001344,39,648650.0,7,751.0,541114.0,48,3,0.253,Salaried,High School,Home,0,2026-04-30 10:00:12.004001344,Rejected_Review,Closed
APP102724,2026-04-29 20:42:39.253084368,39,768035.0,1,706.0,437267.0,48,0,0.116,Salaried,Diploma,Home,0,2026-05-05 20:42:39.253084368,Rejected_Review,Rejected
APP102725,2026-04-30 07:25:06.502167392,42,774774.0,9,672.0,995263.0,24,3,0.305,Salaried,High School,Personal,0,2026-05-03 07:25:06.502167392,Rejected_Review,Rejected
APP102726,2026-04-30 18:07:33.751250432,44,854773.0,5,746.0,727542.0,48,1,0.246,Salaried,High School,Personal,0,2026-05-05 18:07:33.751250432,Standard_Review,Rejected
APP102727,2026-05-01 04:50:01.000333456,65,2267199.0,4,739.0,2426648.0,36,1,0.329,Salaried,Diploma,Business,0,2026-05-07 04:50:01.000333456,Rejected_Review,Rejected
APP102728,2026-05-01 15:32:28.249416480,32,661714.0,2,709.0,661125.0,36,1,0.259,Salaried,Bachelor,Personal,0,2026-05-03 15:32:28.249416480,Rejected_Review,Closed
APP102729,2026-05-02 02:14:55.498499504,50,467040.0,6,677.0,625135.0,36,3,0.237,Salaried,Master,Business,1,2026-05-05 02:14:55.498499504,Approved_Review,Disbursed
APP102730,2026-05-02 12:57:22.747582544,58,261925.0,4,674.0,1273666.0,36,3,0.744,Self-Employed,Master,Business,0,2026-05-05 12:57:22.747582544,Rejected_Review,Rejected
APP102731,2026-05-02 23:39:49.996665568,51,379585.0,4,663.0,707732.0,36,0,0.447,Business,Master,Education,0,2026-05-08 23:39:49.996665568,Standard_Review,Rejected
APP102732,2026-05-03 10:22:17.245748592,56,1133289.0,7,,412592.0,12,3,0.157,Salaried,Bachelor,Vehicle,0,2026-05-10 10:22:17.245748592,Standard_Review,Rejected
APP102733,2026-05-03 21:04:44.494831616,39,898690.0,5,767.0,450654.0,36,0,0.323,Salaried,High School,Home,0,2026-05-10 21:04:44.494831616,Standard_Review,Closed
APP102734,2026-05-04 07:47:11.743914656,65,354064.0,3,764.0,593989.0,36,1,0.359,Salaried,Bachelor,Business,0,2026-05-08 07:47:11.743914656,Rejected_Review,Rejected
APP102735,2026-05-04 18:29:38.992997680,56,1970156.0,8,622.0,972529.0,48,3,0.184,Salaried,High School,Education,0,2026-05-11 18:29:38.992997680,Rejected_Review,Rejected
APP102736,2026-05-05 05:12:06.242080704,50,752963.0,7,667.0,1322321.0,12,2,0.317,Salaried,Master,Business,0,2026-05-10 05:12:06.242080704,Standard_Review,Rejected
APP102737,2026-05-05 15:54:33.491163728,53,799603.0,4,673.0,1045296.0,60,2,0.321,Business,High School,Personal,0,2026-05-08 15:54:33.491163728,Rejected_Review,Closed
APP102738,2026-05-06 02:37:00.740246752,38,1784465.0,3,651.0,929918.0,36,2,0.206,Salaried,High School,Business,1,2026-05-08 02:37:00.740246752,Approved_Review,Disbursed
APP102739,2026-05-06 13:19:27.989329792,48,1421869.0,10,811.0,1211383.0,36,1,0.162,Salaried,High School,Education,0,2026-05-11 13:19:27.989329792,Rejected_Review,Closed
APP102740,2026-05-07 00:01:55.238412816,31,923789.0,3,716.0,954957.0,12,0,0.385,Salaried,Doctorate,Education,0,2026-05-14 00:01:55.238412816,Rejected_Review,Rejected
APP102741,2026-05-07 10:44:22.487495840,65,943993.0,13,711.0,445620.0,48,2,0.183,Salaried,Master,Education,0,2026-05-13 10:44:22.487495840,Rejected_Review,Rejected
APP102742,2026-05-07 21:26:49.736578864,53,984590.0,2,660.0,626846.0,48,1,0.337,Salaried,Bachelor,Medical,0,2026-05-09 21:26:49.736578864,Rejected_Review,Rejected
APP102743,2026-05-08 08:09:16.985661904,37,583204.0,10,746.0,541021.0,60,2,0.185,Business,Bachelor,Business,0,2026-05-13 08:09:16.985661904,Rejected_Review,Rejected
APP102744,2026-05-08 18:51:44.234744928,26,739541.0,4,832.0,1315824.0,36,2,0.431,Business,High School,Vehicle,0,2026-05-10 18:51:44.234744928,Rejected_Review,Rejected
APP102745,2026-05-09 05:34:11.483827952,24,841694.0,6,695.0,434318.0,36,5,0.307,Business,Diploma,Education,0,2026-05-13 05:34:11.483827952,Rejected_Review,Rejected
APP102746,2026-05-09 16:16:38.732910976,40,613954.0,11,675.0,438558.0,48,5,0.325,Self-Employed,Bachelor,Personal,0,2026-05-14 16:16:38.732910976,Rejected_Review,Rejected
APP102747,2026-05-10 02:59:05.981994016,47,420958.0,19,684.0,762075.0,48,0,0.395,Business,Bachelor,Vehicle,0,2026-05-15 02:59:05.981994016,Rejected_Review,Rejected
APP102748,2026-05-10 13:41:33.231077040,35,576637.0,9,669.0,1836452.0,60,1,0.602,Salaried,Bachelor,Education,0,2026-05-16 13:41:33.231077040,Rejected_Review,Rejected
APP102749,2026-05-11 00:24:00.480160064,26,416715.0,13,690.0,1010829.0,24,0,0.474,Business,Bachelor,Education,1,2026-05-14 00:24:00.480160064,Approved_Review,Disbursed
APP102750,2026-05-11 11:06:27.729243088,34,669104.0,10,650.0,1178407.0,48,1,0.289,Salaried,Doctorate,Home,0,2026-05-18 11:06:27.729243088,Rejected_Review,Rejected
APP102751,2026-05-11 21:48:54.978326112,31,291712.0,3,632.0,402494.0,12,0,0.344,Business,Bachelor,Education,0,2026-05-14 21:48:54.978326112,Standard_Review,Rejected
APP102752,2026-05-12 08:31:22.227409152,59,757815.0,9,689.0,977972.0,36,2,0.229,Salaried,Master,Business,0,2026-05-14 08:31:22.227409152,Standard_Review,Rejected
APP102753,2026-05-12 19:13:49.476492176,29,311967.0,2,695.0,401612.0,24,2,0.219,Business,Master,Education,1,2026-05-18 19:13:49.476492176,Standard_Review,Disbursed
APP102754,2026-05-13 05:56:16.725575200,46,542078.0,11,672.0,1008832.0,48,1,0.393,Self-Employed,Master,Home,0,2026-05-18 05:56:16.725575200,Rejected_Review,Rejected
APP102755,2026-05-13 16:38:43.974658224,36,815513.0,5,785.0,319150.0,48,1,0.156,Salaried,Master,Vehicle,0,2026-05-19 16:38:43.974658224,Standard_Review,Rejected
APP102756,2026-05-14 03:21:11.223741264,25,927960.0,6,717.0,590825.0,12,3,0.338,Salaried,Bachelor,Business,0,2026-05-18 03:21:11.223741264,Rejected_Review,Rejected
APP102757,2026-05-14 14:03:38.472824288,30,879659.0,8,738.0,250766.0,36,1,0.302,Salaried,Bachelor,Home,0,2026-05-15 14:03:38.472824288,Rejected_Review,Rejected
APP102758,2026-05-15 00:46:05.721907312,23,750585.0,6,740.0,449765.0,36,2,0.414,Salaried,Diploma,Vehicle,0,2026-05-17 00:46:05.721907312,Rejected_Review,Rejected
APP102759,2026-05-15 11:28:32.970990336,33,392800.0,3,697.0,343359.0,36,0,0.159,Salaried,Diploma,Home,0,2026-05-19 11:28:32.970990336,Rejected_Review,Rejected
APP102760,2026-05-15 22:11:00.220073376,63,1010546.0,3,704.0,969395.0,12,2,0.186,Salaried,Diploma,Personal,0,2026-05-19 22:11:00.220073376,Rejected_Review,Rejected
APP102761,2026-05-16 08:53:27.469156400,50,396863.0,4,634.0,733828.0,36,0,0.433,Salaried,Bachelor,Personal,0,2026-05-24 08:53:27.469156400,Rejected_Review,Rejected
APP102762,2026-05-16 19:35:54.718239424,65,1063724.0,1,733.0,554082.0,48,1,0.19,Salaried,High School,Medical,0,2026-05-18 19:35:54.718239424,Standard_Review,Rejected
APP102763,2026-05-17 06:18:21.967322448,26,862159.0,7,668.0,742217.0,36,0,0.203,Salaried,Bachelor,Personal,0,2026-05-23 06:18:21.967322448,Rejected_Review,Rejected
APP102764,2026-05-17 17:00:49.216405472,37,1198083.0,7,648.0,462021.0,36,0,0.169,Salaried,Master,Business,0,2026-05-22 17:00:49.216405472,Rejected_Review,Closed
APP102765,2026-05-18 03:43:16.465488512,65,657315.0,5,775.0,822222.0,60,1,0.295,Salaried,Master,Personal,0,2026-05-19 03:43:16.465488512,Rejected_Review,Rejected
APP102766,2026-05-18 14:25:43.714571536,39,449677.0,6,603.0,673319.0,12,2,0.376,Salaried,Bachelor,Personal,0,2026-05-22 14:25:43.714571536,Rejected_Review,Rejected
APP102767,2026-05-19 01:08:10.963654560,62,363318.0,6,802.0,2189717.0,48,1,0.746,Contract,Diploma,Personal,0,2026-05-23 01:08:10.963654560,Rejected_Review,Rejected
APP102768,2026-05-19 11:50:38.212737584,55,381939.0,5,797.0,1584204.0,36,3,0.676,Contract,Diploma,Vehicle,0,2026-05-26 11:50:38.212737584,Standard_Review,Closed
APP102769,2026-05-19 22:33:05.461820624,46,311196.0,5,676.0,1120310.0,60,2,0.569,Business,Diploma,Business,0,2026-05-20 22:33:05.461820624,Rejected_Review,Rejected
APP102770,2026-05-20 09:15:32.710903648,25,993142.0,7,806.0,810168.0,36,1,0.192,Salaried,Bachelor,Home,0,2026-05-26 09:15:32.710903648,Rejected_Review,Rejected
APP102771,2026-05-20 19:57:59.959986672,49,1050803.0,11,632.0,863729.0,48,0,0.346,Business,Doctorate,Personal,0,2026-05-25 19:57:59.959986672,Rejected_Review,Rejected
APP102772,2026-05-21 06:40:27.209069696,57,833920.0,9,755.0,1301828.0,12,1,0.307,Self-Employed,High School,Personal,0,2026-05-28 06:40:27.209069696,Standard_Review,Rejected
APP102773,2026-05-21 17:22:54.458152736,40,640407.0,12,691.0,808476.0,60,0,0.277,Salaried,Bachelor,Personal,0,2026-05-24 17:22:54.458152736,Rejected_Review,Closed
APP102774,2026-05-22 04:05:21.707235760,41,1643205.0,5,573.0,833733.0,36,1,0.191,Business,Master,Personal,0,2026-05-28 04:05:21.707235760,Rejected_Review,Rejected
APP102775,2026-05-22 14:47:48.956318784,30,621916.0,7,649.0,524707.0,36,1,0.361,Contract,Diploma,Vehicle,0,2026-05-24 14:47:48.956318784,Rejected_Review,Rejected
APP102776,2026-05-23 01:30:16.205401808,25,717939.0,4,679.0,496420.0,24,2,0.241,Self-Employed,Doctorate,Personal,1,2026-05-31 01:30:16.205401808,Approved_Review,Disbursed
APP102777,2026-05-23 12:12:43.454484832,56,636153.0,6,741.0,663457.0,60,0,0.27,Salaried,Bachelor,Medical,1,2026-05-26 12:12:43.454484832,Approved_Review,Disbursed
APP102778,2026-05-23 22:55:10.703567872,26,558209.0,7,659.0,189371.0,48,1,0.253,Self-Employed,Master,Medical,0,2026-05-24 22:55:10.703567872,Rejected_Review,Rejected
APP102779,2026-05-24 09:37:37.952650896,46,863428.0,1,672.0,689900.0,12,0,0.09,Salaried,Bachelor,Business,0,2026-05-26 09:37:37.952650896,Rejected_Review,Rejected
APP102780,2026-05-24 20:20:05.201733920,24,488773.0,6,725.0,620175.0,24,1,0.316,Salaried,High School,Business,0,2026-05-30 20:20:05.201733920,Rejected_Review,Rejected
APP102781,2026-05-25 07:02:32.450816944,59,474239.0,16,722.0,1086368.0,36,3,0.44,Self-Employed,Bachelor,Vehicle,0,2026-05-29 07:02:32.450816944,Rejected_Review,Rejected
APP102782,2026-05-25 17:44:59.699899984,59,883272.0,6,684.0,1291291.0,24,2,0.383,Salaried,High School,Education,1,2026-05-31 17:44:59.699899984,Approved_Review,Pending_Disbursement
APP102783,2026-05-26 04:27:26.948983008,55,519594.0,4,670.0,2532078.0,36,2,0.75,Salaried,Bachelor,Education,0,2026-06-02 04:27:26.948983008,Standard_Review,Closed
APP102784,2026-05-26 15:09:54.198066032,21,690240.0,6,751.0,935284.0,60,3,0.234,Salaried,Master,Education,0,2026-06-01 15:09:54.198066032,Rejected_Review,Rejected
