Customer_ID,Age,Gender,Contract_Type,Education_Level,Satisfaction_Level,Is_Member,Payment_Method,City,Product_Category,Customer_Segment,Referral_Source,Monthly_Charges,Tenure_Months,Support_Calls,Churn
CUST03744,38,Female,Monthly,High School,High,No,UPI,Bangalore,Clothing,Basic,Email,3283.42,28,1,No
CUST03745,33,Male,Monthly,Bachelor,Medium,Yes,Bank Transfer,Pune,Electronics,Premium,Email,1293.85,48,1,No
CUST03746,29,Female,Yearly,Bachelor,High,Yes,Credit Card,Hyderabad,Clothing,Basic,Website,5134.28,3,11,No
CUST03747,19,Male,Yearly,Bachelor,Low,Yes,Bank Transfer,Mysore,Sports,Basic,Advertisement,1020.52,60,3,No
CUST03748,58,Female,Quarterly,Bachelor,Medium,Yes,Credit Card,Indore,Electronics,Standard,Email,9985.5,3,5,No
CUST03749,41,Male,Yearly,Bachelor,Medium,Yes,Bank Transfer,Erode,Electronics,Premium,Email,3903.94,68,3,No
CUST03750,52,Female,Quarterly,High School,Low,No,Credit Card,Noida,Clothing,Basic,Friend,9604.23,39,5,No
CUST03751,47,Female,Quarterly,High School,Medium,Yes,Cash,Bangalore,Electronics,Standard,Google,7844.65,54,3,No
CUST03752,47,Male,Monthly,Bachelor,Low,Yes,Credit Card,Mysore,Sports,Basic,Website,4407.26,32,4,No
CUST03753,64,Female,Monthly,Bachelor,Medium,No,UPI,Bangalore,Books,Standard,Advertisement,1623.96,16,5,Yes
CUST03754,52,Female,Monthly,Bachelor,High,Yes,Credit Card,Coimbatore,Grocery,Premium,Website,2753.33,17,4,No
CUST03755,36,Female,Yearly,Master,Medium,Yes,UPI,Delhi,Clothing,Standard,Email,6893.92,11,2,No
CUST03756,25,Female,Yearly,Master,High,No,UPI,Hyderabad,Electronics,Standard,Google,8384.38,32,4,No
CUST03757,43,Male,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Kolkata,Electronics,Basic,Email,9804.68,27,7,Yes
CUST03758,57,Female,Monthly,Master,Medium,Yes,UPI,Hyderabad,Sports,Basic,Facebook,1755.54,5,3,No
CUST03759,24,Male,Monthly,Bachelor,High,No,UPI,Kolkata,Electronics,Basic,Email,1981.5,18,3,No
CUST03760,47,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Electronics,Basic,Friend,903.18,3,3,No
CUST03761,24,Other,Monthly,PhD,High,Yes,UPI,Erode,Books,Standard,Friend,2973.46,28,1,No
CUST03762,20,Female,Quarterly,Master,Medium,Yes,Credit Card,Salem,Clothing,Standard,Google,8300.14,66,1,No
CUST03763,18,Male,Yearly,PhD,Medium,Yes,Bank Transfer,Madurai,Clothing,Basic,Email,2383.44,34,10,No
CUST03764,53,Male,Monthly,High School,High,Yes,Credit Card,Bangalore,Sports,Premium,Friend,5704.72,22,1,No
CUST03765,42,Female,Monthly,High School,Low,No,UPI,Salem,Books,Premium,Friend,4740.87,30,2,Yes
CUST03766,54,Male,Quarterly,Bachelor,Low,Yes,UPI,Hyderabad,Books,Standard,Email,3595.35,48,4,No
CUST03767,18,Male,Monthly,Bachelor,Medium,No,UPI,Kochi,Books,Standard,Website,6374.29,65,3,Yes
CUST03768,32,Male,Yearly,High School,High,No,UPI,Mumbai,Clothing,Basic,Google,5272.09,61,1,No
CUST03769,54,Female,Monthly,Master,High,Yes,Credit Card,Coimbatore,Home Appliances,Basic,Website,3680.25,19,2,No
CUST03770,30,Female,Monthly,Bachelor,Low,Yes,Credit Card,Coimbatore,Sports,Basic,Friend,7044.08,52,3,No
CUST03771,57,Male,Monthly,Bachelor,High,No,Bank Transfer,Bangalore,Sports,Premium,Email,3159.7,41,6,No
CUST03772,25,Female,Monthly,Bachelor,High,Yes,UPI,Ahmedabad,Grocery,Standard,Advertisement,6610.24,65,3,No
CUST03773,22,Male,Quarterly,Bachelor,High,Yes,Cash,Mumbai,Books,Standard,Email,9593.84,50,7,No
CUST03774,26,Female,Monthly,High School,Medium,Yes,UPI,Trichy,Books,Basic,Advertisement,7425.04,41,6,Yes
CUST03775,18,Other,Monthly,PhD,Medium,Yes,UPI,Delhi,Clothing,Standard,Website,4474.8,33,1,No
CUST03776,53,Female,Monthly,Bachelor,High,Yes,Credit Card,Lucknow,Sports,Basic,Facebook,7601.81,17,3,Yes
CUST03777,52,Female,Monthly,High School,Medium,Yes,UPI,Bangalore,Clothing,Premium,Email,8187.8,55,4,No
CUST03778,19,Female,Monthly,Master,High,Yes,UPI,Coimbatore,Grocery,Basic,Facebook,3595.48,46,3,Yes
CUST03779,57,Female,Monthly,PhD,Medium,Yes,UPI,Salem,Electronics,Standard,Google,7198.76,59,4,No
CUST03780,40,Female,Quarterly,Master,Medium,Yes,Bank Transfer,Kochi,Clothing,Basic,Advertisement,4626.76,71,3,No
CUST03781,26,Female,Yearly,Master,High,No,Credit Card,Mumbai,Grocery,Standard,Advertisement,8275.96,57,3,No
CUST03782,51,Male,Monthly,Bachelor,High,No,Cash,Bangalore,Clothing,Standard,Website,3306.09,20,3,No
CUST03783,63,Male,Monthly,Master,Medium,Yes,UPI,Chennai,Clothing,Standard,Email,9408.72,41,3,No
CUST03784,31,Female,Monthly,High School,Low,Yes,Credit Card,Hyderabad,Clothing,Basic,Friend,5960.48,71,5,No
CUST03785,21,Female,Monthly,Master,High,Yes,Credit Card,Pune,Home Appliances,Standard,Google,3856.38,38,4,No
CUST03786,47,Male,Quarterly,Master,High,Yes,UPI,Delhi,Home Appliances,Standard,Website,4484.03,27,4,No
CUST03787,48,Male,Yearly,High School,Medium,No,UPI,Hyderabad,Books,Premium,Facebook,3804.09,9,4,No
CUST03788,55,Female,Quarterly,Bachelor,Medium,No,Credit Card,Mumbai,Home Appliances,Basic,Email,1889.34,68,2,Yes
CUST03789,28,Female,Monthly,Bachelor,High,No,UPI,Coimbatore,Grocery,Premium,Friend,1150.68,38,2,No
CUST03790,52,Female,Monthly,Master,Low,No,Credit Card,Kochi,Clothing,Standard,Google,3556.9,25,1,No
CUST03791,25,Female,Yearly,High School,High,Yes,UPI,Madurai,Home Appliances,Basic,Email,4857.56,14,3,No
CUST03792,20,Female,Monthly,Master,Medium,No,Credit Card,Coimbatore,Sports,Standard,Friend,3937.26,37,7,No
CUST03793,31,Female,Monthly,High School,Medium,No,Cash,Chennai,Clothing,Standard,Facebook,632.24,50,1,No
CUST03794,30,Female,Yearly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Electronics,Basic,Website,6000.56,72,5,No
CUST03795,62,Female,Quarterly,Master,Medium,Yes,Bank Transfer,Patna,Books,Standard,Website,1875.76,42,0,Yes
CUST03796,49,Female,Quarterly,Bachelor,High,Yes,Credit Card,Delhi,Home Appliances,Standard,Advertisement,2504.55,54,1,No
CUST03797,51,Male,Monthly,Bachelor,High,Yes,UPI,Hyderabad,Sports,Standard,Email,1647.11,35,1,No
CUST03798,62,Male,Monthly,High School,Medium,No,Credit Card,Hyderabad,Sports,Standard,Website,5444.11,31,5,Yes
CUST03799,36,Other,Monthly,Master,High,No,Credit Card,Bhopal,Clothing,Standard,Advertisement,1404.01,46,7,No
CUST03800,55,Male,Quarterly,PhD,Low,No,Cash,Pune,Electronics,Basic,Website,2935.39,17,4,No
CUST03801,33,Male,Monthly,Master,High,Yes,UPI,Chennai,Books,Basic,Google,4791.23,53,3,No
CUST03802,19,Female,Yearly,Master,Medium,No,Credit Card,Hyderabad,Books,Standard,Email,2093.23,22,2,No
CUST03803,57,Female,Yearly,High School,Low,Yes,Credit Card,Salem,Electronics,Basic,Facebook,4739.29,58,3,No
CUST03804,34,Male,Monthly,Bachelor,Low,Yes,Credit Card,Hyderabad,Home Appliances,Basic,Email,3755.98,41,2,No
CUST03805,51,Male,Monthly,High School,Medium,No,Bank Transfer,Bangalore,Home Appliances,Basic,Email,8675.67,3,2,Yes
CUST03806,59,Male,Monthly,Bachelor,High,No,Bank Transfer,Noida,Clothing,Basic,Friend,8051.58,63,2,No
CUST03807,33,Female,Quarterly,Bachelor,Medium,No,UPI,Ahmedabad,Grocery,Standard,Facebook,9932.12,66,2,No
CUST03808,55,Male,Quarterly,Bachelor,Medium,Yes,UPI,Ahmedabad,Clothing,Standard,Facebook,5524.66,46,1,No
CUST03809,19,Male,Quarterly,Bachelor,Medium,No,Bank Transfer,Coimbatore,Clothing,Standard,Advertisement,5966.27,8,3,No
CUST03810,19,Male,Monthly,Bachelor,Medium,No,UPI,Chennai,Clothing,Basic,Advertisement,9493.14,39,3,No
CUST03811,43,Female,Monthly,Master,Low,Yes,Bank Transfer,Hyderabad,Electronics,Basic,Google,4296.13,25,7,Yes
CUST03812,30,Male,Quarterly,PhD,Medium,No,UPI,Erode,Books,Standard,Friend,5778.99,47,3,Yes
CUST03813,64,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Madurai,Books,Premium,Website,4101.31,34,5,Yes
CUST03814,48,Female,Quarterly,Master,High,Yes,Cash,Tiruppur,Grocery,Premium,Website,5685.68,68,4,No
CUST03815,51,Other,Quarterly,Master,Medium,No,UPI,Kolkata,Home Appliances,Standard,Facebook,1267.28,57,5,No
CUST03816,56,Female,Monthly,Bachelor,Medium,Yes,UPI,Salem,Clothing,Standard,Email,7946.04,25,5,No
CUST03817,20,Other,Monthly,High School,High,Yes,Credit Card,Chennai,Electronics,Standard,Google,9860.16,62,6,No
CUST03818,25,Female,Monthly,High School,High,No,UPI,Chennai,Electronics,Standard,Email,1124.53,39,1,No
CUST03819,40,Male,Monthly,Bachelor,High,No,UPI,Bangalore,Clothing,Standard,Friend,8109.88,7,2,No
CUST03820,31,Female,Quarterly,Master,Medium,Yes,UPI,Bangalore,Electronics,Basic,Website,2796.48,6,3,Yes
CUST03821,44,Male,Quarterly,Master,Medium,No,UPI,Chennai,Electronics,Basic,Facebook,2376.7,54,3,Yes
CUST03822,46,Female,Yearly,PhD,High,Yes,UPI,Madurai,Clothing,Standard,Google,7087.02,19,0,No
CUST03823,56,Male,Quarterly,High School,Low,No,UPI,Coimbatore,Grocery,Premium,Friend,919.26,47,1,No
CUST03824,56,Male,Monthly,PhD,Medium,No,Bank Transfer,Madurai,Electronics,Basic,Email,4900.77,19,5,No
CUST03825,18,Female,Monthly,Bachelor,Medium,Yes,Cash,Erode,Books,Standard,Facebook,513.72,34,3,No
CUST03826,34,Male,Yearly,Master,Medium,Yes,UPI,Coimbatore,Sports,Standard,Facebook,5766.74,43,5,Yes
CUST03827,58,Female,Monthly,High School,High,Yes,UPI,Coimbatore,Books,Basic,Email,4889.78,13,3,No
CUST03828,47,Male,Quarterly,High School,Medium,Yes,UPI,Chennai,Sports,Standard,Google,9197.08,36,2,No
CUST03829,30,Male,Quarterly,Bachelor,High,Yes,Bank Transfer,Chennai,Sports,Premium,Google,7342.58,25,6,No
CUST03830,38,Female,Monthly,Master,Medium,Yes,UPI,Delhi,Books,Basic,Google,1697.06,56,5,No
CUST03831,36,Female,Monthly,Bachelor,High,Yes,Cash,Pune,Clothing,Standard,Google,3868.13,21,0,No
CUST03832,36,Female,Quarterly,High School,Medium,No,Credit Card,Pune,Sports,Basic,Friend,9350.01,34,2,Yes
CUST03833,42,Male,Yearly,Master,Low,Yes,Credit Card,Bangalore,Books,Standard,Google,7390.67,25,4,Yes
CUST03834,39,Female,Monthly,PhD,Medium,Yes,Credit Card,Mumbai,Home Appliances,Standard,Google,6145.61,11,0,No
CUST03835,48,Female,Yearly,High School,High,Yes,UPI,Pune,Electronics,Standard,Google,5811.18,19,3,No
CUST03836,34,Female,Quarterly,Master,High,No,UPI,Coimbatore,Grocery,Premium,Friend,4281.94,49,1,No
CUST03837,40,Male,Yearly,Bachelor,Medium,Yes,Credit Card,Chennai,Sports,Basic,Website,6059.41,49,1,No
CUST03838,49,Female,Monthly,Bachelor,Medium,No,UPI,Mysore,Books,Basic,Facebook,7830.81,34,1,Yes
CUST03839,27,Female,Monthly,Bachelor,High,Yes,Credit Card,Bangalore,Clothing,Standard,Advertisement,1711.61,2,2,Yes
CUST03840,27,Female,Yearly,Bachelor,High,Yes,Credit Card,Trichy,Sports,Standard,Email,9713.39,30,6,No
CUST03841,53,Female,Yearly,Bachelor,Medium,Yes,UPI,Chennai,Grocery,Standard,Facebook,2773.97,38,4,No
CUST03842,25,Female,Monthly,Bachelor,High,Yes,Cash,Coimbatore,Clothing,Basic,Friend,4753.56,15,1,No
CUST03843,37,Male,Quarterly,Bachelor,Medium,Yes,UPI,Mumbai,Grocery,Standard,Email,715.8,60,3,No
CUST03844,49,Male,Yearly,Master,Low,Yes,Bank Transfer,Mysore,Grocery,Standard,Google,5728.29,4,3,Yes
CUST03845,31,Female,Monthly,Master,Low,Yes,UPI,Erode,Electronics,Basic,Friend,4127.74,14,6,No
CUST03846,45,Male,Quarterly,Bachelor,High,No,Credit Card,Chennai,Sports,Standard,Website,2872.68,8,0,No
CUST03847,63,Male,Yearly,High School,Low,Yes,Credit Card,Visakhapatnam,Sports,Basic,Advertisement,9862.48,11,3,No
CUST03848,41,Male,Monthly,Bachelor,Medium,Yes,Bank Transfer,Hyderabad,Sports,Standard,Website,4567.34,50,1,Yes
CUST03849,32,Male,Monthly,Master,High,No,UPI,Coimbatore,Grocery,Basic,Google,4435.82,38,3,No
CUST03850,39,Female,Quarterly,Bachelor,Medium,Yes,UPI,Coimbatore,Home Appliances,Basic,Friend,4899.48,24,2,No
CUST03851,47,Female,Monthly,Bachelor,High,Yes,Bank Transfer,Hyderabad,Home Appliances,Basic,Friend,1603.46,38,6,No
CUST03852,21,Female,Monthly,Bachelor,High,No,Credit Card,Mumbai,Home Appliances,Basic,Google,4234.41,62,3,Yes
CUST03853,30,Male,Yearly,Bachelor,High,No,UPI,Coimbatore,Clothing,Standard,Google,3695.84,56,2,No
CUST03854,40,Female,Quarterly,Bachelor,Medium,Yes,UPI,Kolkata,Electronics,Premium,Advertisement,4918.68,65,4,No
CUST03855,25,Female,Yearly,Master,Medium,Yes,Cash,Kochi,Clothing,Standard,Website,8637.9,17,6,No
CUST03856,35,Other,Yearly,Master,High,Yes,UPI,Trichy,Sports,Basic,Google,2331.46,17,2,No
CUST03857,29,Female,Monthly,Bachelor,Medium,No,Cash,Delhi,Sports,Basic,Google,6273.52,27,2,No
CUST03858,48,Male,Monthly,Bachelor,Medium,No,UPI,Pune,Books,Basic,Website,857.55,25,2,No
CUST03859,31,Female,Monthly,Master,High,Yes,Bank Transfer,Bangalore,Sports,Standard,Google,3509.53,49,3,No
CUST03860,51,Other,Monthly,Bachelor,Medium,No,UPI,Kochi,Home Appliances,Standard,Email,4990.25,58,5,No
CUST03861,35,Female,Quarterly,Bachelor,High,No,Credit Card,Nagpur,Electronics,Standard,Advertisement,1205.65,1,4,No
CUST03862,51,Female,Quarterly,Master,Medium,Yes,UPI,Pune,Home Appliances,Basic,Advertisement,5667.7,13,0,No
CUST03863,28,Male,Monthly,Master,Low,No,Cash,Bangalore,Electronics,Standard,Website,3448.09,53,1,Yes
CUST03864,58,Female,Monthly,High School,Low,Yes,UPI,Chennai,Clothing,Standard,Facebook,9931.7,21,5,Yes
CUST03865,29,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Bhopal,Sports,Basic,Advertisement,6494.21,1,1,No
CUST03866,32,Male,Monthly,Master,Medium,No,Credit Card,Chennai,Clothing,Premium,Friend,2819.66,31,3,Yes
CUST03867,48,Female,Monthly,PhD,High,Yes,Credit Card,Trichy,Home Appliances,Basic,Friend,1475.4,61,4,No
CUST03868,46,Male,Monthly,Master,Low,Yes,Bank Transfer,Hyderabad,Grocery,Standard,Facebook,886.84,3,1,No
CUST03869,43,Male,Quarterly,PhD,Medium,No,Credit Card,Hyderabad,Electronics,Premium,Advertisement,1362.35,29,2,No
CUST03870,35,Male,Monthly,Bachelor,High,No,UPI,Madurai,Sports,Basic,Google,6960.57,48,4,No
CUST03871,49,Male,Monthly,Bachelor,Medium,No,UPI,Coimbatore,Books,Basic,Email,8622.43,62,5,No
CUST03872,39,Female,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Hyderabad,Grocery,Standard,Facebook,1988.96,25,2,No
CUST03873,55,Male,Monthly,High School,High,Yes,Cash,Coimbatore,Clothing,Basic,Google,4320.28,34,4,No
CUST03874,34,Male,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Pune,Electronics,Standard,Email,3865.24,18,1,No
CUST03875,40,Female,Monthly,Bachelor,High,Yes,UPI,Coimbatore,Grocery,Standard,Friend,6622.92,65,2,No
CUST03876,41,Female,Monthly,Master,High,No,Bank Transfer,Coimbatore,Books,Standard,Email,2235.44,28,3,No
CUST03877,25,Female,Monthly,Master,High,No,Credit Card,Tiruppur,Grocery,Standard,Facebook,9556.53,4,3,No
CUST03878,58,Male,Yearly,Bachelor,High,Yes,UPI,Hyderabad,Books,Standard,Advertisement,7421.29,21,1,No
CUST03879,23,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Chennai,Clothing,Premium,Friend,9573.18,70,3,Yes
CUST03880,22,Male,Yearly,High School,High,No,UPI,Delhi,Electronics,Standard,Advertisement,3135.01,21,2,No
CUST03881,61,Female,Monthly,Bachelor,High,No,Bank Transfer,Mumbai,Clothing,Premium,Google,6083.3,20,3,Yes
CUST03882,46,Male,Monthly,Master,Medium,Yes,UPI,Hyderabad,Electronics,Standard,Advertisement,7456.55,41,6,No
CUST03883,45,Female,Monthly,Bachelor,Medium,Yes,UPI,Visakhapatnam,Grocery,Basic,Email,7254.08,53,4,No
CUST03884,28,Male,Monthly,Bachelor,High,Yes,UPI,Madurai,Clothing,Basic,Facebook,702.79,62,4,No
CUST03885,18,Female,Monthly,Bachelor,Medium,No,UPI,Coimbatore,Electronics,Premium,Google,9983.75,31,5,No
CUST03886,60,Female,Monthly,Master,High,Yes,Credit Card,Delhi,Sports,Basic,Facebook,9316.57,25,2,No
CUST03887,36,Male,Monthly,Master,Medium,No,Credit Card,Coimbatore,Books,Standard,Email,1637.64,69,3,No
CUST03888,26,Male,Monthly,Master,Medium,Yes,Bank Transfer,Chennai,Electronics,Standard,Google,5663.88,72,1,No
CUST03889,44,Female,Monthly,Bachelor,Low,Yes,Bank Transfer,Visakhapatnam,Sports,Premium,Facebook,3488.29,17,2,Yes
CUST03890,51,Other,Monthly,Bachelor,Medium,Yes,Credit Card,Hyderabad,Clothing,Standard,Friend,8849.49,20,4,Yes
CUST03891,61,Female,Monthly,High School,Medium,No,UPI,Mysore,Clothing,Standard,Facebook,7126.44,45,4,Yes
CUST03892,21,Male,Quarterly,High School,Medium,No,UPI,Chennai,Grocery,Premium,Friend,2623.41,50,6,No
CUST03893,53,Male,Yearly,High School,Medium,No,UPI,Chennai,Books,Premium,Email,821.68,51,4,No
CUST03894,35,Female,Monthly,High School,High,No,UPI,Bangalore,Electronics,Basic,Website,3271.55,72,4,No
CUST03895,32,Female,Monthly,High School,Medium,No,UPI,Bangalore,Clothing,Premium,Advertisement,862.3,33,2,No
CUST03896,30,Female,Monthly,Bachelor,High,Yes,UPI,Madurai,Electronics,Basic,Google,1842.45,29,2,No
CUST03897,36,Female,Yearly,High School,Medium,No,Cash,Delhi,Home Appliances,Standard,Advertisement,6543.31,22,2,No
CUST03898,23,Female,Monthly,Bachelor,Medium,Yes,UPI,Mumbai,Books,Basic,Email,7578.31,67,3,No
CUST03899,65,Female,Quarterly,PhD,Low,Yes,UPI,Delhi,Books,Standard,Friend,4946.16,3,7,No
CUST03900,29,Male,Monthly,Master,Medium,Yes,UPI,Madurai,Sports,Premium,Friend,6202.73,6,3,No
CUST03901,54,Male,Monthly,High School,Medium,Yes,UPI,Mysore,Home Appliances,Standard,Friend,1980.91,40,3,No
CUST03902,34,Female,Monthly,Bachelor,Medium,No,UPI,Hyderabad,Books,Standard,Facebook,3509.55,69,4,No
CUST03903,40,Male,Monthly,Master,Medium,Yes,UPI,Trichy,Home Appliances,Basic,Advertisement,7272.4,5,2,Yes
CUST03904,43,Male,Yearly,High School,Low,Yes,UPI,Mumbai,Electronics,Premium,Friend,3966.47,3,1,Yes
CUST03905,46,Male,Monthly,Master,Medium,No,UPI,Madurai,Home Appliances,Basic,Website,3813.71,4,2,No
CUST03906,50,Male,Quarterly,Bachelor,High,No,UPI,Thanjavur,Grocery,Basic,Email,2342.93,63,6,No
CUST03907,44,Female,Quarterly,PhD,Medium,Yes,UPI,Coimbatore,Sports,Standard,Friend,6150.84,5,1,No
CUST03908,42,Female,Quarterly,Master,High,Yes,Cash,Mumbai,Home Appliances,Standard,Advertisement,8190.62,61,1,No
CUST03909,27,Female,Monthly,Master,Medium,Yes,UPI,Noida,Electronics,Standard,Friend,4959.73,57,0,No
CUST03910,64,Male,Monthly,Master,Medium,No,UPI,Mumbai,Books,Basic,Friend,1597.62,42,3,No
CUST03911,40,Female,Monthly,Bachelor,Low,No,Cash,Vellore,Grocery,Basic,Google,8464.49,56,1,No
CUST03912,38,Male,Monthly,High School,Medium,Yes,Credit Card,Chennai,Home Appliances,Premium,Friend,1178.27,72,4,No
CUST03913,38,Female,Quarterly,Bachelor,High,No,Credit Card,Delhi,Sports,Premium,Advertisement,4981.41,28,2,No
CUST03914,60,Female,Monthly,High School,Medium,Yes,UPI,Vellore,Sports,Premium,Email,2980.23,55,2,No
CUST03915,30,Male,Quarterly,High School,Low,Yes,Credit Card,Hyderabad,Electronics,Standard,Google,9395.02,38,2,No
CUST03916,54,Female,Monthly,Bachelor,Medium,Yes,UPI,Hyderabad,Grocery,Basic,Google,7506.66,23,5,No
CUST03917,50,Female,Yearly,Master,Medium,Yes,Credit Card,Coimbatore,Grocery,Standard,Friend,5880.89,7,3,No
CUST03918,41,Male,Monthly,High School,High,No,Cash,Coimbatore,Grocery,Standard,Friend,6843.68,38,5,No
CUST03919,61,Female,Monthly,Bachelor,Medium,Yes,UPI,Hyderabad,Home Appliances,Basic,Website,5560.91,57,4,No
CUST03920,28,Male,Yearly,Bachelor,Medium,Yes,UPI,Tiruppur,Electronics,Basic,Advertisement,1902.21,37,1,No
CUST03921,34,Male,Monthly,Bachelor,Medium,Yes,UPI,Ahmedabad,Electronics,Standard,Email,7236.44,6,3,No
CUST03922,21,Female,Yearly,High School,Low,Yes,UPI,Pune,Electronics,Standard,Advertisement,5180.4,10,0,No
CUST03923,64,Female,Monthly,PhD,Medium,Yes,Credit Card,Erode,Clothing,Basic,Facebook,6525.94,27,2,No
CUST03924,42,Female,Monthly,Bachelor,Medium,Yes,Cash,Madurai,Books,Basic,Email,929.42,57,4,No
CUST03925,47,Male,Quarterly,Bachelor,Medium,Yes,Credit Card,Kochi,Electronics,Premium,Facebook,1849.33,16,2,No
CUST03926,26,Male,Yearly,High School,High,Yes,Credit Card,Salem,Clothing,Basic,Advertisement,6099.02,59,2,No
CUST03927,38,Female,Monthly,Bachelor,Medium,No,Credit Card,Mumbai,Clothing,Standard,Friend,4864.57,28,5,Yes
CUST03928,37,Male,Yearly,Master,Medium,No,Credit Card,Hyderabad,Grocery,Standard,Google,2655.3,3,3,No
CUST03929,36,Female,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Coimbatore,Books,Premium,Website,2787.23,57,2,No
CUST03930,36,Female,Yearly,Bachelor,Medium,Yes,UPI,Tiruppur,Grocery,Standard,Friend,6500.75,65,0,No
CUST03931,29,Female,Monthly,High School,High,No,UPI,Coimbatore,Books,Basic,Email,1060.19,67,4,No
CUST03932,54,Female,Monthly,PhD,Low,Yes,Bank Transfer,Chennai,Grocery,Basic,Email,4625.45,30,2,Yes
CUST03933,59,Male,Yearly,High School,High,Yes,Credit Card,Mumbai,Sports,Standard,Google,5469.48,19,7,No
CUST03934,34,Male,Yearly,Master,Medium,Yes,UPI,Indore,Home Appliances,Basic,Email,3427.35,8,4,No
CUST03935,54,Male,Monthly,Bachelor,Medium,No,Bank Transfer,Trichy,Books,Basic,Advertisement,8295.22,62,3,No
CUST03936,65,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Bangalore,Sports,Basic,Email,1039.31,19,2,Yes
CUST03937,56,Female,Monthly,Master,Low,Yes,Credit Card,Kochi,Clothing,Basic,Friend,8724.94,36,1,No
CUST03938,45,Female,Quarterly,High School,Medium,Yes,UPI,Ahmedabad,Clothing,Basic,Email,7371.0,69,3,No
CUST03939,58,Female,Monthly,Bachelor,Medium,No,Credit Card,Mumbai,Books,Basic,Website,4739.42,60,5,No
CUST03940,52,Other,Monthly,Bachelor,Low,Yes,UPI,Hyderabad,Grocery,Basic,Email,9282.44,34,1,Yes
CUST03941,64,Male,Monthly,High School,High,Yes,UPI,Mumbai,Home Appliances,Standard,Facebook,7171.26,55,6,No
CUST03942,65,Male,Quarterly,Master,High,Yes,Cash,Bangalore,Home Appliances,Premium,Google,9344.93,27,1,No
CUST03943,35,Male,Monthly,High School,Low,Yes,Credit Card,Visakhapatnam,Electronics,Basic,Friend,4989.6,39,0,No
CUST03944,31,Female,Monthly,Master,Medium,Yes,Credit Card,Trichy,Books,Basic,Website,4803.24,42,6,No
CUST03945,52,Male,Quarterly,Bachelor,Low,Yes,Credit Card,Kochi,Home Appliances,Premium,Friend,5542.05,42,4,No
CUST03946,61,Female,Quarterly,High School,High,Yes,Credit Card,Delhi,Grocery,Standard,Advertisement,1121.55,48,2,No
CUST03947,58,Female,Monthly,Master,Medium,No,Credit Card,Bhopal,Grocery,Premium,Google,9130.7,31,5,No
CUST03948,24,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Chennai,Clothing,Basic,Advertisement,6843.31,22,3,Yes
CUST03949,58,Female,Quarterly,Bachelor,Medium,No,UPI,Chennai,Home Appliances,Standard,Email,6367.06,41,3,Yes
CUST03950,30,Male,Yearly,Bachelor,Medium,Yes,Credit Card,Chennai,Home Appliances,Premium,Advertisement,9301.4,24,2,No
CUST03951,35,Male,Quarterly,Bachelor,High,No,UPI,Madurai,Grocery,Standard,Email,9939.55,40,1,No
CUST03952,54,Female,Yearly,Master,High,No,Cash,Trichy,Clothing,Standard,Facebook,2052.24,32,3,No
CUST03953,30,Male,Quarterly,Bachelor,Medium,Yes,Cash,Delhi,Home Appliances,Standard,Advertisement,7615.47,51,4,No
CUST03954,53,Male,Quarterly,Bachelor,Medium,No,Cash,Pune,Grocery,Premium,Website,6009.48,33,4,No
CUST03955,48,Female,Monthly,Master,Medium,Yes,Credit Card,Bangalore,Clothing,Premium,Google,4879.47,28,6,No
CUST03956,19,Male,Monthly,High School,Low,No,Cash,Coimbatore,Clothing,Basic,Facebook,9787.32,63,1,Yes
